time,ax,ay,az,gx,gy,gz,mx,my,mz,psi,theta,normAccel,normMag,normGyr
0.201,-4.51,0.06,-9.46,-0.01,-0.0,0.03,26.62,-32.3,-12.36,0.9826194507677467,25.488752903438268,0.0,0.0,0.0
0.211,-4.69,0.07,-9.44,-0.01,0.0,0.04,25.91,-33.01,-13.04,0.4848315522813505,25.955011244552438,10.480233776018549,43.642685526901296,1.811851635761533
0.222,-4.69,0.07,-9.44,-0.01,0.0,0.04,25.91,-33.01,-13.04,0.32069593770610444,26.1098329241358,10.541091025126384,43.943484158632664,2.362365508345388
0.233,-4.69,0.13,-9.38,-0.03,-0.02,0.06,25.91,-33.01,-13.04,0.19856622731845214,26.222922128666312,10.541091025126384,43.943484158632664,2.362365508345388
0.245,-4.69,0.13,-9.38,-0.03,-0.02,0.06,25.91,-33.01,-13.04,0.12519177116887484,26.29082917848436,10.487964530832473,43.943484158632664,4.010704565915763
0.255,-4.77,0.18,-9.65,-0.08,-0.03,0.09,25.91,-33.01,-13.04,0.05550012743896278,26.292388494792093,10.487964530832473,43.943484158632664,4.010704565915763
0.27,-4.81,0.21,-9.67,-0.12,-0.02,0.13,25.91,-33.01,-13.04,-0.005468743812996246,26.314211784235397,10.766048485865182,43.943484158632664,7.1102192505000055
0.277,-4.81,0.21,-9.67,-0.12,-0.02,0.13,25.91,-33.01,-13.04,-0.05104265984144412,26.33044807919501,10.802272908976148,43.943484158632664,10.201223519528051
0.28800000000000003,-4.78,0.18,-9.77,-0.16,-0.02,0.18,25.91,-33.01,-13.04,-0.07693515210461462,26.300493230894233,10.802272908976148,43.943484158632664,10.201223519528051
0.299,-4.78,0.18,-9.77,-0.16,-0.02,0.18,25.91,-33.01,-13.04,-0.09759876943295011,26.2766440331434,10.87812943478795,43.943484158632664,13.846150758990236
0.31,-4.72,0.28,-9.56,-0.25,0.02,0.2,25.91,-33.01,-13.04,-0.1392014708019501,26.275954238969405,10.87812943478795,43.943484158632664,13.846150758990236
0.321,-4.72,0.28,-9.56,-0.25,0.02,0.2,25.91,-33.01,-13.04,-0.17385221923611574,26.275349488545544,10.665383256123523,43.943484158632664,18.379357263413986
0.332,-4.67,0.29,-9.45,-0.31,0.05,0.22,25.91,-33.01,-13.04,-0.20559055947190732,26.27637641747438,10.665383256123523,43.943484158632664,18.379357263413986
0.343,-4.67,0.29,-9.45,-0.31,0.05,0.22,25.91,-33.01,-13.04,-0.23281969425472648,26.277239135602102,10.544927690600822,43.943484158632664,21.967533622410283
0.354,-4.61,0.33,-9.59,-0.33,0.07,0.22,26.27,-30.88,-13.39,-0.10890726612235688,26.236318185472413,10.544927690600822,43.943484158632664,21.967533622410283
0.365,-4.61,0.33,-9.59,-0.33,0.07,0.22,26.27,-30.88,-13.39,0.0,26.20049109666182,10.6456141203784,42.69636284275278,23.07533726669894
0.376,-4.54,0.45,-9.66,-0.35,0.1,0.23,26.27,-30.88,-13.39,0.07849365871372295,26.138841023944053,10.6456141203784,42.69636284275278,23.07533726669894
0.387,-4.55,0.34,-11.55,-0.47,0.08,0.27,26.27,-30.88,-13.39,0.1721376593598157,25.840922333153358,10.683150284443254,42.69636284275278,24.670474200796733
0.398,-4.55,0.34,-11.55,-0.47,0.08,0.27,26.27,-30.88,-13.39,0.2557152037506263,25.578847967721302,12.418558692537552,42.69636284275278,31.392649876579796
0.40900000000000003,-4.43,0.46,-12.65,-0.8,0.18,0.29,26.27,-30.88,-13.39,0.3191264183096979,25.194767558372845,12.418558692537552,42.69636284275278,31.392649876579796
0.42,-4.43,0.46,-12.65,-0.8,0.18,0.29,26.27,-30.88,-13.39,0.3762363689649633,24.854747631981,13.411152075791252,42.69636284275278,49.83415499217263
0.431,-4.4,0.96,-10.9,-1.34,0.48,0.25,26.27,-30.88,-13.39,0.3695782713633165,24.71444086728623,13.411152075791252,42.69636284275278,49.83415499217263
0.442,-4.4,0.96,-10.9,-1.34,0.48,0.25,26.27,-30.88,-13.39,0.36447481211879607,24.58684544923902,11.793710188062109,42.69636284275278,82.80181798728533
0.453,-4.45,1.43,-9.43,-1.66,0.57,0.22,26.27,-30.88,-13.39,0.3097201561712838,24.6094969172824,11.793710188062109,42.69636284275278,82.80181798728533
0.464,-4.45,1.43,-9.43,-1.66,0.57,0.22,26.27,-30.88,-13.39,0.2592035168755674,24.630010234574456,10.52484204157003,42.69636284275278,101.3487680662757
0.47500000000000003,-4.55,1.65,-9.05,-1.72,0.49,0.28,27.68,-26.62,-14.42,0.37923432076586144,24.666979307330408,10.52484204157003,42.69636284275278,101.3487680662757
0.486,-4.27,1.81,-7.88,-1.77,0.51,0.33,27.68,-26.62,-14.42,0.5217437051419644,24.715358853736817,10.262918688170535,41.021253028156025,103.71802219649912
0.497,-4.27,1.81,-7.88,-1.77,0.51,0.33,27.68,-26.62,-14.42,0.6646703190172194,24.76310938484447,9.143489487061272,41.021253028156025,107.21967896382701
0.508,-4.09,2.04,-6.84,-1.63,0.48,0.36,27.68,-26.62,-14.42,0.784809251599881,24.861311063243903,9.143489487061272,41.021253028156025,107.21967896382701
0.519,-4.09,2.04,-6.84,-1.63,0.48,0.36,27.68,-26.62,-14.42,0.9033924257329283,24.959711687464207,8.226499863246822,41.021253028156025,99.5183323682146
0.53,-3.62,2.18,-4.99,-1.23,0.41,0.34,27.68,-26.62,-14.42,0.9918739548126076,25.143457143548048,8.226499863246822,41.021253028156025,99.5183323682146
0.541,-3.62,2.18,-4.99,-1.23,0.41,0.34,27.68,-26.62,-14.42,1.076264881220225,25.325535658692417,6.5388760502092405,41.021253028156025,76.79772059398053
0.552,-3.32,2.15,-4.67,-0.43,0.19,0.27,27.68,-26.62,-14.42,1.1540080905785084,25.481941986230012,6.5388760502092405,41.021253028156025,76.79772059398053
0.5630000000000001,-3.32,2.15,-4.67,-0.43,0.19,0.27,27.68,-26.62,-14.42,1.218822903990418,25.65762432169751,6.1199509801958385,41.021253028156025,31.06150006468541
0.5740000000000001,-3.84,2.55,-3.66,0.59,-0.11,0.15,27.68,-26.62,-14.42,1.209291931977961,26.044350798520625,6.1199509801958385,41.021253028156025,31.06150006468541
0.585,-3.84,2.55,-3.66,0.59,-0.11,0.15,27.68,-26.62,-14.42,1.1955974858034142,26.436594703437734,5.885889907227284,41.021253028156025,35.444745592957695
0.596,-4.03,2.29,-4.18,1.78,-0.57,0.19,30.17,-23.78,-12.7,1.3825086691820223,26.831150311720364,5.885889907227284,41.021253028156025,35.444745592957695
0.608,-3.91,1.61,-4.44,3.22,-1.09,0.37,30.17,-23.78,-12.7,1.6412980693805674,27.194106774398904,6.2415863368217535,40.459946861062484,107.63984732305897
0.618,-3.91,1.61,-4.44,3.22,-1.09,0.37,30.17,-23.78,-12.7,1.8906941043602703,27.569058966549917,6.1313783116033544,40.459946861062484,195.92643459530248
0.629,-4.69,-0.86,-10.51,4.04,-1.56,0.61,30.17,-23.78,-12.7,2.466385498836134,27.50552021926478,6.1313783116033544,40.459946861062484,195.92643459530248
