time,ax,ay,az,gx,gy,gz,mx,my,mz
15224,0.45,9.08,-4.53,0.00,-0.00,0.00,3.19,-5.32,14.76
15235,0.45,9.08,-4.53,0.00,-0.00,0.00,3.19,-5.32,14.76
15246,0.45,9.07,-4.51,-0.00,-0.00,0.00,3.19,-5.32,14.76
15257,0.45,9.07,-4.51,-0.00,-0.00,0.00,3.19,-5.32,14.76
15273,0.45,9.09,-4.50,0.00,-0.00,-0.00,3.19,-5.32,14.76
15279,0.45,9.09,-4.50,0.00,-0.00,-0.00,3.19,-5.32,14.76
15290,0.46,9.10,-4.51,0.00,-0.00,0.00,3.19,-5.32,14.76
15301,0.45,9.08,-4.50,-0.00,-0.00,0.00,3.19,-5.32,14.76
15312,0.45,9.08,-4.50,-0.00,-0.00,0.00,3.19,-5.32,14.76
15323,0.46,9.08,-4.49,-0.00,-0.00,-0.00,3.19,-5.32,14.76
15334,0.46,9.08,-4.49,-0.00,-0.00,-0.00,3.19,-5.32,14.76
15345,0.45,9.07,-4.53,0.00,-0.00,0.00,5.32,-3.90,14.76
15356,0.45,9.07,-4.53,0.00,-0.00,0.00,5.32,-3.90,14.76
15372,0.45,9.09,-4.51,-0.00,-0.00,0.00,5.32,-3.90,14.76
15378,0.45,9.09,-4.51,-0.00,-0.00,0.00,5.32,-3.90,14.76
15389,0.46,9.09,-4.50,-0.00,-0.00,0.00,5.32,-3.90,14.76
15400,0.46,9.09,-4.50,-0.00,-0.00,0.00,5.32,-3.90,14.76
15411,0.46,9.09,-4.50,0.00,-0.00,-0.00,5.32,-3.90,14.76
15422,0.45,9.07,-4.51,0.00,-0.00,-0.00,5.32,-3.90,14.76
15433,0.45,9.07,-4.51,0.00,-0.00,-0.00,5.32,-3.90,14.76
15444,0.47,9.08,-4.51,-0.00,-0.00,0.00,5.32,-3.90,14.76
15455,0.47,9.08,-4.51,-0.00,-0.00,0.00,5.32,-3.90,14.76
15471,0.48,9.06,-4.51,0.00,-0.00,-0.00,3.19,-4.61,15.10
15477,0.48,9.06,-4.51,0.00,-0.00,-0.00,3.19,-4.61,15.10
15488,0.47,9.07,-4.51,0.00,-0.00,0.00,3.19,-4.61,15.10
15499,0.47,9.07,-4.51,0.00,-0.00,0.00,3.19,-4.61,15.10
15510,0.46,9.09,-4.51,-0.00,-0.00,0.00,3.19,-4.61,15.10
15521,0.45,9.10,-4.52,0.00,-0.00,0.00,3.19,-4.61,15.10
15532,0.45,9.10,-4.52,0.00,-0.00,0.00,3.19,-4.61,15.10
15543,0.47,9.09,-4.50,0.00,-0.00,-0.00,3.19,-4.61,15.10
15554,0.47,9.09,-4.50,0.00,-0.00,-0.00,3.19,-4.61,15.10
15565,0.46,9.07,-4.50,0.00,-0.00,0.00,3.19,-4.61,15.10
15576,0.46,9.07,-4.50,0.00,-0.00,0.00,3.19,-4.61,15.10
15587,0.46,9.08,-4.52,-0.00,-0.00,0.00,3.19,-4.61,15.10
15598,0.46,9.08,-4.52,-0.00,-0.00,0.00,3.19,-4.61,15.10
15609,0.46,9.09,-4.50,0.00,-0.00,0.00,1.95,-5.15,15.27
15620,0.46,9.09,-4.50,0.00,-0.00,0.00,1.95,-5.15,15.27
15631,0.46,9.08,-4.52,0.00,-0.00,0.00,1.95,-5.15,15.27
15642,0.47,9.08,-4.51,0.00,-0.00,0.00,1.95,-5.15,15.27
15653,0.47,9.08,-4.51,0.00,-0.00,0.00,1.95,-5.15,15.27
15664,0.45,9.10,-4.50,0.00,-0.00,-0.00,1.95,-5.15,15.27
15675,0.45,9.10,-4.50,0.00,-0.00,-0.00,1.95,-5.15,15.27
15686,0.45,9.07,-4.50,0.00,-0.00,-0.00,1.95,-5.15,15.27
15697,0.45,9.07,-4.50,0.00,-0.00,-0.00,1.95,-5.15,15.27
15708,0.46,9.08,-4.50,-0.00,-0.00,0.00,1.95,-5.15,15.27
15719,0.46,9.08,-4.50,-0.00,-0.00,0.00,1.95,-5.15,15.27
15730,0.48,9.08,-4.52,-0.00,-0.00,-0.00,2.13,-6.39,14.76
15741,0.46,9.08,-4.50,0.00,-0.00,-0.00,2.13,-6.39,14.76
15752,0.46,9.08,-4.50,0.00,-0.00,-0.00,2.13,-6.39,14.76
15763,0.45,9.08,-4.51,0.00,-0.00,0.00,2.13,-6.39,14.76
15774,0.45,9.08,-4.51,0.00,-0.00,0.00,2.13,-6.39,14.76
15785,0.45,9.10,-4.50,-0.00,-0.00,0.00,2.13,-6.39,14.76
15796,0.45,9.10,-4.50,-0.00,-0.00,0.00,2.13,-6.39,14.76
15807,0.47,9.08,-4.51,0.00,-0.00,-0.00,2.13,-6.39,14.76
15818,0.47,9.08,-4.51,0.00,-0.00,-0.00,2.13,-6.39,14.76
15829,0.45,9.07,-4.51,-0.00,-0.00,0.00,2.13,-6.39,14.76
15840,0.45,9.07,-4.51,-0.00,-0.00,0.00,2.13,-6.39,14.76
15851,0.46,9.08,-4.48,-0.00,-0.00,0.00,3.19,-7.45,14.42
15862,0.45,9.09,-4.50,0.00,-0.00,0.00,3.19,-7.45,14.42
15873,0.45,9.09,-4.50,0.00,-0.00,0.00,3.19,-7.45,14.42
15884,0.47,9.09,-4.49,0.00,-0.00,-0.00,3.19,-7.45,14.42
15895,0.47,9.09,-4.49,0.00,-0.00,-0.00,3.19,-7.45,14.42
15906,0.47,9.08,-4.50,-0.00,-0.00,-0.00,3.19,-7.45,14.42
15917,0.47,9.08,-4.50,-0.00,-0.00,-0.00,3.19,-7.45,14.42
15928,0.45,9.09,-4.49,-0.00,-0.00,0.00,3.19,-7.45,14.42
15939,0.45,9.09,-4.49,-0.00,-0.00,0.00,3.19,-7.45,14.42
15950,0.47,9.08,-4.47,-0.00,-0.00,0.00,3.19,-7.45,14.42
15961,0.48,9.09,-4.52,-0.00,-0.00,0.00,3.19,-7.45,14.42
15972,0.48,9.09,-4.52,-0.00,-0.00,0.00,3.19,-7.45,14.42
15983,0.48,9.08,-4.49,-0.00,-0.00,0.00,3.55,-1.77,15.44
15994,0.48,9.08,-4.49,-0.00,-0.00,0.00,3.55,-1.77,15.44
16005,0.45,9.09,-4.49,0.00,-0.00,-0.00,3.55,-1.77,15.44
16016,0.45,9.09,-4.49,0.00,-0.00,-0.00,3.55,-1.77,15.44
16027,0.47,9.06,-4.51,0.00,-0.00,-0.00,3.55,-1.77,15.44
16038,0.47,9.06,-4.51,0.00,-0.00,-0.00,3.55,-1.77,15.44
16049,0.45,9.09,-4.50,-0.00,-0.00,0.00,3.55,-1.77,15.44
16060,0.45,9.09,-4.50,-0.00,-0.00,0.00,3.55,-1.77,15.44
16071,0.45,9.07,-4.49,-0.00,-0.00,-0.00,3.55,-1.77,15.44
16082,0.46,9.06,-4.50,0.00,-0.00,0.00,3.55,-1.77,15.44
16093,0.46,9.06,-4.50,0.00,-0.00,0.00,3.55,-1.77,15.44
16104,0.45,9.08,-4.54,0.00,-0.00,0.00,3.55,-5.32,14.07
16115,0.45,9.08,-4.54,0.00,-0.00,0.00,3.55,-5.32,14.07
16126,0.46,9.08,-4.50,-0.00,-0.00,-0.00,3.55,-5.32,14.07
16137,0.46,9.08,-4.50,-0.00,-0.00,-0.00,3.55,-5.32,14.07
16148,0.46,9.11,-4.51,0.00,-0.00,0.00,3.55,-5.32,14.07
16159,0.46,9.11,-4.51,0.00,-0.00,0.00,3.55,-5.32,14.07
16170,0.46,9.09,-4.51,-0.00,-0.00,0.00,3.55,-5.32,14.07
16181,0.47,9.07,-4.49,-0.00,-0.00,0.00,3.55,-5.32,14.07
16192,0.47,9.07,-4.49,-0.00,-0.00,0.00,3.55,-5.32,14.07
16203,0.47,9.08,-4.51,0.00,-0.00,0.00,3.55,-5.32,14.07
16214,0.47,9.08,-4.51,0.00,-0.00,0.00,3.55,-5.32,14.07
16225,0.46,9.08,-4.49,-0.00,-0.00,0.00,2.48,-6.74,13.39
16236,0.46,9.08,-4.49,-0.00,-0.00,0.00,2.48,-6.74,13.39
16247,0.47,9.10,-4.51,-0.00,-0.00,0.00,2.48,-6.74,13.39
16258,0.47,9.10,-4.51,-0.00,-0.00,0.00,2.48,-6.74,13.39
16269,0.45,9.08,-4.51,0.00,-0.00,0.00,2.48,-6.74,13.39
16280,0.45,9.08,-4.51,0.00,-0.00,0.00,2.48,-6.74,13.39
16291,0.46,9.09,-4.51,-0.00,-0.00,0.00,2.48,-6.74,13.39
16302,0.45,9.08,-4.48,-0.00,-0.00,0.00,2.48,-6.74,13.39
16313,0.45,9.08,-4.48,-0.00,-0.00,0.00,2.48,-6.74,13.39
16324,0.46,9.08,-4.49,0.00,-0.00,0.00,2.48,-6.74,13.39
16335,0.46,9.08,-4.49,0.00,-0.00,0.00,2.48,-6.74,13.39
16346,0.47,9.08,-4.52,-0.00,-0.00,-0.00,2.48,-6.74,13.39
16357,0.47,9.08,-4.52,-0.00,-0.00,-0.00,2.48,-6.74,13.39
16368,0.46,9.09,-4.52,-0.00,-0.00,0.00,1.42,-6.74,13.39
16379,0.46,9.09,-4.52,-0.00,-0.00,0.00,1.42,-6.74,13.39
16390,0.45,9.08,-4.49,0.00,-0.00,-0.00,1.42,-6.74,13.39
16401,0.45,9.07,-4.51,-0.00,-0.00,0.00,1.42,-6.74,13.39
16412,0.45,9.07,-4.51,-0.00,-0.00,0.00,1.42,-6.74,13.39
16423,0.46,9.07,-4.52,0.00,-0.00,0.00,1.42,-6.74,13.39
16434,0.46,9.07,-4.52,0.00,-0.00,0.00,1.42,-6.74,13.39
16445,0.47,9.09,-4.50,0.00,-0.00,-0.00,1.42,-6.74,13.39
16456,0.47,9.09,-4.50,0.00,-0.00,-0.00,1.42,-6.74,13.39
16467,0.46,9.08,-4.50,-0.00,-0.00,-0.00,1.42,-6.74,13.39
16478,0.46,9.08,-4.50,-0.00,-0.00,-0.00,1.42,-6.74,13.39
16489,0.46,9.09,-4.52,-0.00,-0.00,0.00,4.08,-6.21,13.90
16500,0.46,9.09,-4.52,-0.00,-0.00,0.00,4.08,-6.21,13.90
16511,0.45,9.08,-4.51,0.00,-0.00,0.00,4.08,-6.21,13.90
16522,0.45,9.08,-4.50,-0.00,-0.00,0.00,4.08,-6.21,13.90
16533,0.45,9.08,-4.50,-0.00,-0.00,0.00,4.08,-6.21,13.90
16544,0.47,9.09,-4.51,-0.00,-0.00,0.00,4.08,-6.21,13.90
16555,0.47,9.09,-4.51,-0.00,-0.00,0.00,4.08,-6.21,13.90
16566,0.46,9.08,-4.50,0.00,-0.00,0.00,4.08,-6.21,13.90
16577,0.46,9.08,-4.50,0.00,-0.00,0.00,4.08,-6.21,13.90
16588,0.46,9.09,-4.51,-0.00,-0.00,0.00,4.08,-6.21,13.90
16599,0.46,9.09,-4.51,-0.00,-0.00,0.00,4.08,-6.21,13.90
16610,0.45,9.09,-4.51,-0.00,-0.00,0.00,3.37,-2.66,12.53
16621,0.45,9.09,-4.51,-0.00,-0.00,0.00,3.37,-2.66,12.53
16632,0.46,9.08,-4.53,-0.00,-0.00,0.00,3.37,-2.66,12.53
16643,0.45,9.09,-4.49,-0.00,-0.00,0.00,3.37,-2.66,12.53
16654,0.45,9.09,-4.49,-0.00,-0.00,0.00,3.37,-2.66,12.53
16665,0.45,9.07,-4.52,0.00,-0.00,-0.00,3.37,-2.66,12.53
16676,0.45,9.07,-4.52,0.00,-0.00,-0.00,3.37,-2.66,12.53
16687,0.46,9.07,-4.49,-0.00,-0.00,0.00,3.37,-2.66,12.53
16698,0.46,9.07,-4.49,-0.00,-0.00,0.00,3.37,-2.66,12.53
16709,0.48,9.09,-4.48,-0.00,-0.00,0.00,3.37,-2.66,12.53
16720,0.48,9.09,-4.48,-0.00,-0.00,0.00,3.37,-2.66,12.53
16731,0.46,9.08,-4.51,-0.00,-0.00,-0.00,3.37,-2.66,12.53
16742,0.46,9.08,-4.52,0.00,-0.00,0.00,3.02,-4.44,15.27
16753,0.46,9.08,-4.52,0.00,-0.00,0.00,3.02,-4.44,15.27
16764,0.45,9.06,-4.49,-0.00,-0.00,0.00,3.02,-4.44,15.27
16775,0.45,9.06,-4.49,-0.00,-0.00,0.00,3.02,-4.44,15.27
16786,0.47,9.10,-4.51,0.00,-0.00,0.00,3.02,-4.44,15.27
16797,0.47,9.10,-4.51,0.00,-0.00,0.00,3.02,-4.44,15.27
16808,0.46,9.07,-4.50,0.00,-0.00,0.00,3.02,-4.44,15.27
16819,0.46,9.07,-4.50,0.00,-0.00,0.00,3.02,-4.44,15.27
16830,0.47,9.09,-4.52,-0.00,-0.00,0.00,3.02,-4.44,15.27
16841,0.47,9.09,-4.52,-0.00,-0.00,0.00,3.02,-4.44,15.27
16852,0.46,9.08,-4.48,0.00,-0.00,-0.00,3.02,-4.44,15.27
16863,0.46,9.08,-4.51,0.00,-0.00,0.00,2.13,-6.39,14.07
16874,0.46,9.08,-4.51,0.00,-0.00,0.00,2.13,-6.39,14.07
16885,0.46,9.09,-4.50,-0.00,-0.00,0.00,2.13,-6.39,14.07
16896,0.46,9.09,-4.50,-0.00,-0.00,0.00,2.13,-6.39,14.07
16907,0.46,9.07,-4.50,-0.00,-0.00,-0.00,2.13,-6.39,14.07
16918,0.46,9.07,-4.50,-0.00,-0.00,-0.00,2.13,-6.39,14.07
16929,0.47,9.08,-4.50,0.00,-0.00,0.00,2.13,-6.39,14.07
16940,0.47,9.08,-4.50,0.00,-0.00,0.00,2.13,-6.39,14.07
16951,0.45,9.08,-4.52,-0.00,-0.00,0.00,2.13,-6.39,14.07
16962,0.45,9.09,-4.49,-0.00,-0.00,0.00,2.13,-6.39,14.07
16973,0.45,9.09,-4.49,-0.00,-0.00,0.00,2.13,-6.39,14.07
16984,0.46,9.07,-4.53,0.00,-0.00,0.00,5.15,-4.44,14.59
16995,0.46,9.07,-4.53,0.00,-0.00,0.00,5.15,-4.44,14.59
17006,0.45,9.09,-4.50,0.00,-0.00,0.00,5.15,-4.44,14.59
17017,0.45,9.09,-4.50,0.00,-0.00,0.00,5.15,-4.44,14.59
17028,0.45,9.10,-4.50,-0.00,-0.00,-0.00,5.15,-4.44,14.59
17039,0.45,9.10,-4.50,-0.00,-0.00,-0.00,5.15,-4.44,14.59
17050,0.46,9.07,-4.52,0.00,-0.00,0.00,5.15,-4.44,14.59
17061,0.46,9.07,-4.52,0.00,-0.00,0.00,5.15,-4.44,14.59
17072,0.47,9.06,-4.49,-0.00,-0.00,-0.00,5.15,-4.44,14.59
17083,0.45,9.08,-4.50,-0.00,-0.00,0.00,5.15,-4.44,14.59
17094,0.45,9.08,-4.50,-0.00,-0.00,0.00,5.15,-4.44,14.59
17105,0.47,9.08,-4.52,-0.00,-0.00,0.00,3.55,-6.74,14.07
17116,0.47,9.08,-4.52,-0.00,-0.00,0.00,3.55,-6.74,14.07
17127,0.46,9.08,-4.53,0.00,-0.00,0.00,3.55,-6.74,14.07
17138,0.46,9.08,-4.53,0.00,-0.00,0.00,3.55,-6.74,14.07
17149,0.47,9.09,-4.51,-0.00,-0.00,0.00,3.55,-6.74,14.07
17160,0.47,9.09,-4.51,-0.00,-0.00,0.00,3.55,-6.74,14.07
17171,0.46,9.10,-4.51,-0.00,-0.00,-0.00,3.55,-6.74,14.07
17182,0.45,9.08,-4.49,0.00,-0.00,-0.00,3.55,-6.74,14.07
17193,0.45,9.08,-4.49,0.00,-0.00,-0.00,3.55,-6.74,14.07
17204,0.45,9.09,-4.51,-0.00,-0.00,0.00,3.55,-6.74,14.07
17215,0.45,9.09,-4.51,-0.00,-0.00,0.00,3.55,-6.74,14.07
17226,0.47,9.10,-4.50,-0.00,-0.00,0.00,3.55,-6.74,14.07
17237,0.47,9.10,-4.50,-0.00,-0.00,0.00,3.55,-6.74,14.07
17248,0.46,9.08,-4.51,0.00,-0.00,-0.00,3.37,-5.86,14.59
17259,0.46,9.08,-4.51,0.00,-0.00,-0.00,3.37,-5.86,14.59
17270,0.48,9.07,-4.51,0.00,-0.00,0.00,3.37,-5.86,14.59
17281,0.48,9.07,-4.51,0.00,-0.00,0.00,3.37,-5.86,14.59
17292,0.48,9.08,-4.50,-0.00,-0.00,0.00,3.37,-5.86,14.59
17303,0.46,9.08,-4.50,0.00,0.00,-0.00,3.37,-5.86,14.59
17314,0.46,9.08,-4.50,0.00,0.00,-0.00,3.37,-5.86,14.59
17325,0.45,9.07,-4.50,0.00,-0.00,-0.00,3.37,-5.86,14.59
17336,0.45,9.07,-4.50,0.00,-0.00,-0.00,3.37,-5.86,14.59
17347,0.46,9.10,-4.48,-0.00,-0.00,0.00,3.37,-5.86,14.59
17358,0.46,9.10,-4.48,-0.00,-0.00,0.00,3.37,-5.86,14.59
17369,0.45,9.10,-4.51,-0.00,-0.00,0.00,0.89,-5.86,15.62
17380,0.45,9.10,-4.51,-0.00,-0.00,0.00,0.89,-5.86,15.62
17391,0.45,9.09,-4.51,0.00,-0.00,-0.00,0.89,-5.86,15.62
17402,0.45,9.08,-4.52,-0.00,-0.00,0.00,0.89,-5.86,15.62
17413,0.45,9.08,-4.52,-0.00,-0.00,0.00,0.89,-5.86,15.62
17424,0.44,9.08,-4.51,-0.00,-0.00,-0.00,0.89,-5.86,15.62
17435,0.44,9.08,-4.51,-0.00,-0.00,-0.00,0.89,-5.86,15.62
17446,0.46,9.09,-4.50,0.00,-0.00,0.00,0.89,-5.86,15.62
17457,0.46,9.09,-4.50,0.00,-0.00,0.00,0.89,-5.86,15.62
17468,0.45,9.08,-4.50,0.00,-0.00,0.00,0.89,-5.86,15.62
17479,0.45,9.08,-4.50,0.00,-0.00,0.00,0.89,-5.86,15.62
17490,0.46,9.07,-4.50,-0.00,-0.00,0.00,3.37,-5.86,14.24
17501,0.46,9.07,-4.50,-0.00,-0.00,0.00,3.37,-5.86,14.24
17512,0.46,9.08,-4.52,-0.00,-0.00,-0.00,3.37,-5.86,14.24
17523,0.47,9.08,-4.51,0.00,-0.00,-0.00,3.37,-5.86,14.24
17534,0.47,9.08,-4.51,0.00,-0.00,-0.00,3.37,-5.86,14.24
17545,0.46,9.08,-4.50,-0.00,-0.00,0.00,3.37,-5.86,14.24
17556,0.46,9.08,-4.50,-0.00,-0.00,0.00,3.37,-5.86,14.24
17567,0.46,9.09,-4.51,-0.00,-0.00,-0.00,3.37,-5.86,14.24
17578,0.46,9.09,-4.51,-0.00,-0.00,-0.00,3.37,-5.86,14.24
17589,0.46,9.07,-4.52,0.00,-0.00,0.00,3.37,-5.86,14.24
17600,0.46,9.07,-4.52,0.00,-0.00,0.00,3.37,-5.86,14.24
17611,0.45,9.08,-4.51,-0.00,-0.00,0.00,3.37,-5.86,14.24
17622,0.45,9.08,-4.51,-0.00,-0.00,0.00,3.37,-5.86,14.24
17633,0.46,9.09,-4.52,-0.00,-0.00,0.00,3.55,-7.10,13.73
17644,0.46,9.07,-4.53,0.00,-0.00,0.00,3.55,-7.10,13.73
17655,0.46,9.07,-4.53,0.00,-0.00,0.00,3.55,-7.10,13.73
17666,0.45,9.07,-4.50,-0.00,-0.00,0.00,3.55,-7.10,13.73
17677,0.45,9.07,-4.50,-0.00,-0.00,0.00,3.55,-7.10,13.73
17688,0.46,9.09,-4.51,-0.00,-0.01,0.00,3.55,-7.10,13.73
17699,0.46,9.09,-4.51,-0.00,-0.01,0.00,3.55,-7.10,13.73
17710,0.46,9.08,-4.49,-0.00,-0.01,0.00,3.55,-7.10,13.73
17721,0.46,9.08,-4.49,-0.00,-0.01,0.00,3.55,-7.10,13.73
17732,0.46,9.08,-4.49,0.00,-0.00,0.00,3.55,-7.10,13.73
17743,0.47,9.09,-4.52,-0.00,-0.01,0.00,3.37,-5.86,13.21
17754,0.47,9.09,-4.52,-0.00,-0.01,0.00,3.37,-5.86,13.21
17765,0.47,9.09,-4.50,-0.00,-0.01,0.00,3.37,-5.86,13.21
17776,0.47,9.09,-4.50,-0.00,-0.01,0.00,3.37,-5.86,13.21
17787,0.46,9.08,-4.51,0.00,-0.00,-0.00,3.37,-5.86,13.21
17798,0.46,9.08,-4.51,0.00,-0.00,-0.00,3.37,-5.86,13.21
17809,0.45,9.09,-4.50,-0.00,-0.00,0.00,3.37,-5.86,13.21
17820,0.45,9.09,-4.50,-0.00,-0.00,0.00,3.37,-5.86,13.21
17831,0.46,9.09,-4.51,-0.00,-0.00,-0.00,3.37,-5.86,13.21
17842,0.46,9.09,-4.51,-0.00,-0.00,-0.00,3.37,-5.86,13.21
17853,0.46,9.10,-4.49,0.00,-0.00,0.00,3.37,-5.86,13.21
17864,0.47,9.07,-4.50,-0.00,-0.00,0.00,3.37,-2.66,17.33
17875,0.47,9.07,-4.50,-0.00,-0.00,0.00,3.37,-2.66,17.33
17886,0.47,9.08,-4.49,-0.00,-0.00,0.00,3.37,-2.66,17.33
17897,0.47,9.08,-4.49,-0.00,-0.00,0.00,3.37,-2.66,17.33
17908,0.46,9.08,-4.52,-0.00,-0.00,0.00,3.37,-2.66,17.33
17919,0.46,9.08,-4.52,-0.00,-0.00,0.00,3.37,-2.66,17.33
17930,0.47,9.10,-4.53,0.00,-0.00,0.00,3.37,-2.66,17.33
17941,0.47,9.10,-4.53,0.00,-0.00,0.00,3.37,-2.66,17.33
17952,0.45,9.09,-4.50,-0.00,-0.00,0.00,3.37,-2.66,17.33
17963,0.46,9.11,-4.50,0.00,-0.00,0.00,3.37,-2.66,17.33
17974,0.46,9.11,-4.50,0.00,-0.00,0.00,3.37,-2.66,17.33
17985,0.46,9.09,-4.47,0.00,-0.00,-0.00,3.37,-2.66,17.33
17996,0.46,9.09,-4.47,0.00,-0.00,-0.00,3.37,-2.66,17.33
18007,0.45,9.08,-4.49,-0.00,-0.00,0.00,5.68,-5.68,14.07
18018,0.45,9.08,-4.49,-0.00,-0.00,0.00,5.68,-5.68,14.07
18029,0.46,9.09,-4.51,-0.00,-0.00,0.00,5.68,-5.68,14.07
18040,0.46,9.09,-4.51,-0.00,-0.00,0.00,5.68,-5.68,14.07
18051,0.46,9.08,-4.51,0.00,-0.00,-0.00,5.68,-5.68,14.07
18062,0.46,9.08,-4.51,0.00,-0.00,-0.00,5.68,-5.68,14.07
18073,0.46,9.08,-4.50,-0.00,-0.00,0.00,5.68,-5.68,14.07
18084,0.45,9.11,-4.51,-0.00,-0.00,0.00,5.68,-5.68,14.07
18095,0.45,9.11,-4.51,-0.00,-0.00,0.00,5.68,-5.68,14.07
18106,0.45,9.07,-4.49,0.00,-0.00,-0.00,5.68,-5.68,14.07
18117,0.45,9.07,-4.49,0.00,-0.00,-0.00,5.68,-5.68,14.07
18128,0.47,9.09,-4.52,0.00,-0.00,0.00,2.66,-6.21,13.56
18139,0.47,9.09,-4.52,0.00,-0.00,0.00,2.66,-6.21,13.56
18150,0.47,9.08,-4.48,-0.00,-0.00,-0.00,2.66,-6.21,13.56
18161,0.47,9.08,-4.48,-0.00,-0.00,-0.00,2.66,-6.21,13.56
18172,0.47,9.10,-4.51,0.00,-0.00,-0.00,2.66,-6.21,13.56
18183,0.46,9.09,-4.52,0.00,-0.00,-0.00,2.66,-6.21,13.56
18194,0.46,9.09,-4.52,0.00,-0.00,-0.00,2.66,-6.21,13.56
18205,0.45,9.09,-4.51,-0.00,-0.00,0.00,2.66,-6.21,13.56
18216,0.45,9.09,-4.51,-0.00,-0.00,0.00,2.66,-6.21,13.56
18227,0.45,9.08,-4.50,0.00,-0.00,0.00,2.66,-6.21,13.56
18238,0.45,9.08,-4.50,0.00,-0.00,0.00,2.66,-6.21,13.56
18249,0.46,9.07,-4.53,-0.00,-0.00,-0.00,2.84,-6.03,14.76
18260,0.46,9.07,-4.53,-0.00,-0.00,-0.00,2.84,-6.03,14.76
18271,0.45,9.10,-4.50,-0.00,-0.00,0.00,2.84,-6.03,14.76
18282,0.45,9.10,-4.50,-0.00,-0.00,0.00,2.84,-6.03,14.76
18293,0.46,9.09,-4.50,-0.00,-0.00,0.00,2.84,-6.03,14.76
18304,0.45,9.08,-4.50,0.00,-0.00,-0.00,2.84,-6.03,14.76
18315,0.45,9.08,-4.50,0.00,-0.00,-0.00,2.84,-6.03,14.76
18326,0.45,9.07,-4.49,-0.00,-0.00,0.00,2.84,-6.03,14.76
18337,0.45,9.07,-4.49,-0.00,-0.00,0.00,2.84,-6.03,14.76
18348,0.45,9.10,-4.52,-0.00,-0.00,0.00,2.84,-6.03,14.76
18359,0.45,9.10,-4.52,-0.00,-0.00,0.00,2.84,-6.03,14.76
18370,0.47,9.09,-4.53,0.00,-0.00,-0.00,2.84,-4.61,14.76
18381,0.47,9.09,-4.53,0.00,-0.00,-0.00,2.84,-4.61,14.76
18392,0.46,9.08,-4.52,0.00,-0.00,0.00,2.84,-4.61,14.76
18403,0.45,9.08,-4.48,-0.00,-0.00,0.00,2.84,-4.61,14.76
18414,0.45,9.08,-4.48,-0.00,-0.00,0.00,2.84,-4.61,14.76
18425,0.45,9.08,-4.50,-0.00,-0.00,0.00,2.84,-4.61,14.76
18436,0.45,9.08,-4.50,-0.00,-0.00,0.00,2.84,-4.61,14.76
18447,0.46,9.08,-4.48,0.00,-0.00,0.00,2.84,-4.61,14.76
18458,0.46,9.08,-4.48,0.00,-0.00,0.00,2.84,-4.61,14.76
18469,0.46,9.09,-4.48,-0.00,-0.00,0.00,2.84,-4.61,14.76
18480,0.46,9.09,-4.48,-0.00,-0.00,0.00,2.84,-4.61,14.76
18491,0.46,9.09,-4.50,-0.00,-0.00,-0.00,2.84,-4.61,14.76
18502,0.46,9.09,-4.50,-0.00,-0.00,-0.00,2.84,-4.61,14.76
18513,0.46,9.08,-4.51,0.00,-0.00,0.00,4.44,-6.92,14.24
18524,0.47,9.09,-4.51,-0.00,-0.00,0.00,4.44,-6.92,14.24
18535,0.47,9.09,-4.51,-0.00,-0.00,0.00,4.44,-6.92,14.24
18546,0.47,9.09,-4.50,0.00,-0.00,-0.00,4.44,-6.92,14.24
18557,0.47,9.09,-4.50,0.00,-0.00,-0.00,4.44,-6.92,14.24
18568,0.46,9.08,-4.48,0.00,-0.00,0.00,4.44,-6.92,14.24
18579,0.46,9.08,-4.48,0.00,-0.00,0.00,4.44,-6.92,14.24
18590,0.45,9.07,-4.47,-0.00,-0.00,0.00,4.44,-6.92,14.24
18601,0.45,9.07,-4.47,-0.00,-0.00,0.00,4.44,-6.92,14.24
18612,0.46,9.08,-4.50,-0.00,-0.00,0.00,4.44,-6.92,14.24
18623,0.46,9.09,-4.49,0.00,-0.00,0.00,4.44,-6.92,14.24
18634,0.46,9.09,-4.49,0.00,-0.00,0.00,3.19,-6.03,14.07
18645,0.45,9.07,-4.49,-0.00,-0.00,-0.00,3.19,-6.03,14.07
18656,0.45,9.07,-4.49,-0.00,-0.00,-0.00,3.19,-6.03,14.07
18667,0.46,9.07,-4.48,-0.00,-0.00,0.00,3.19,-6.03,14.07
18678,0.46,9.07,-4.48,-0.00,-0.00,0.00,3.19,-6.03,14.07
18689,0.46,9.08,-4.52,0.00,-0.00,0.00,3.19,-6.03,14.07
18700,0.46,9.08,-4.52,0.00,-0.00,0.00,3.19,-6.03,14.07
18711,0.46,9.10,-4.49,0.00,-0.00,0.00,3.19,-6.03,14.07
18722,0.46,9.10,-4.49,0.00,-0.00,0.00,3.19,-6.03,14.07
18733,0.46,9.07,-4.51,-0.00,-0.00,0.00,3.19,-6.03,14.07
18744,0.46,9.09,-4.52,-0.00,-0.00,0.00,3.19,-7.81,13.73
18755,0.46,9.09,-4.52,-0.00,-0.00,0.00,3.19,-7.81,13.73
18766,0.45,9.09,-4.52,0.00,-0.00,-0.00,3.19,-7.81,13.73
18777,0.45,9.09,-4.52,0.00,-0.00,-0.00,3.19,-7.81,13.73
18788,0.46,9.09,-4.50,0.00,-0.00,0.00,3.19,-7.81,13.73
18799,0.46,9.09,-4.50,0.00,-0.00,0.00,3.19,-7.81,13.73
