time,ax,ay,az,gx,gy,gz,mx,my,mz,psi,theta,normAccel,normMag,normGyr
0.202,-5.64,1.55,-9.07,0.08,-0.11,-0.03,20.94,-24.49,-9.27,2.8258215954570973,31.505976339321194,0.0,0.0,0.0
0.212,-5.97,1.71,-9.39,0.07,-0.06,-0.04,20.94,-27.33,-8.92,0.9164098549827906,31.771749303093415,10.792451065443846,33.52874289322521,7.980378637021419
0.223,-5.7,1.64,-9.25,-0.02,-0.02,-0.01,20.94,-27.33,-8.92,0.3847758959248465,31.597365742657644,11.257757325506711,35.56654186169918,5.758154577216438
0.234,-5.7,1.64,-9.25,-0.02,-0.02,-0.01,20.94,-27.33,-8.92,0.12316255328685796,31.510027677896232,10.988271019591753,35.56654186169918,1.7188733853924696
0.245,-5.01,1.36,-8.8,-0.08,-0.01,0.04,20.94,-27.33,-8.92,0.12826660446009733,31.10674684380207,10.988271019591753,35.56654186169918,1.7188733853924696
0.256,-5.01,1.36,-8.8,-0.08,-0.01,0.04,20.94,-27.33,-8.92,0.13298177071156317,30.83100461637983,10.217127776435019,35.56654186169918,5.156620156177409
0.267,-4.76,1.31,-8.33,-0.06,-0.05,0.03,20.94,-27.33,-8.92,0.12337838648303831,30.650098295180698,10.217127776435019,35.56654186169918,5.156620156177409
0.278,-4.76,1.31,-8.33,-0.06,-0.05,0.03,20.94,-27.33,-8.92,0.11716967123433028,30.510940147654722,9.683109004859958,35.56654186169918,4.7937088407705994
0.289,-5.35,1.41,-8.65,-0.02,-0.11,-0.02,20.94,-27.33,-8.92,0.06639432698316339,30.608162564218816,9.683109004859958,35.56654186169918,4.7937088407705994
0.3,-5.35,1.41,-8.65,-0.02,-0.11,-0.02,20.94,-27.33,-8.92,0.025771055894361898,30.686249265991094,10.268062134599692,35.56654186169918,6.507549609119511
0.311,-5.92,1.53,-9.17,0.0,-0.15,-0.05,20.94,-27.33,-8.92,-0.0329782101634124,30.85838285889625,10.268062134599692,35.56654186169918,6.507549609119511
0.322,-5.92,1.53,-9.17,0.0,-0.15,-0.05,20.94,-27.33,-8.92,-0.08193317166016416,31.000504265648317,11.021624199726645,35.56654186169918,9.059258178807665
0.333,-6.15,1.6,-8.66,-0.08,-0.07,-0.02,20.94,-27.33,-8.92,-0.18591522454730647,31.30828937588639,11.021624199726645,35.56654186169918,9.059258178807665
0.34400000000000003,-5.89,1.62,-8.23,-0.18,-0.02,0.03,21.12,-25.02,-8.41,-0.12226585597666209,31.570898661962048,10.74141983166099,35.56654186169918,6.197486127062925
0.355,-5.89,1.62,-8.23,-0.18,-0.02,0.03,21.12,-25.02,-8.41,-0.06781892614295701,31.799337499137863,10.249360955688896,33.80507210464134,10.518106958735292
0.366,-5.65,1.58,-8.26,-0.19,-0.03,0.06,21.12,-25.02,-8.41,0.0,31.926189685689224,10.249360955688896,33.80507210464134,10.518106958735292
0.377,-5.65,1.58,-8.26,-0.19,-0.03,0.06,21.12,-25.02,-8.41,0.05984042127600635,32.03856694300839,10.131460901567948,33.80507210464134,11.54477967786639
