time,ax,ay,az,gx,gy,gz,mx,my,mz,pressure,normAccel,normMag,normGyr,ax_filter,ay_filter,az_filter,gx_filter,gy_filter,gz_filter,mx_filter,my_filter,mz_filter,psi,theta
5843.0,-8.13,-5.32,1.06,0.46,0.77,-1.24,-45.26,-6.72,0.44,-1.0,9.773581738543962,45.75827356883124,87.6850087093712,-8.1605,-5.3915,1.552,1119.4369653540045,3616.011194537936,-4177.371080389946,-45.242000000000004,-7.758499999999998,1.9300000000000002,123.49969150728043,55.491043937573664
5855.0,-8.13,-5.32,1.06,0.46,0.77,-1.24,-45.26,-6.72,0.44,-1.0,9.773581738543962,45.75827356883124,87.6850087093712,-8.157999999999998,-5.383000000000001,1.5025,1132.5681907540518,3555.279277062718,-4169.164064514916,-45.2745,-7.671999999999997,1.8290000000000002,123.63489934435476,55.58634158624679
5867.0,-8.44,-5.37,2.5,0.3,0.78,-1.21,-45.26,-6.72,0.44,-1.0,10.311183249268728,45.75827356883124,84.25597149104861,-8.184,-5.394500000000001,1.5514999999999999,1127.643981229034,3487.9817468874785,-4160.957048639887,-45.307,-7.585499999999998,1.7280000000000002,123.49480460891752,55.554850958026975
5882.0,-8.38,-4.92,1.39,0.06,0.93,-1.19,-45.26,-6.72,0.44,-1.0,9.816460665637083,45.75827356883124,86.60195948843669,-8.206999999999999,-5.383500000000001,1.545,1083.3260955038754,3445.3052643373258,-4149.467226414846,-45.33950000000001,-7.498999999999998,1.627,123.48599472470083,55.688679698602044
5894.0,-8.38,-4.92,1.39,0.06,0.93,-1.19,-45.26,-6.72,0.44,-1.0,9.816460665637083,45.75827356883124,86.60195948843669,-8.200500000000002,-5.336,1.4849999999999999,1037.366806603711,3404.27018496218,-4137.977404189805,-45.37200000000001,-7.412499999999997,1.5260000000000002,123.59570972426003,55.96411347366487
5906.0,-8.22,-4.91,0.68,-0.32,0.98,-1.17,-45.26,-6.72,0.44,-1.0,9.598900978757934,45.75827356883124,89.34651756685068,-8.186,-5.288000000000002,1.3895,929.0341970533236,3371.442121462062,-4123.204775614752,-45.40450000000001,-7.325999999999996,1.425,123.82699082113253,56.26065344936799
5918.0,-8.22,-4.91,0.68,-0.32,0.98,-1.17,-45.26,-6.72,0.44,-1.0,9.598900978757934,45.75827356883124,89.34651756685068,-8.185500000000001,-5.2970000000000015,1.41,865.0194732280944,3318.917219861874,-4118.280566089734,-45.43700000000001,-7.239499999999997,1.324,123.77579038745444,56.191606356220944
5932.0,-7.64,-5.47,-0.28,0.03,1.02,-1.2,-45.26,-6.72,0.44,-1.0,9.40047339233509,45.75827356883124,90.25312956504135,-8.166,-5.320500000000001,1.3065,822.3429906779419,3294.296172236786,-4111.714953389711,-45.46950000000002,-7.152999999999997,1.223,124.14984951840161,56.142366266352326
5944.0,-7.85,-5.62,0.16,0.43,0.85,-1.27,-45.26,-6.72,0.44,-1.0,9.655697799744976,45.75827356883124,90.95964404028085,-8.157,-5.351500000000001,1.225,845.3226351280242,3241.771270636598,-4116.639162914727,-45.50200000000002,-7.066499999999998,1.1219999999999999,124.46037650039538,56.05821373205529
5956.0,-7.85,-5.62,0.16,0.43,0.85,-1.27,-45.26,-6.72,0.44,-1.0,9.655697799744976,45.75827356883124,90.95964404028085,-8.118999999999996,-5.312500000000001,1.06,878.1506986281415,3187.6049658614043,-4116.6391629147265,-45.48000000000002,-7.034999999999998,1.06,124.97722892339262,56.28769973445577
5970.0,-8.04,-5.47,0.43,0.72,0.71,-1.33,-45.26,-7.03,-1.11,-1.0,9.73382761302048,45.81616090420497,95.72682824278041,-8.090499999999997,-5.266,0.9084999999999999,958.5794542034293,3110.459016636127,-4126.487581964761,-45.45800000000001,-7.018999999999997,0.9205,120.80590427468162,56.55514840785867
6057.0,-8.06,-5.37,1.23,1.27,0.48,-1.35,-45.26,-7.03,-1.11,-1.0,9.762858188051284,45.81616090420497,109.70009807595002,-8.087499999999997,-5.318,0.9575000000000001,1231.052381254404,2964.374134060605,-4151.108629589849,-45.43600000000002,-7.0029999999999974,0.7809999999999999,120.74381261717953,56.25187989219586
6146.0,-8.17,-5.87,2.99,2.03,0.21,-1.46,-45.7,-7.03,3.54,-1.0,10.495041686434599,46.372863832202555,143.7724537715203,-8.096999999999998,-5.361,1.0899999999999999,1524.8635495804547,2800.233816560017,-4175.729677214937,-45.436000000000014,-6.986999999999997,0.874,133.68177429102548,55.95531856900999
6233.0,-8.09,-5.43,2.03,0.75,0.84,-1.38,-43.51,-6.4,4.48,-1.0,9.952582579411235,44.20577450967237,102.05245291227574,-8.102499999999997,-5.382,1.1744999999999999,1608.5751115057544,2739.5018990848,-4187.219499439978,-45.32650000000001,-6.939499999999998,1.0139999999999998,136.80987302093553,55.789309811061685
6247.0,-7.68,-5.11,1.25,0.87,0.83,-1.37,-43.51,-6.4,4.48,-1.0,9.308974164750914,44.20577450967237,104.44032104117653,-8.0765,-5.366999999999999,1.1684999999999999,1659.4586099309365,2711.5980451097,-4193.785112140002,-45.217000000000006,-6.891999999999999,1.1539999999999997,136.81691950537171,55.78085449039176
6259.0,-7.68,-5.11,1.25,0.87,0.83,-1.37,-43.51,-6.4,4.48,-1.0,9.308974164750914,44.20577450967237,104.44032104117653,-8.0575,-5.334999999999999,1.1644999999999999,1700.4936893060835,2683.6941911346003,-4200.3507248400265,-45.1075,-6.844499999999999,1.2940000000000005,136.83819465145478,55.874290171053104
6271.0,-7.98,-5.17,2.39,1.19,0.72,-1.37,-43.51,-6.4,4.48,-1.0,9.804152181601426,44.20577450967237,111.85744553866212,-8.0535,-5.305999999999999,1.2174999999999998,1794.053670281418,2637.7349022344356,-4206.91633754005,-44.998000000000005,-6.797,1.4340000000000006,136.64112478976546,55.94265259459064
6283.0,-8.17,-5.32,3.5,1.28,0.73,-1.37,-43.51,-6.4,4.48,-1.0,10.358634079838906,44.20577450967237,115.27990573433664,-8.058499999999999,-5.286499999999999,1.3245,1908.9518925318284,2608.18964508433,-4216.764756590085,-44.8885,-6.749499999999999,1.5740000000000007,136.21758935402232,55.9298330764218
6298.0,-8.17,-5.32,3.5,1.28,0.73,-1.37,-43.51,-6.4,4.48,-1.0,10.358634079838906,44.20577450967237,115.27990573433664,-8.0635,-5.2669999999999995,1.4315,2023.8501147822392,2578.6443879342246,-4226.613175640122,-44.778999999999996,-6.702,1.7140000000000004,135.78469607282727,55.90650107326809
