time,ax,ay,az,gx,gy,gz,mx,my,mz,psi,theta,normAccel,normMag,normGyr
0.001,-0.79,1.24,-10.13,-2.71,-0.39,-0.91,-17.77,20.22,-29.91,-3.782790042150678,4.426347530041454,0.0,0.0,0.0
0.013000000000000001,-0.79,1.24,-10.13,-2.71,-0.39,-0.91,-17.77,20.22,-29.91,-3.782790042150678,4.426347530041454,10.236141851303156,40.2396496008601,165.30899824087848
0.025,-0.75,1.24,-10.16,-2.67,-0.39,-0.91,-20.04,18.33,-31.14,-1.1681497069610105,4.347718335227043,10.236141851303156,40.2396496008601,165.30899824087848
0.037,-0.75,1.24,-10.16,-2.67,-0.39,-0.91,-20.04,18.33,-31.14,0.13330459598592648,4.308454827226967,10.262830993444256,41.319367129712916,163.1582206720833
0.098,-0.79,1.18,-10.07,-2.57,-0.39,-0.92,-20.04,18.33,-31.14,0.8010939791123572,4.337659940917732,10.262830993444256,41.319367129712916,163.1582206720833
0.109,-0.8,1.23,-10.14,-2.58,-0.39,-0.92,-20.04,18.33,-31.14,1.280977986034206,4.361129911361317,10.169631261751825,41.319367129712916,157.98889138695571
0.121,-0.77,1.13,-10.05,-2.57,-0.38,-0.92,-20.04,18.33,-31.14,1.5668597287365016,4.360130334238235,10.245608815487737,41.319367129712916,158.5230403717545
0.133,-0.77,1.13,-10.05,-2.57,-0.38,-0.92,-20.04,18.33,-31.14,1.7803272398482357,4.359374611969443,10.142598286435286,41.319367129712916,157.9088730653987
0.147,-0.72,0.98,-9.93,-2.61,-0.38,-0.92,-18.29,19.7,-30.79,1.2644213386661987,4.334123912232187,10.142598286435286,41.319367129712916,157.9088730653987
0.159,-0.77,1.22,-10.14,-2.67,-0.39,-0.91,-18.29,19.7,-30.79,0.9590016710328774,4.33185850113621,10.004184124655044,40.873441254682724,160.04814796962393
0.171,-0.77,1.22,-10.14,-2.67,-0.39,-0.91,-18.29,19.7,-30.79,0.708477258621781,4.330006357012039,10.242114039591632,40.873441254682724,163.1582206720833
0.183,-0.77,1.22,-10.08,-2.69,-0.38,-0.91,-18.29,19.7,-30.79,0.5005005389384128,4.330569660012799,10.242114039591632,40.873441254682724,163.1582206720833
0.197,-0.77,1.22,-10.08,-2.69,-0.38,-0.91,-18.29,19.7,-30.79,0.3241997510689742,4.331046126055369,10.182715747775738,40.873441254682724,164.1561579859446
0.209,-0.77,1.27,-10.13,-2.71,-0.39,-0.91,-18.29,19.7,-30.79,0.19269750451066825,4.329771459730267,10.182715747775738,40.873441254682724,164.1561579859446
0.221,-0.79,1.32,-10.13,-2.69,-0.39,-0.91,-18.29,19.7,-30.79,0.09004853475060856,4.335965904569207,10.238295756618873,40.873441254682724,165.30899824087848
0.233,-0.79,1.32,-10.13,-2.69,-0.39,-0.91,-18.29,19.7,-30.79,0.0,4.341380830137567,10.246140736882351,40.873441254682724,164.233132508643
0.248,-0.77,1.25,-10.1,-2.64,-0.39,-0.91,-18.29,19.7,-30.79,-0.09614287332716799,4.34052329326677,10.246140736882351,40.873441254682724,164.233132508643
0.259,-0.78,1.43,-10.21,-2.63,-0.39,-0.92,-20.04,18.33,-31.14,0.18454713086919325,4.339783642982184,10.20614520766778,40.873441254682724,161.54768311963923
0.271,-0.78,1.43,-10.21,-2.63,-0.39,-0.92,-20.04,18.33,-31.14,0.4360238171967562,4.339118356479929,10.33911988517398,41.319367129712916,161.19778343042734
0.28300000000000003,-0.67,0.41,-9.49,-2.55,-0.39,-0.93,-20.04,18.33,-31.14,0.40522524214033445,4.325477292493034,10.33911988517398,41.319367129712916,161.19778343042734
0.297,-0.67,0.41,-9.49,-2.55,-0.39,-0.93,-20.04,18.33,-31.14,0.37661320680159255,4.313001096666312,9.522452415213216,41.319367129712916,157.11480626889787
0.309,-0.81,1.57,-10.38,-2.67,-0.39,-0.91,-20.04,18.33,-31.14,0.6113580264761214,4.317783731864537,9.522452415213216,41.319367129712916,157.11480626889787
0.321,-0.77,1.11,-10.05,-2.46,-0.38,-0.92,-20.04,18.33,-31.14,0.722388431057989,4.319396547499764,10.529263981874516,41.319367129712916,163.1582206720833
0.333,-0.77,1.11,-10.05,-2.46,-0.38,-0.92,-20.04,18.33,-31.14,0.8240490182009964,4.320874996690122,10.140389538868812,41.319367129712916,152.04879295582293
0.34700000000000003,-0.75,1.0,-10.0,-2.54,-0.38,-0.92,-20.04,18.33,-31.14,0.8967065910276658,4.318796696385178,10.140389538868812,41.319367129712916,152.04879295582293
0.359,-0.75,1.03,-10.0,-2.69,-0.38,-0.91,-20.04,18.33,-31.14,1.1576576089487212,4.31239871328259,10.077822185373186,41.319367129712916,156.30725504379956
0.371,-0.75,1.03,-10.0,-2.69,-0.38,-0.91,-20.04,18.33,-31.14,1.4177533862060874,4.305990358644237,10.080843218699515,41.319367129712916,164.1561579859446
0.383,-0.76,1.22,-10.1,-2.83,-0.39,-0.9,-19.52,18.84,-31.31,1.3385788680608697,4.309292238312153,10.080843218699515,41.319367129712916,164.1561579859446
0.397,-0.76,1.22,-10.1,-2.83,-0.39,-0.9,-19.52,18.84,-31.31,1.2593765624054478,4.312595693792318,10.20176455325254,41.42815588461548,171.6101854959529
