time,ax,ay,az,gx,gy,gz,mx,my,mz,psi,theta,normAccel,normMag,normGyr
0.22,-0.5,6.23,-8.06,-2.63,-0.37,-0.91,-19.86,35.69,-10.96,1.1231489384072002,2.809925132284974,0.0,0.0,0.0
0.232,-0.5,6.23,-8.06,-2.63,-0.37,-0.91,-19.86,35.69,-10.96,1.1231489384072002,2.809925132284974,10.199338213825445,42.28850080104519,160.85630659118578
0.244,-0.5,6.23,-8.06,-2.63,-0.37,-0.91,-19.86,35.69,-10.96,1.1231489384072002,2.809925132284974,10.199338213825445,42.28850080104519,160.85630659118578
0.256,-0.51,6.21,-8.02,-2.63,-0.37,-0.91,-19.86,35.69,-10.96,1.1168601139246523,2.82699127700522,10.199338213825445,42.28850080104519,160.85630659118578
0.269,-0.51,6.2,-8.08,-2.63,-0.37,-0.91,-19.86,35.69,-10.96,1.0813600407708868,2.8349460837241907,10.156012997234692,42.28850080104519,160.85630659118578
0.281,-0.51,6.2,-8.08,-2.63,-0.37,-0.91,-19.86,35.69,-10.96,1.0577347757475735,2.8402468754411814,10.197377113748418,42.28850080104519,160.85630659118578
0.293,-0.51,6.21,-8.05,-2.63,-0.37,-0.91,-19.86,35.69,-10.96,1.0543820669256485,2.8447355133661887,10.197377113748418,42.28850080104519,160.85630659118578
0.305,-0.51,6.21,-8.05,-2.63,-0.37,-0.91,-19.86,35.69,-10.96,1.0518663720317813,2.8481029602650665,10.179720035443019,42.28850080104519,160.85630659118578
0.318,-0.51,6.22,-8.05,-2.63,-0.37,-0.91,-18.82,36.38,-11.31,0.8204730233036315,2.8505328447915588,10.179720035443019,42.28850080104519,160.85630659118578
0.33,-0.51,6.23,-8.06,-2.62,-0.38,-0.91,-18.82,36.38,-11.31,0.635770103601508,2.8520843452348146,10.185823481682766,42.49250404483125,160.85630659118578
0.342,-0.51,6.23,-8.06,-2.62,-0.38,-0.91,-18.82,36.38,-11.31,0.48425278780694675,2.853353473559366,10.199833331971657,42.49250404483125,160.39646219417384
0.354,-0.51,6.21,-8.06,-2.62,-0.38,-0.91,-18.82,36.38,-11.31,0.3525159180480247,2.854696002284726,10.199833331971657,42.49250404483125,160.39646219417384
0.367,-0.51,6.21,-8.06,-2.62,-0.38,-0.91,-18.82,36.38,-11.31,0.24085659862006997,2.855832024536795,10.18762975377492,42.49250404483125,160.39646219417384
0.379,-0.51,6.19,-8.06,-2.62,-0.38,-0.91,-18.82,36.38,-11.31,0.14055718781562695,2.8570503316523173,10.18762975377492,42.49250404483125,160.39646219417384
0.391,-0.49,6.21,-8.05,-2.62,-0.38,-0.91,-18.82,36.38,-11.31,0.06562179127855437,2.8505370557031284,10.175450849962374,42.49250404483125,160.39646219417384
0.403,-0.49,6.21,-8.05,-2.62,-0.38,-0.91,-18.82,36.38,-11.31,0.0,2.8448372292855026,10.178737642753152,42.49250404483125,160.39646219417384
0.417,-0.52,6.22,-8.05,-2.63,-0.37,-0.91,-18.82,36.38,-11.31,-0.06479906348902664,2.849620020879428,10.178737642753152,42.49250404483125,160.39646219417384
0.428,-0.52,6.21,-8.06,-2.63,-0.37,-0.91,-18.82,36.38,-11.31,-0.1253531873583735,2.8538432875899247,10.186329073812606,42.49250404483125,160.85630659118578
0.44,-0.52,6.21,-8.06,-2.63,-0.37,-0.91,-18.82,36.38,-11.31,-0.17958046501305555,2.857621974221857,10.18813525626746,42.49250404483125,160.85630659118578
0.452,-0.52,6.2,-8.08,-2.63,-0.38,-0.91,-17.25,35.17,-11.49,-0.2854951791098129,2.8608861980883233,10.18813525626746,42.49250404483125,160.85630659118578
0.465,-0.52,6.2,-8.08,-2.63,-0.38,-0.91,-17.25,35.17,-11.49,-0.3819487061434626,2.8638392221101157,10.197882133070573,40.82292860636042,160.93281957942153
0.47700000000000004,-0.51,6.22,-8.07,-2.63,-0.37,-0.91,-17.25,35.17,-11.49,-0.46409520507008556,2.8639158825322397,10.197882133070573,40.82292860636042,160.93281957942153
0.489,-0.5,6.23,-8.04,-2.63,-0.37,-0.91,-17.25,35.17,-11.49,-0.5332511742997119,2.8617596380363324,10.20163712352091,40.82292860636042,160.85630659118578
0.501,-0.5,6.23,-8.04,-2.63,-0.37,-0.91,-17.25,35.17,-11.49,-0.5969808627632228,2.859782959924061,10.183540641643258,40.82292860636042,160.85630659118578
0.514,-0.51,6.22,-8.07,-2.63,-0.37,-0.91,-17.25,35.17,-11.49,-0.6616819722885844,2.8600128736362365,10.183540641643258,40.82292860636042,160.85630659118578
0.526,-0.51,6.22,-8.07,-2.63,-0.37,-0.91,-17.25,35.17,-11.49,-0.7976335704152109,2.8622389882193886,10.20163712352091,40.82292860636042,160.85630659118578
0.538,-0.53,6.22,-8.07,-2.64,-0.37,-0.91,-17.25,35.17,-11.49,-0.9385300627112325,2.868957878866155,10.20163712352091,40.82292860636042,160.85630659118578
0.55,-0.52,6.21,-8.04,-2.64,-0.38,-0.91,-17.25,35.17,-11.49,-1.0770391685856884,2.8737669860677357,10.202656516809727,40.82292860636042,161.39316982079256
0.5640000000000001,-0.52,6.21,-8.04,-2.64,-0.38,-0.91,-17.25,35.17,-11.49,-1.215231584304584,2.875834855991016,10.172320285952463,40.82292860636042,161.46942841426136
0.5750000000000001,-0.51,6.23,-8.07,-2.64,-0.38,-0.91,-19.34,35.17,-11.84,-1.1969940504696508,2.875717506113716,10.172320285952463,40.82292860636042,161.46942841426136
0.587,-0.51,6.23,-8.07,-2.64,-0.38,-0.91,-19.34,35.17,-11.84,-1.1786890217038097,2.8756001262523228,10.207737261509036,41.846745393160504,161.46942841426136
