time,ax,ay,az,gx,gy,gz,mx,my,mz,psi,theta
1.585,-8.49,-5.86,-2.35,-3.22,1.11,-0.28,-36.33,26.78,-68.03,-159.85227420572835,42.488937159960926
1.589,-8.49,-5.86,-2.35,-3.22,1.11,-0.28,-36.33,26.78,-68.03,-159.89202463137167,43.268177808494585
1.592,-8.13,-4.89,1.37,-6.51,1.4,0.02,-36.33,26.78,-68.03,-159.2651743721552,44.25559378117194
1.596,-8.13,-4.89,1.37,-6.51,1.4,0.02,-36.33,26.78,-68.03,-158.5737198381067,45.220668913324346
1.6,-8.13,-4.89,1.37,-6.51,1.4,0.02,-36.33,26.78,-68.03,-157.81810474704844,46.161799268907885
1.603,-8.13,-4.89,1.37,-6.51,1.4,0.02,-36.33,26.78,-68.03,-156.61012363432718,46.88580998761083
1.607,-8.13,-4.89,1.37,-6.51,1.4,0.02,-36.33,26.78,-68.03,-155.33430927290925,47.568053357267104
1.61,-8.13,-4.89,1.37,-6.51,1.4,0.02,-36.33,26.78,-68.03,-153.99579015176963,48.20756672478788
1.613,-7.8,-3.98,-1.82,-8.56,0.57,0.38,-36.33,26.78,-68.03,-153.4048166978086,48.900645846435
1.617,-7.8,-3.98,-1.82,-8.56,0.57,0.38,-36.33,26.78,-68.03,-152.78579211174682,49.58056293697672
1.621,-7.8,-3.98,-1.82,-8.56,0.57,0.38,-36.33,26.78,-68.03,-153.29388313317978,50.104374821141334
1.625,-7.8,-3.98,-1.82,-8.56,0.57,0.38,-36.33,26.78,-68.03,-153.8165667530601,50.619310554219
1.6280000000000001,-7.8,-3.98,-1.82,-8.56,0.57,0.38,-36.33,26.78,-68.03,-154.3537789606372,51.12514995430976
1.6320000000000001,-7.8,-3.98,-1.82,-8.56,0.57,0.38,-36.33,26.78,-68.03,-154.90543422520017,51.62168400075106
1.635,-5.49,-3.15,-4.47,-8.08,0.46,0.43,-36.33,26.78,-68.03,-156.16486277039945,51.887342312284204
1.639,-5.49,-3.15,-4.47,-8.08,0.46,0.43,-36.33,26.78,-68.03,-157.4543451496336,52.126338854540506
1.643,-5.49,-3.15,-4.47,-8.08,0.46,0.43,-36.33,26.78,-68.03,-159.31380155575508,52.973220291308564
1.6460000000000001,-5.49,-3.15,-4.47,-8.08,0.46,0.43,-36.33,26.78,-68.03,-161.36547749715976,53.81118172063947
1.6500000000000001,-5.49,-3.15,-4.47,-8.08,0.46,0.43,-36.33,26.78,-68.03,-163.62775096522662,54.63048368318374
1.653,-7.93,-1.87,-4.13,-6.46,0.83,0.66,-36.33,26.78,-68.03,-166.35893191908124,56.04085952527416
1.657,-7.93,-1.87,-4.13,-6.46,0.83,0.66,-36.33,26.78,-68.03,-169.45231157033413,57.41493849934366
1.6600000000000001,-7.93,-1.87,-4.13,-6.46,0.83,0.66,-36.33,26.78,-68.03,-172.94525763909698,58.73097642832724
1.6640000000000001,-7.93,-1.87,-4.13,-6.46,0.83,0.66,-36.33,26.78,-68.03,-174.5728093137169,59.27873349407386
1.668,-7.93,-1.87,-4.13,-6.46,0.83,0.66,-36.33,26.78,-68.03,-176.2942550167758,59.81264779972392
1.672,-7.93,-1.87,-4.13,-6.46,0.83,0.66,-36.33,26.78,-68.03,-178.11328087515463,60.33008627635613
1.675,-8.16,-0.07,-4.7,-4.42,0.71,1.02,-38.92,14.51,-70.53,178.83221884247695,61.13861439135735
1.679,-8.16,-0.07,-4.7,-4.42,0.71,1.02,-38.92,14.51,-70.53,175.53390110407173,61.9014322915944
1.682,-8.16,-0.07,-4.7,-4.42,0.71,1.02,-38.92,14.51,-70.53,171.26495164997053,61.89957996497756
1.686,-8.16,-0.07,-4.7,-4.42,0.71,1.02,-38.92,14.51,-70.53,167.00109099097457,61.754900836250755
1.69,-8.16,-0.07,-4.7,-4.42,0.71,1.02,-38.92,14.51,-70.53,162.78908449048774,61.47123302482629
1.693,-6.75,-1.13,-6.03,-0.29,0.29,1.72,-38.92,14.51,-70.53,159.17667027338118,60.47312639398294
1.696,-6.75,-1.13,-6.03,-0.29,0.29,1.72,-38.92,14.51,-70.53,155.87313577206,59.35961907815212
1.701,-6.75,-1.13,-6.03,-0.29,0.29,1.72,-38.92,14.51,-70.53,152.8814230791124,58.14937153038474
1.7510000000000001,-3.55,-10.28,-0.93,2.43,1.18,2.07,-38.92,14.51,-70.53,156.64043609729356,56.99776243935062
1.802,-7.19,-2.79,-3.43,-6.9,-0.5,-1.58,-38.92,14.51,-70.53,155.62126544553965,56.73667680339389
1.853,-10.36,6.08,-8.59,-5.11,-1.39,-1.29,-39.95,15.2,-72.19,148.91095623632248,56.82141463721584
1.9040000000000001,-10.12,3.11,-5.19,5.96,-0.06,0.75,-39.95,15.2,-72.19,143.9097234764132,57.08102476327582
1.953,-7.82,-0.49,-4.22,2.05,1.1,1.38,-36.33,13.65,-69.03,141.30789811042246,56.85126759887373
2.005,-7.67,-6.5,-5.28,0.27,1.48,2.24,-36.33,13.65,-69.03,142.50154341013098,55.941324246759336
2.055,-10.78,-8.85,-4.08,-1.05,-0.23,-1.02,-37.54,21.77,-74.19,144.82285163715346,56.341396777147565
2.105,-9.18,-1.62,-5.81,-0.97,-0.38,-1.17,-37.54,21.77,-74.19,143.1313584234423,56.71125176632944
2.156,-3.97,-3.46,-5.1,4.31,1.03,0.7,-37.54,21.77,-74.19,143.26461386380188,56.35547075456924
2.207,-8.52,-7.35,-0.19,2.57,1.4,0.66,-39.26,23.5,-77.85,145.07239077810812,57.25950274015716
2.2560000000000002,-8.33,-3.33,-3.94,-2.68,-0.42,-0.6,-39.26,23.5,-77.85,144.57335307316174,57.724366574841554
2.308,-8.11,-4.99,-3.28,-0.2,-0.12,-0.2,-39.26,23.5,-77.85,146.12551315524857,57.636494420728866
2.358,-7.32,-5.99,-3.17,0.15,-0.17,-0.11,-38.92,21.08,-76.85,148.24852073765956,57.352863086386606
2.408,-8.63,-6.22,-1.5,-1.51,-0.11,-0.75,-38.92,21.08,-76.85,150.38908446938723,57.49364293793221
2.459,-8.09,-1.64,-5.75,-1.16,-0.54,-0.93,-37.71,16.41,-75.02,149.72048311894073,57.246573000634214
2.509,-8.41,-3.81,-3.73,-0.13,0.11,-0.09,-37.71,16.41,-75.02,150.30231887565276,57.18399336978041
2.559,-8.46,-3.6,-3.85,0.02,0.09,-0.0,-39.43,13.65,-75.35,150.69759531154378,57.12373002997569
2.611,-8.96,-3.04,-4.21,-0.27,-0.02,-0.04,-39.43,13.65,-75.35,152.0616666723647,56.998513535699885
2.661,-8.42,-3.23,-4.53,-0.33,-0.03,0.05,-39.43,13.65,-75.35,153.52286948940935,56.71632410942834
2.711,-8.44,-3.33,-4.07,-0.38,0.16,0.16,-39.95,14.51,-76.18,155.04995815485944,56.492313491285955
2.7640000000000002,-8.39,-3.06,-4.38,-0.7,0.12,0.16,-39.95,14.51,-76.18,156.38320672796996,56.23097464211668
2.814,-8.57,-2.96,-4.66,-0.03,-0.02,0.14,-39.26,13.13,-76.18,157.52950916448248,55.953309948812745
2.864,-8.55,-3.49,-4.1,0.05,0.03,0.15,-39.26,13.13,-76.18,158.45591729342752,56.210855480459685
2.9170000000000003,-8.51,-3.4,-4.01,-0.29,0.12,0.24,-39.26,13.13,-76.18,159.36870380782602,56.471472072880516
2.967,-8.52,-3.83,-3.88,-0.4,0.04,0.15,-38.92,16.59,-75.52,160.5848816347419,56.68144228663007
3.017,-8.43,-2.98,-4.47,-0.41,0.11,0.23,-38.92,16.59,-75.52,156.3588569113373,57.65970470505087
3.0700000000000003,-8.4,-4.17,-3.83,-0.25,0.13,0.25,-39.78,15.38,-77.01,156.7319727613632,57.583498761874864
3.121,-8.51,-4.1,-3.71,-0.09,-0.04,0.06,-39.78,15.38,-77.01,161.8553646752987,56.807612691853336
3.1710000000000003,-8.53,-3.72,-3.96,-0.0,-0.14,-0.04,-39.78,15.38,-77.01,164.7871786029203,55.87704968083705
3.223,-8.35,-3.71,-4.23,0.0,-0.14,-0.08,-39.26,16.24,-76.18,165.92196352424602,55.51312230759683
3.273,-8.43,-3.37,-4.32,-0.11,-0.09,-0.14,-39.26,16.24,-76.18,164.8541216947637,56.15672043455717
3.3240000000000003,-8.38,-3.49,-4.15,-0.1,-0.06,-0.15,-39.95,14.86,-76.85,162.8661961069869,56.5582191204974
3.376,-8.54,-3.04,-4.42,-0.12,-0.04,-0.13,-39.95,14.86,-76.85,163.54596434124258,56.47929485338469
3.426,-8.68,-3.17,-4.24,-0.1,-0.04,-0.08,-39.95,14.86,-76.85,162.916852203004,57.230582744533734
3.476,-8.49,-3.14,-4.34,-0.19,-0.08,-0.08,-38.74,16.07,-76.02,160.38648239934744,57.200964839685355
3.529,-8.58,-3.23,-4.14,-0.12,-0.02,-0.03,-38.74,16.07,-76.02,160.11295641074568,57.216215578239456
3.579,-8.53,-3.14,-4.31,-0.12,-0.05,0.01,-39.6,14.17,-76.52,158.9187847491344,57.35556130593315
3.629,-8.53,-3.18,-4.25,-0.13,-0.05,0.0,-39.6,14.17,-76.52,157.2529658836805,57.69691383020128
3.681,-8.51,-3.12,-4.3,-0.14,-0.04,0.0,-39.6,14.17,-76.52,155.32993463814267,57.63855595871465
3.731,-8.6,-3.17,-4.23,-0.09,-0.01,0.03,-39.26,13.48,-76.52,156.09039298266808,57.74604524362948
3.781,-8.52,-3.24,-4.23,-0.12,-0.04,0.03,-39.26,13.48,-76.52,155.67956938322166,57.75325287084809
3.834,-8.54,-3.2,-4.24,-0.14,-0.03,0.04,-39.43,14.0,-77.01,155.42327909311967,57.75225825897914
3.884,-8.59,-3.21,-4.22,-0.11,-0.02,0.04,-39.43,14.0,-77.01,155.52402932663995,57.68539430258508
3.935,-8.52,-3.19,-4.24,-0.14,-0.04,0.03,-39.43,14.0,-77.01,155.51974436646455,57.746064798213894
3.987,-8.46,-3.27,-4.3,-0.13,-0.03,0.06,-40.47,14.69,-77.01,155.46152358432036,57.721027955480594
4.038,-8.58,-3.25,-4.16,-0.13,-0.03,0.04,-40.47,14.69,-77.01,155.5582458662835,57.75446631829618
4.088,-8.52,-3.28,-4.24,-0.14,-0.02,0.06,-38.92,15.2,-76.52,155.8109014254902,57.772975978558605
4.14,-8.5,-3.29,-4.25,-0.19,-0.04,0.05,-38.92,15.2,-76.52,155.75221847827402,57.76849457286855
4.19,-8.47,-3.26,-4.33,-0.16,-0.04,0.04,-38.92,15.2,-76.52,155.69606832869192,57.7323277791744
4.24,-8.52,-3.28,-4.23,-0.13,-0.02,0.05,-38.74,15.03,-77.01,155.3332595062877,57.74538725323788
4.293,-8.45,-3.31,-4.21,-0.13,-0.03,0.03,-38.74,15.03,-77.01,155.44625106284482,57.74759483572166
4.343,-8.49,-3.29,-4.24,-0.15,-0.03,0.02,-39.43,15.03,-76.02,154.98268278261725,57.801562723806796
4.393,-8.53,-3.29,-4.23,-0.14,-0.02,0.01,-39.43,15.03,-76.02,154.54160687417718,57.82072620096463
4.444,-8.49,-3.29,-4.24,-0.15,-0.04,0.01,-39.43,14.0,-76.68,154.2724261397064,57.823616478039725
4.495,-8.5,-3.21,-4.33,-0.13,-0.02,0.02,-39.43,14.0,-76.68,153.94576087184967,57.8849988813387
4.545,-8.52,-3.33,-4.2,-0.12,-0.04,0.04,-39.43,14.0,-76.68,153.86547482383034,57.91900922121732
4.595,-8.53,-3.21,-4.28,-0.13,-0.02,0.03,-38.74,15.03,-74.35,153.7224510553329,57.9498509994753
4.646,-8.45,-3.3,-4.3,-0.15,-0.05,0.02,-38.74,15.03,-74.35,153.88779302978705,57.927071039031574
4.697,-8.49,-3.27,-4.25,-0.14,-0.02,0.05,-40.12,14.34,-75.68,153.9590448594441,57.89083811574116
4.748,-8.53,-3.3,-4.22,-0.12,-0.03,0.04,-40.12,14.34,-75.68,154.02506313367374,57.895370017445345
4.798,-8.5,-3.32,-4.24,-0.11,-0.02,0.02,-40.12,14.34,-75.68,154.0432664500898,57.85979056346258
4.8500000000000005,-8.53,-3.37,-4.23,-0.13,-0.03,0.02,-39.43,15.03,-77.01,154.1735476971542,57.84507319267834
4.901,-8.5,-3.35,-4.17,-0.13,-0.03,0.01,-39.43,15.03,-77.01,154.27936220209395,57.83370056299077
4.9510000000000005,-8.47,-3.32,-4.27,-0.14,-0.04,0.02,-39.6,15.55,-76.85,154.41338110914177,57.80989616952644
5.003,-8.57,-3.34,-4.13,-0.12,-0.02,0.01,-39.6,15.55,-76.85,154.5671403917691,57.8014789821581
5.053,-8.43,-3.37,-4.25,-0.13,-0.05,0.0,-39.6,15.55,-76.85,154.6931350067104,57.77215528320204
5.104,-8.51,-3.28,-4.18,-0.13,-0.04,0.02,-38.57,15.55,-74.85,154.80060432671044,57.768202647401495
5.157,-8.46,-3.32,-4.26,-0.13,-0.03,0.01,-38.57,15.55,-74.85,154.9194950491987,57.733297481355066
5.207,-8.5,-3.33,-4.22,-0.12,-0.03,0.02,-39.26,14.86,-76.52,155.01610472385275,57.717348066266
5.258,-8.55,-3.3,-4.19,-0.1,-0.03,0.01,-39.26,14.86,-76.52,155.02426988824823,57.74147742375345
5.3100000000000005,-8.43,-3.34,-4.22,-0.08,-0.05,0.01,-39.26,14.86,-76.52,155.06350099307963,57.70343598612291
5.361,-7.34,-3.68,-5.14,0.02,0.04,-0.11,-40.12,15.72,-76.68,155.2921100004079,57.3748467495908
5.4110000000000005,-9.53,-4.3,-2.55,0.12,0.42,-0.07,-40.12,15.72,-76.68,155.88899101963605,57.637876633750835
5.463,-8.67,-3.29,-4.57,-0.51,-0.1,-0.16,-40.12,16.07,-76.68,155.89174007026733,57.62257231482647
5.514,-8.89,-2.82,-3.94,-0.62,0.0,-0.22,-40.12,16.07,-76.68,155.74358806466248,57.76640505109714
5.564,-8.87,-3.63,-2.71,-1.25,-0.06,-0.36,-40.12,16.07,-76.68,156.10770350581734,58.004324958592264
5.6160000000000005,-9.24,-0.38,-5.8,-1.74,0.02,0.02,-38.92,13.48,-77.18,154.4208162135463,58.20649460683575
5.666,-8.7,-2.62,-4.5,0.3,0.35,0.99,-38.92,13.48,-77.18,153.9867317498409,58.2641880343341
5.7170000000000005,-8.36,-2.48,-5.66,0.83,0.14,0.63,-40.12,15.03,-78.68,153.450904317259,58.123508499690274
5.769,-8.01,-4.47,-4.1,1.07,-0.25,0.14,-40.12,15.03,-78.68,154.12928241607833,57.954128680596796
5.819,-9.62,-2.48,-3.59,-1.45,-0.79,-1.18,-40.81,14.69,-78.68,153.71082145397338,58.27888830084112
5.87,-8.82,-1.78,-4.85,-2.01,-0.5,-1.26,-40.81,14.69,-78.68,152.8998873431537,58.39018562206897
5.922,-8.83,1.8,-5.41,-1.34,-0.33,-0.6,-40.81,14.69,-78.68,150.22501616308617,58.83156337997329
5.972,-9.63,-0.49,-5.18,0.49,-0.09,0.74,-38.74,7.78,-76.68,148.37080003073336,59.11442295624579
6.023,-7.25,-2.47,-6.51,0.08,-0.87,0.37,-38.74,7.78,-76.68,147.5984266128373,58.67567245744033
6.075,-7.37,-2.14,-6.73,-0.06,-0.19,0.15,-38.74,7.78,-76.68,146.63226455366873,58.250358077568166
6.126,-8.89,-1.74,-5.02,-0.11,0.61,0.11,-39.26,9.68,-71.86,145.58458815880883,58.32343217054819
6.176,-9.53,-2.28,-3.4,-0.17,0.65,0.21,-39.26,9.68,-71.86,144.88514636975734,58.67911853331222
6.228,-8.64,-2.14,-4.04,-0.19,0.47,0.27,-39.43,10.89,-76.02,144.12436260274933,58.85236307646355
6.279,-6.99,-2.54,-7.05,0.06,-0.37,0.1,-39.43,10.89,-76.02,143.48337867800478,58.24648018538724
6.329,-7.29,-3.24,-6.23,0.41,-0.13,0.03,-38.92,12.44,-76.18,143.29227390134224,57.78536913279086
6.381,-9.04,-2.65,-3.97,0.35,-0.02,-0.05,-38.92,12.44,-76.18,142.79349956602377,57.942675082354526
6.432,-9.04,-2.48,-3.85,0.13,-0.01,-0.01,-38.92,12.44,-76.18,142.18857624922853,58.158563025670475
6.482,-8.47,-2.76,-4.81,-0.0,-0.12,0.06,-40.47,12.27,-75.68,141.78858226077608,58.10543378396079
6.535,-8.34,-2.66,-4.84,0.01,-0.01,0.04,-40.47,12.27,-75.68,141.3673212909616,58.025711844300844
6.585,-8.56,-2.83,-4.47,-0.05,-0.01,0.03,-39.26,12.09,-75.52,140.97841479062285,58.04325034018876
6.635,-8.58,-2.68,-4.6,-0.12,-0.03,0.01,-39.26,12.09,-75.52,140.20023526115762,58.371623474053195
6.687,-8.48,-2.79,-4.6,-0.14,-0.05,0.01,-39.26,12.09,-75.52,139.2308549391602,58.020111621801504
6.737,-8.56,-2.78,-4.6,-0.16,-0.03,0.01,-39.6,13.48,-76.52,138.86078591535264,58.04417324394612
6.789,-8.56,-2.72,-4.63,-0.13,-0.03,-0.0,-39.6,13.48,-76.52,138.70723777582936,57.89270649500918
6.839,-8.43,-2.81,-4.59,-0.11,-0.01,-0.02,-40.47,13.3,-75.68,138.12533487386517,57.579059153198074
6.890000000000001,-8.39,-2.66,-5.22,-0.1,0.18,-0.1,-40.47,13.3,-75.68,139.5729401178627,57.389969381030255
6.942,-8.71,-2.72,-4.22,-0.19,0.02,-0.02,-40.47,13.3,-75.68,139.68670685144554,57.43118646544875
6.992,-8.89,-3.22,-3.65,-0.32,0.03,-0.05,-39.95,12.79,-77.51,140.08462221405154,57.77997982953167
7.042,-9.14,-2.87,-2.84,-1.19,0.03,0.0,-39.95,12.79,-77.51,139.07424771660052,58.27109723760299
7.094,-8.43,-0.9,-6.1,-1.31,0.07,0.26,-40.47,10.89,-76.02,138.07576091841491,57.82143599914525
7.1450000000000005,-7.55,-3.4,-5.05,0.57,0.34,1.04,-40.47,10.89,-76.02,139.03201466630432,57.4983411085953
7.195,-7.8,-2.86,-5.17,1.05,0.09,0.51,-40.47,10.89,-76.02,141.64552664380483,57.01354085945354
7.248,-8.99,-4.69,-2.3,0.17,-0.48,-0.52,-40.29,15.2,-77.85,144.42489299676762,57.03611511983274
7.298,-9.58,-2.72,-3.93,-1.05,-0.71,-1.28,-40.29,15.2,-77.85,144.72825865509407,57.73038945083809
7.348,-9.2,-1.04,-4.08,-1.83,-0.18,-0.84,-40.12,10.54,-75.35,144.29958023089827,58.50205753205981
7.401,-9.01,-0.55,-4.92,-0.29,-0.04,0.45,-40.12,10.54,-75.35,143.6496754307263,58.64942078451213
7.452,-8.04,-1.0,-5.77,-0.42,-1.19,0.46,-40.12,10.54,-75.35,142.9192068100904,58.19094151110758
7.502,-7.28,-1.76,-6.97,0.01,-0.45,0.23,-39.78,8.81,-75.02,142.60924201819617,57.56152664714244
7.555,-7.88,-1.97,-6.3,0.02,0.03,0.14,-39.78,8.81,-75.02,142.19608495964005,57.85004953260574
7.605,-9.33,-1.83,-4.25,-0.09,0.59,0.21,-38.57,10.71,-74.19,141.29479508930152,58.56326713487556
7.655,-8.46,-2.0,-4.26,-0.11,0.49,0.31,-38.57,10.71,-74.19,140.94350548819497,58.50314088621448
7.708,-7.29,-2.71,-6.96,-0.01,-0.41,0.02,-38.4,12.61,-74.69,141.07998424262234,57.73513073223734
7.758,-7.43,-3.0,-4.92,0.74,-0.28,-0.19,-38.4,12.61,-74.69,141.32144687182986,57.567637096241754
7.809,-8.59,-1.52,-5.56,0.88,-0.38,-0.23,-38.4,12.61,-74.69,140.60529174815946,57.57379445927816
7.861,-8.66,-2.83,-5.52,1.04,0.38,-0.14,-37.88,12.79,-74.85,140.540378605681,57.404787715225496
7.912,-8.99,-2.93,-4.03,0.49,0.32,0.19,-37.88,12.79,-74.85,140.6696417922711,57.53193548020738
7.962,-8.13,-3.41,-4.87,-0.38,0.11,0.31,-39.78,15.03,-74.02,141.17136508324535,57.38889531612341
8.015,-8.41,-2.81,-4.76,-0.33,0.02,0.16,-39.78,15.03,-74.02,141.29215643165873,57.34034142802372
8.065,-8.43,-3.05,-4.52,-0.14,-0.03,0.03,-39.78,15.03,-74.02,141.59028583390236,57.314546835041114
8.116,-8.17,-3.0,-5.03,-0.11,0.02,-0.04,-40.12,13.65,-75.68,141.7065138550542,57.19048688113739
8.168000000000001,-8.44,-2.85,-4.69,-0.12,-0.01,-0.03,-40.12,13.65,-75.68,141.83964955703522,57.27088311845998
8.219,-8.02,-3.04,-5.07,-0.07,0.05,-0.03,-38.74,13.65,-75.35,142.03572131675475,57.0119190602511
8.269,-10.01,-2.43,-4.35,0.05,0.45,-0.13,-38.74,13.65,-75.35,141.46728568845373,57.09947723549601
8.322000000000001,-8.9,-3.02,-4.03,-0.29,0.03,-0.04,-38.74,13.65,-75.35,141.55729347701788,56.853794472772364
8.372,-9.07,-2.87,-2.51,-0.77,0.03,-0.13,-40.47,13.3,-76.68,142.81566014071237,57.37197360704084
8.423,-8.05,-1.35,-5.57,-1.27,0.19,0.3,-40.47,13.3,-76.68,141.68605161896102,57.525883899534875
8.476,-7.99,-2.77,-4.3,-0.07,0.42,0.82,-39.26,13.82,-77.85,141.7169659856677,57.70613108091953
8.526,-7.8,-3.45,-4.85,0.97,0.15,0.56,-39.26,13.82,-77.85,140.9722230342567,57.22861318857031
8.577,-8.99,-3.94,-3.76,0.47,-0.33,-0.09,-39.26,13.82,-77.85,141.65279058883849,57.08074528828146
8.629,-9.62,-2.43,-3.98,-1.04,-0.81,-1.2,-40.12,16.41,-78.35,142.5067122481154,57.0294808292131
8.68,-8.5,-3.96,-2.6,-1.3,-0.34,-0.97,-40.12,16.41,-78.35,144.66673235392068,57.0512998037037
8.73,-9.0,-0.48,-5.96,-1.06,-0.1,-0.27,-39.95,8.98,-75.52,144.2057135954462,57.186239996847036
8.783,-8.06,-0.87,-6.38,0.04,0.06,0.41,-39.95,8.98,-75.52,143.6837161804941,57.462976882062236
8.834,-10.99,-2.43,-1.88,0.65,-0.56,0.28,-39.95,8.98,-75.52,143.91211959286008,58.53970924477807
8.884,-7.36,-2.51,-6.65,-0.16,-0.61,0.21,-39.26,11.4,-75.19,144.31951536388848,57.835834250774695
8.936,-7.9,-2.04,-6.27,-0.15,0.17,0.11,-39.26,11.4,-75.19,144.27583416619217,57.42711207393165
8.986,-9.36,-2.24,-4.03,-0.29,0.77,0.28,-39.78,12.61,-73.36,144.0555536101919,58.212345035730635
9.038,-8.08,-2.64,-4.02,-0.17,0.62,0.38,-39.78,12.61,-73.36,143.91037420766577,58.475031556979815
9.089,-7.69,-2.21,-5.69,-0.31,-0.14,0.01,-38.57,13.13,-77.18,144.35086177351747,58.280490272786494
9.139,-7.16,-3.42,-5.8,0.04,-0.46,-0.03,-38.57,13.13,-77.18,144.8015112090847,57.996835753895596
9.191,-10.08,-2.77,-2.98,0.06,-0.69,-0.15,-38.57,13.13,-77.18,144.6689112861848,58.31946718707502
9.241,-7.25,-2.32,-6.68,0.27,-1.08,-0.25,-39.6,13.82,-73.52,144.00810585106478,58.0131413619757
9.292,-7.93,-1.72,-6.51,0.57,0.03,-0.24,-39.6,13.82,-73.52,143.31717380713664,57.76029544952351
9.345,-8.81,-2.89,-4.4,0.36,0.2,-0.02,-40.47,11.23,-73.02,143.09719426364524,57.84135074488796
9.395,-8.16,-2.87,-5.38,-0.14,0.02,0.03,-40.47,11.23,-73.02,142.97005548330614,57.79267199062218
9.446,-8.55,-2.58,-4.83,-0.13,0.13,0.09,-40.47,11.23,-73.02,142.7683522416964,57.806765649004234
9.498,-8.3,-2.72,-4.91,-0.16,0.02,0.06,-39.43,13.65,-73.69,142.61198255021762,57.89674614941586
9.55,-8.32,-2.78,-4.92,-0.14,0.0,-0.02,-39.43,13.65,-73.69,143.00360155682512,57.56276045828133
9.6,-8.36,-2.66,-5.06,-0.14,-0.03,-0.01,-39.09,13.3,-73.69,142.83033972049554,57.35363848816604
9.653,-8.18,-2.83,-5.05,-0.15,-0.02,0.02,-39.09,13.3,-73.69,142.7936651442871,56.81535284429765
9.704,-8.47,-2.64,-4.84,-0.17,-0.04,0.01,-40.98,12.79,-74.52,143.4940298001978,56.8775910230564
9.755,-8.19,-2.75,-5.12,-0.14,-0.02,0.03,-40.98,12.79,-74.52,143.4630513068378,56.76615075166504
9.807,-8.38,-2.81,-4.79,-0.13,-0.01,0.02,-40.98,12.79,-74.52,143.10437878097687,56.9044028956167
9.858,-8.18,-2.73,-5.18,-0.17,-0.02,0.01,-38.06,13.65,-75.35,142.5009479323869,56.66813356647691
9.909,-8.41,-2.74,-4.85,-0.12,0.01,0.0,-38.06,13.65,-75.35,142.6986051346331,56.34271043477867
9.962,-8.48,-2.69,-4.75,-0.13,-0.0,-0.0,-38.06,13.65,-75.35,141.84598463786298,56.08200735961239
10.012,-8.3,-2.73,-5.03,-0.15,-0.03,0.02,-39.43,12.96,-74.69,143.3154821325591,55.96259305720105
10.063,-8.45,-2.72,-4.78,-0.12,-0.04,0.02,-39.43,12.96,-74.69,144.4439312557431,56.12043782579411
10.115,-8.29,-2.72,-5.0,-0.14,-0.02,0.01,-39.43,14.69,-74.35,145.0309735280195,55.22899209703175
10.166,-8.35,-2.71,-4.92,-0.15,-0.04,0.01,-39.43,14.69,-74.35,145.1935813285864,55.62753098160644
10.217,-8.33,-2.76,-4.88,-0.13,-0.02,0.01,-39.43,14.69,-74.35,145.69578357743066,55.85047105327931
10.269,-8.34,-2.71,-4.93,-0.1,-0.04,0.01,-40.98,12.79,-74.19,146.05063845002212,55.52814801790848
10.32,-7.9,-2.83,-5.34,-0.08,0.07,-0.05,-40.98,12.79,-74.19,146.1324495866697,55.26962590381697
10.371,-8.99,-2.76,-3.78,-0.23,0.26,-0.09,-40.47,11.92,-75.02,146.35469057891396,55.703717393879856
10.423,-8.59,-2.61,-4.71,-0.31,0.06,-0.03,-40.47,11.92,-75.02,145.8382531718967,56.13876764857241
10.474,-8.75,-2.59,-4.25,-0.44,-0.0,-0.1,-39.95,12.09,-74.52,145.9027808060435,55.77514033655575
10.525,-8.27,-3.28,-3.71,-1.18,0.12,0.04,-39.95,12.09,-74.52,146.34449849036858,56.31022801696972
10.577,-7.7,-2.39,-4.97,-0.96,0.22,0.39,-39.95,12.09,-74.52,146.74513883676005,56.47376901020701
10.628,-8.04,0.03,-7.48,0.15,0.2,0.76,-40.47,11.23,-76.68,145.10450676446712,56.13065279242562
10.678,-8.06,-3.7,-4.74,1.21,0.14,0.64,-40.47,11.23,-76.68,145.52116622359108,56.150562489774984
10.731,-9.66,-3.7,-3.12,0.01,-0.48,-0.5,-38.74,16.07,-76.68,146.11323732072478,56.47358664395756
10.782,-8.58,-3.86,-3.63,-0.76,-0.61,-1.05,-38.74,16.07,-76.68,146.75877291717876,56.614181718593244
10.832,-8.4,-1.47,-4.59,-1.41,-0.18,-0.83,-38.74,16.07,-76.68,146.11439504664466,56.802638207265915
10.885,-8.8,0.41,-4.97,-0.88,-0.05,0.09,-39.43,8.81,-76.02,144.2794336335649,57.15701871331734
10.936,-10.79,-2.71,-2.79,-0.04,-0.76,0.71,-39.43,8.81,-76.02,143.8686817087197,57.87156195002436
10.986,-6.23,-2.09,-7.84,-0.01,-0.65,0.29,-39.6,11.06,-73.52,143.5817049847621,57.13812094348165
11.039,-7.87,-2.35,-5.9,0.02,0.07,0.06,-39.6,11.06,-73.52,143.2934636285732,57.00159896206637
11.09,-8.19,-1.65,-5.7,-0.07,0.2,-0.01,-37.88,10.71,-73.19,142.5352391116728,56.92486504839181
11.141,-8.43,-1.89,-5.27,-0.03,0.14,0.01,-37.88,10.71,-73.19,141.9746072333594,57.0133001989424
11.193,-8.29,-1.93,-5.51,-0.06,0.02,0.04,-37.88,10.71,-73.19,141.44478970760954,56.95422432682537
11.243,-8.31,-1.99,-5.37,-0.07,-0.02,0.04,-39.6,8.98,-72.86,140.96033856943345,56.8851798298341
