time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz
3.0540000000000003,-0.01,-0.78,9.67,-0.02,-0.04,0.0,15.33,9.16,-114.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.105,-3.33,-4.03,9.06,0.04,0.55,0.11,14.46,8.64,-114.11,9.701412268324649,115.99295926908668,2.5623451563018373,-0.05929741129087701,-0.11859482258175402,0.0,-0.0005174675324675324,-0.04036246753246753,0.5003911038961039,0.0,0.0,0.0
3.157,0.35,-0.91,9.73,-0.01,-0.58,-0.02,14.46,8.64,-114.11,10.46008604171113,115.34657905633786,32.218370037506766,0.05929741129087701,1.512083987917364,0.3261357620998236,-0.17283415584415585,-0.2489018831168831,0.9692166883116883,-2.677726471580367e-05,-0.0020886266478326865,0.025893614980182153
3.209,-3.71,-1.81,19.85,0.02,0.13,0.08,13.09,10.37,-113.78,9.778726911004316,115.34657905633786,33.25623940434271,0.029648705645438506,-0.2075409395180694,0.2668383508089466,-0.15472279220779223,-0.29599142857142857,1.4727125974025972,-0.008970383679794231,-0.014968490976134253,0.07604743179288243
3.261,0.01,-1.75,9.5,-0.07,0.3,0.02,13.09,10.37,-113.78,20.27468125520103,114.99901477838843,8.820573138706937,0.08894611693631552,0.1778922338726312,0.5040279959724546,-0.34670324675324676,-0.38965305194805194,2.499885649350649,-0.016976785829819534,-0.030285086393573954,0.15225552717405966
3.313,-0.0,-0.9,9.64,-0.05,0.1,0.01,13.09,10.37,-113.78,9.659844719248856,114.99901477838843,17.68760710656247,-0.11859482258175402,1.0673534032357863,0.5633254072633316,-0.34618577922077926,-0.4802098701298701,2.991479805194805,-0.03491755318940799,-0.05044836672457412,0.2816164930161072
3.365,0.11,-0.58,9.74,-0.02,-0.21,-0.02,13.6,9.16,-114.61,9.681921296932753,114.99901477838843,6.431435299382865,-0.2668383508089466,1.3638404596901714,0.5929741129087701,-0.34618577922077926,-0.526781948051948,3.4903185064935065,-0.05283154328428065,-0.07529766838083993,0.43641586033816826
3.416,0.22,-0.76,9.65,-0.01,-0.16,-0.02,13.6,9.16,-114.61,9.757873743803001,115.77701714934618,12.140758012394747,-0.3261357620998236,0.7412176411359629,0.5336767016178932,-0.3404936363636364,-0.5567950649350649,3.994331883116883,-0.0707455333791533,-0.10255692386152807,0.6170285108462641
3.468,0.17,-1.21,9.53,-0.01,-0.1,-0.01,12.05,9.68,-113.78,9.682380905541777,115.77701714934618,9.256416462935672,-0.35578446774526207,0.2668383508089468,0.47437929032701615,-0.32910935064935065,-0.5961225974025974,4.493688051948052,-0.08836497356215212,-0.13136926069573282,0.8237222171875527
3.521,0.41,1.37,9.88,0.01,-0.03,-0.0,12.05,9.68,-113.78,9.60801228142429,114.82505519267126,5.786590081396796,-0.3854331733907006,-0.029648705645438256,0.44473058468157767,-0.3203124025974026,-0.6587361688311688,4.98683461038961,-0.10539531392140325,-0.16221666964833864,1.0562559839795918
3.572,0.58,-4.85,9.64,0.09,0.08,-0.01,12.05,9.68,-113.78,9.982955474207026,114.82505519267126,1.811851635761533,-0.35578446774526207,-0.11859482258175377,0.44473058468157767,-0.2990962337662338,-0.5878431168831169,5.498092532467532,-0.12197044078048572,-0.19630412763155672,1.3143084840457917
3.624,-0.06,-4.56,9.28,0.2,0.55,0.07,12.91,9.85,-114.27,10.806872813168479,114.82505519267126,6.923075379495117,-0.08894611693631554,0.11859482258175427,0.41508187903613913,-0.2690831168831169,-0.8388148701298701,5.996931233766233,-0.13744769978622023,-0.22672310034870968,1.5988169216512058
3.677,-0.44,-3.94,9.06,0.18,0.35,0.03,12.91,9.85,-114.27,10.34,115.4180380183271,33.770503786501024,0.5040279959724545,1.7492736330808725,0.6226228185542086,-0.27218792207792214,-1.074780064935065,6.477141103896103,-0.15137187743843813,-0.27012904645302743,1.9091386424426546
3.728,-0.25,-1.88,9.33,-0.04,0.04,0.03,14.81,8.29,-113.78,9.889428699373893,115.4180380183271,22.61550860210377,1.0377046975903474,2.78697833067122,0.7115689354905241,-0.29495649350649356,-1.2786622727272727,6.945966688311687,-0.16545671867895087,-0.3257454252677517,2.2443096648903693
3.7800000000000002,-0.14,2.6,10.1,-0.1,-0.1,-0.01,14.81,8.29,-113.78,9.520808789173323,115.03890037722023,3.6687199450282586,0.9191098750085934,2.9055731532529743,0.8005150524268396,-0.30789318181818187,-1.375946168831169,7.428763896103895,-0.18071975956695896,-0.3919120463805026,2.603740889170602
3.8320000000000003,-0.1,-0.96,9.46,-0.06,-0.39,-0.04,14.29,8.81,-113.61,10.430225309167582,115.03890037722023,8.123078704237455,0.6226228185542084,2.609086096798589,0.7708663467814011,-0.3151377272727273,-1.2414046103896106,7.951406103896103,-0.19665223207286214,-0.4631127932598246,2.98815530143068
3.883,0.13,-1.01,9.54,-0.03,-1.17,-0.13,14.29,8.81,-113.61,9.509111420106509,114.84359929922086,22.724115799230724,0.4447305846815774,1.4527865766264874,0.6522715241996471,-0.3203124025974026,-1.2910814935064936,8.440930389610388,-0.2129595862847866,-0.5273514513130376,3.399614751053719
3.936,1.08,-1.02,9.76,0.06,-1.47,-0.14,14.29,8.81,-113.61,9.594196162263934,114.84359929922086,67.47049403673641,0.35578446774526185,-2.016111983889817,0.26683835080894647,-0.3135853246753247,-1.3433457142857144,8.934594415584414,-0.22953471314386906,-0.5941607267789678,3.8364054930979083
3.988,1.52,-0.16,9.52,-0.03,-0.26,-0.04,8.78,8.81,-113.94,9.872405988410323,114.84359929922086,84.67571876908193,0.5336767016178929,-6.374471713769278,-0.1482435282271926,-0.2576988311688312,-1.3961274025974026,9.439642727272725,-0.2457617355616461,-0.6636745059811942,4.2987417456809744
4.039,1.29,1.23,9.75,-0.05,0.19,0.02,8.78,8.81,-113.94,9.64190852476832,114.61687528457578,15.16986239673331,0.44473058468157745,-7.14533806055068,-0.26683835080894663,-0.17904376623376628,-1.4044068831168832,9.932271818181816,-0.2590968133901163,-0.7359195661844324,4.787212608626665
4.091,1.5,-0.38,9.82,-0.03,0.09,0.03,9.3,8.64,-113.78,9.911584131711741,114.61687528457578,11.31500983872564,0.2964870564543849,-6.582012653287348,-0.20754093951806962,-0.1122904545454546,-1.3407583766233768,10.43680266233766,-0.2683617469817844,-0.8085930626231236,5.301175427581801
4.144,0.92,0.77,9.83,-0.03,0.55,0.09,9.3,8.64,-113.78,9.941166933514396,114.48592926643867,5.7008580814747765,0.20754093951806937,-6.315174302478402,-0.1185948225817541,-0.03467032467532473,-1.360422142857143,10.944955779220777,-0.2741724134251138,-0.8779729555017709,5.841246079634845
4.195,0.53,-3.37,9.41,0.07,0.18,0.06,9.3,8.64,-113.78,9.902938957703416,114.48592926643867,31.978026487396914,0.11859482258175386,-4.684495491979284,0.14824352822719242,0.012936688311688253,-1.3205771428571431,11.453626363636362,-0.2759664901610726,-0.9483703844396187,6.407612005638809
4.247,0.88,-0.14,9.49,0.08,0.18,0.01,10.33,8.64,-114.44,10.009290684159392,114.48592926643867,11.587354301801613,0.3261357620998234,-4.150818790361391,0.3261357620998234,0.04036246753246747,-1.4949637012987016,11.94056331168831,-0.27529705854317754,-1.0167059639943496,7.000299982858407
4.3,0.72,-0.26,9.49,-0.04,-0.21,-0.02,10.33,8.64,-114.44,9.531741708628072,115.22964939632507,11.300494104925539,0.5633254072633315,-3.6171420887434977,0.35578446774526196,0.08589961038961033,-1.5022082467532472,12.431639999999998,-0.2732084318953449,-1.0940654817583064,7.6181853661755765
4.351,0.84,-2.52,9.55,0.0,-0.59,-0.05,12.05,9.33,-114.11,9.520824544124316,115.22964939632507,12.301925570232546,0.44473058468157745,-4.239764907297706,0.29648705645438495,0.12315727272727267,-1.515662402597403,12.922716688311686,-0.26876340595252146,-1.1717998812282846,8.261482373708043
4.404,1.66,-1.49,9.53,-0.04,-0.73,-0.13,12.05,9.33,-114.11,9.912542559807752,115.12316665206878,33.925682105362554,0.44473058468157745,-5.989038540378578,0.14824352822719242,0.1666245454545454,-1.646064220779221,13.41689818181818,-0.2623904169501602,-1.2502304895808736,8.930191005455809
