time,ax,ay,az,gx,gy,gz,mx,my,mz,normAccel,normMag,normGyr,thetaGyrx,thetaGyry,thetaGyrz,vx,vy,vz,posx,posy,posz
3.137,0.28,-0.9,9.6,0.0,0.0,0.0,12.4,8.64,-117.43,9.646455307520997,118.90549777028815,0.0,-0.029301201388793992,0.0,0.0,0.16006896341463417,-0.5062884146341463,5.4096150000000005,0.03972677985983047,-0.12898780662849496,1.3849451135466242
3.1870000000000003,0.25,-0.9,9.63,0.0,0.0,0.0,12.4,8.64,-117.43,9.6461598576843,118.39854095384791,0.0,-0.029301201388793992,0.0,0.0,0.1743882317073171,-0.5523146341463414,5.9005613414634155,0.04791274569006545,-0.1548795196378644,1.661594144064917
3.239,0.3,-0.88,9.6,-0.0,-0.0,0.0,12.74,6.57,-117.77,9.675195088472378,118.39854095384791,0.0,-0.029301201388793992,0.0,0.0,0.18717329268292685,-0.5983408536585365,6.393041890243904,0.056831002393292696,-0.18312502473899467,1.9633502902286588
3.291,0.29,-0.89,9.61,0.0,-0.0,0.0,12.74,6.57,-117.77,9.644915759092974,118.63913941023004,0.0,-0.029301201388793992,0.0,0.0,0.20251536585365856,-0.6433442682926829,6.883988231707319,0.06640309023312019,-0.2137243219318858,2.290292011774242
3.341,0.3,-0.9,9.61,-0.0,0.0,0.0,12.74,6.57,-117.77,9.655480309130146,118.63913941023004,0.0,-0.029301201388793992,0.0,0.0,0.2173460365853659,-0.6888590853658536,7.3754459756097575,0.07675977543686796,-0.24662510472560978,2.6423408489652744
3.392,0.3,-0.89,9.6,0.0,0.0,0.0,12.74,8.29,-117.43,9.65671269118016,118.63913941023004,0.0,-0.029301201388793992,0.0,0.0,0.2326881097560976,-0.7348853048780487,7.866903719512196,0.087874904759072,-0.2818535263656306,3.01952295504722
3.4450000000000003,0.29,-0.9,9.62,-0.0,-0.0,0.0,12.74,8.29,-117.43,9.645833297336212,118.40961362997517,0.0,-0.029301201388793992,0.0,0.0,0.24803018292682932,-0.7804001219512194,8.357850060975611,0.09977463144519634,-0.31943574009741227,3.421838330020078
3.495,0.29,-0.89,9.61,0.0,-0.0,0.0,13.43,6.57,-117.1,9.666359190512216,118.40961362997517,0.0,-0.029301201388793992,0.0,0.0,0.2628608536585366,-0.8264263414634145,8.849819207317074,0.11245895549524096,-0.3593455926754908,3.849260820638386
3.5460000000000003,0.3,-0.9,9.6,0.0,0.0,0.0,13.43,6.57,-117.1,9.655480309130146,118.05058153181626,0.0,-0.029301201388793992,0.0,0.0,0.2776915243902439,-0.8719411585365853,9.341276951219513,0.12590172366374186,-0.4016092373453302,4.30184273339307
3.598,0.3,-0.89,9.63,0.0,0.0,0.0,13.43,6.57,-117.1,9.646761114488116,118.05058153181626,0.0,-0.029301201388793992,0.0,0.0,0.29303359756097563,-0.9179673780487804,9.832223292682928,0.14010293595069903,-0.44620052086146644,4.7795579150386684
3.649,0.3,-0.91,9.62,0.0,0.0,0.0,13.78,6.22,-117.1,9.675691189780707,118.05058153181626,0.0,-0.029301201388793992,0.0,0.0,0.30837567073170735,-0.9634821951219511,10.324703841463416,0.15508874560157648,-0.4931455964693635,5.282380212329715
3.7,0.29,-0.9,9.6,-0.0,-0.0,0.0,13.78,6.22,-117.1,9.667600529604023,118.07195602682289,0.0,-0.029301201388793992,0.0,0.0,0.32371774390243907,-1.0100198170731707,10.816672987804878,0.17085915261637422,-0.5424183109235574,5.810388085002604
3.7520000000000002,0.29,-0.88,9.62,-0.0,-0.0,0.0,11.88,7.08,-116.94,9.646455307520997,118.07195602682289,0.0,-0.029301201388793992,0.0,0.0,0.33854841463414637,-1.0560460365853659,11.307619329268293,0.18741415699509223,-0.5940709707149762,6.363555379811869
3.802,0.3,-0.89,9.62,0.0,-0.0,0.0,11.88,7.08,-116.94,9.664517577199598,117.75493365460319,0.0,-0.029301201388793992,0.0,0.0,0.35337908536585366,-1.1010494512195121,11.799588475609756,0.20472760549226654,-0.6480774225981558,6.941829790266583
3.854,0.3,-0.9,9.61,-0.0,0.0,0.0,12.57,7.43,-118.27,9.665738461183397,117.75493365460319,0.0,-0.029301201388793992,0.0,0.0,0.3687211585365854,-1.1465642682926829,12.291557621951219,0.22279949810789712,-0.7043853600821683,7.545263622857675
3.906,0.29,-0.88,9.61,-0.0,-0.0,0.0,12.57,7.43,-118.27,9.65671269118016,119.16796003960124,0.0,-0.029301201388793992,0.0,0.0,0.3840632317073171,-1.192590487804878,12.783015365853657,0.24165598808744798,-0.7630209364124777,8.173856877585143
3.956,0.29,-0.89,9.62,0.0,-0.0,0.0,12.57,7.43,-118.27,9.654563687707487,119.16796003960124,0.0,-0.029301201388793992,0.0,0.0,0.3988939024390244,-1.2375939024390243,13.274473109756096,0.2612970754309191,-0.824010304834548,8.827583401203524
4.007,0.28,-0.88,9.61,0.0,-0.0,0.0,13.95,7.43,-116.94,9.665433254645132,119.16796003960124,0.0,-0.029301201388793992,0.0,0.0,0.4137245731707317,-1.283108719512195,13.766442256097559,0.28169660689284653,-0.887301158857451,9.506443193712819
4.059,0.29,-0.88,9.62,-0.0,-0.0,0.0,13.95,7.43,-116.94,9.65426848601177,118.0032669039294,0.0,-0.029301201388793992,0.0,0.0,0.4280438414634146,-1.3281121341463413,14.257899999999998,0.3028545824732302,-0.9529196517266508,10.210462408358492
4.11,0.29,-0.89,9.62,-0.0,-0.0,0.0,13.6,6.74,-116.94,9.664517577199598,118.0032669039294,0.0,-0.029301201388793992,0.0,0.0,0.4428745121951219,-1.3731155487804876,14.74986914634146,0.32474484892660616,-1.0208396301966836,10.939614891895078
4.1610000000000005,0.28,-0.89,9.61,-0.0,-0.0,0.0,13.6,6.74,-116.94,9.665433254645132,117.92095318474999,0.0,-0.029301201388793992,0.0,0.0,0.4577051829268292,-1.4186303658536583,15.241838292682923,0.3473935594984384,-1.0910610942675492,11.69392679756804
4.213,0.29,-0.9,9.61,-0.0,0.0,0.0,13.6,6.74,-116.94,9.655185135459599,117.92095318474999,0.0,-0.029301201388793992,0.0,0.0,0.47202445121951214,-1.464145182926829,15.733296036585362,0.37080071418872695,-1.1636101971847115,12.47339812537738
4.264,1.11,2.38,9.25,-0.03,0.29,0.03,12.91,7.08,-116.27,9.656407199367681,117.92095318474999,0.0,-0.029301201388793992,0.0,0.0,0.48685512195121944,-1.5101714024390243,16.224753780487802,0.39494015975200775,-1.2384869389481707,13.278002722077632
4.315,0.14,-2.24,9.74,-0.05,0.15,0.02,12.91,7.08,-116.27,9.615560306087213,117.1985810494308,16.792649149732416,-0.11720480555517597,0.8497348402750258,0.08790360416638197,0.5436207926829267,-1.3884576219512195,16.697801036585364,0.4198380494337448,-1.315717472803391,14.107740587668799
4.367,0.19,0.18,9.73,-0.05,0.13,0.02,14.46,7.6,-116.77,9.99523886658043,117.1985810494308,9.131444644211467,-0.2637108124991459,1.2892528611069356,0.14650600694396995,0.5507804268292682,-1.503011768292683,17.19590701219512,0.44763894936198695,-1.3867235342381767,14.961670205314174
4.418,-0.04,-3.22,9.35,-0.06,0.32,0.04,14.46,7.6,-116.77,9.73351940461414,117.90710114323055,8.062230815985892,-0.41021681944311583,1.6701684791612577,0.20510840972155794,0.5604970731707316,-1.4938065243902439,17.693501585365855,0.4758059947267252,-1.4635879226569006,15.841073084041494
4.469,-0.24,-1.94,9.53,-0.04,0.31,0.04,14.46,7.6,-116.77,9.889009050455966,117.90710114323055,18.794413086373932,-0.5860240277758798,2.6078069236026655,0.3223132152767339,0.558451463414634,-1.6584781097560977,18.17166286585366,0.5044699517552796,-1.5399815526572724,16.745923070605294
4.522,-0.43,-0.55,9.63,-0.02,0.18,0.02,16.01,7.78,-117.6,9.728417137438136,117.90710114323055,18.054990184327604,-0.7032288333310558,3.516144166655279,0.4395180208319099,0.5461778048780487,-1.7576901829268294,18.6590293902439,0.533029295801978,-1.6247965276970553,17.675226341677945
4.572,-0.37,-1.81,9.45,0.01,0.1,0.01,16.01,7.78,-117.6,9.65527317065654,118.9395161416087,10.439787872384663,-0.7618312361086438,4.043565791653571,0.4981204236094979,0.5241874999999999,-1.7858173170731708,19.15150993902439,0.5609609619575402,-1.714685232356856,18.629453655677796
4.624,-0.49,-0.68,9.63,-0.01,0.08,0.01,16.19,8.29,-116.44,9.628888824781392,118.9395161416087,5.786590081396796,-0.7325300347198498,4.336577805541511,0.5274216249982918,0.5052656097560975,-1.8783811585365855,19.63478524390244,0.58776803855815,-1.8060123655171771,19.608866545059488
4.6770000000000005,-0.45,-0.63,9.64,0.01,-0.09,-0.02,16.19,8.29,-116.44,9.666405743605015,117.85208441092588,4.654731131878351,-0.7618312361086438,4.570987416651863,0.5567228263870858,0.48020689024390234,-1.913156524390244,20.127265792682927,0.6136074450765914,-1.902073236106484,20.61299425140467
4.727,-1.01,0.22,10.63,-0.04,-0.43,-0.09,16.19,8.29,-116.44,9.671039240950272,117.85208441092588,5.313392006063641,-0.7325300347198498,4.307276604152717,0.4981204236094978,0.4571937804878048,-1.9453748780487805,20.62025774390244,0.6381653425672963,-1.9999125273873437,21.642307533131692
4.779,-0.5,-1.27,9.53,0.07,0.02,0.02,13.95,8.12,-117.27,10.680140448514711,117.85208441092588,25.275167966054852,-0.8497348402750258,3.047324944434575,0.2344096111103519,0.4055421341463414,-1.934124024390244,21.163878536585365,0.6615463440121208,-2.099399473132436,22.69683254348602
4.829,-0.23,-0.36,9.62,0.08,-0.21,-0.03,13.95,8.12,-117.27,9.627242595883828,118.37563009336,4.325736491635493,-0.6446264305534678,3.105927347212163,0.2930120138879399,0.3799720121951219,-1.9990721341463416,21.651245060975608,0.6822858676650803,-2.1983110474773198,23.77915845376859
4.8790000000000004,0.01,-0.12,9.64,0.02,-0.05,-0.01,13.6,7.08,-117.27,9.629480775202783,118.37563009336,12.989851669307221,-0.41021681944311583,2.490602118047489,0.20510840972155792,0.3682097560975609,-2.0174826219512196,22.143214207317072,0.7017177290448393,-2.300544083996133,24.88640840697836
4.932,-0.28,-1.46,9.53,-0.01,0.32,0.03,13.6,7.08,-117.27,9.640752045354139,118.26808233838916,3.138219088915755,-0.35161441666552784,2.3440961111035192,0.17580720833276392,0.36872115853658527,-2.0236194512195125,22.636206158536584,0.7205480657789262,-2.4037186373516506,26.01881778232451
4.982,-0.38,-1.44,9.54,-0.01,0.13,0.02,13.6,7.08,-117.27,9.645252718306555,118.26808233838916,18.423956594369578,-0.38091561805432184,3.281734555544927,0.2637108124991459,0.35440189024390234,-2.0982842073170733,23.123572682926827,0.739404555758477,-2.5072070296527365,27.176438886297966
5.033,-0.35,-1.01,9.54,-0.02,-0.09,-0.01,16.36,7.43,-117.27,9.655547628177285,118.26808233838916,7.557832393630091,-0.41021681944311583,3.662650173599249,0.3223132152767339,0.3349685975609755,-2.1719261585365857,23.611450609756094,0.7575287548650356,-2.6145137957915674,28.35898403319862
5.085,-0.24,-0.78,9.63,-0.03,-0.31,-0.03,16.36,7.43,-117.27,9.599697911913687,118.63855781321686,5.313392006063641,-0.4688192222207038,3.398939361100103,0.2930120138879399,0.31706951219512186,-2.2235778048780492,24.09932853658536,0.7746591306439619,-2.725586629277216,29.56647937627194
5.135,0.12,-0.09,9.76,-0.0,-0.17,-0.03,15.84,7.95,-117.77,9.6645175771996,118.63855781321686,17.92726252572181,-0.5567228263870858,2.4906021180474895,0.20510840972155792,0.3047958536585365,-2.263467195121952,24.59180908536585,0.7908741428316478,-2.8393009405547294,30.798924915517922
5.187,-0.09,-0.57,9.53,-0.01,0.05,-0.0,15.84,7.95,-117.77,9.761152595877189,119.0960998521782,9.890785066431784,-0.5567228263870858,1.9924816944379917,0.11720480555517594,0.3109326829268292,-2.2680698170731715,25.090937865853654,0.8064614771281975,-2.9550552049784353,32.05655603014575
5.239,0.19,-2.22,9.66,-0.02,-0.34,-0.04,13.95,6.74,-117.27,9.547455158313129,119.0960998521782,2.9215229778371645,-0.5860240277758798,2.1389877013819616,0.11720480555517594,0.30633006097560966,-2.2972197560975616,25.578304390243897,0.8223626503703153,-3.0710448486113178,33.33971271234645
5.29,0.3,-1.28,9.61,0.01,-0.24,-0.01,13.95,6.74,-117.27,9.913632028676473,118.28898089002205,19.64835939108864,-0.6446264305534678,1.1427468541629657,-2.7755575615628914e-17,0.3160467073170731,-2.410751097560976,26.072319146341457,0.838028444403257,-3.1885252272356484,34.64779343747435
5.341,0.18,-0.05,9.67,-0.04,0.23,0.04,13.95,6.74,-117.27,9.699510296917056,118.28898089002205,13.774839637203721,-0.6153252291646738,0.43951802083190994,-0.02930120138879402,0.3313887804878048,-2.476210609756098,26.563776890243897,0.8541911501000149,-3.311811626352989,35.98113819772048
5.394,0.14,-1.56,9.54,-0.02,0.07,0.01,14.81,7.26,-117.1,9.671804381810045,118.28898089002205,13.57075665671074,-0.7325300347198498,1.1134456527741716,0.08790360416638195,0.34059402439024383,-2.4787676219512202,27.058303048780484,0.871138453160693,-3.4384456408897233,37.33961622685753
5.444,0.02,-1.08,9.58,-0.0,0.02,0.0,14.81,7.26,-117.1,9.667719482897711,118.25588230612462,4.2103627266618515,-0.7911324374974378,1.3185540624957295,0.11720480555517594,0.3477536585365853,-2.558546402439025,27.54618097560975,0.8885565146397234,-3.565210421653777,38.723384444358274
5.496,0.76,-2.07,9.5,0.12,-0.14,-0.03,13.95,7.78,-116.94,9.640705368384618,118.25588230612462,1.1459155902616465,-0.7911324374974378,1.3771564652733175,0.11720480555517594,0.3487764634146341,-2.6137778658536592,28.036104512195116,0.9063407215552499,-3.6960551087102167,40.13210285803168
5.549,0.15,-0.36,9.6,0.09,0.18,0.02,13.95,7.78,-116.94,9.75256376549264,118.02582132736886,10.703734937647226,-0.4395180208319099,0.9669396458302015,0.029301201388793968,0.3876430487804877,-2.719638170731708,28.521936829268288,0.9241772349617045,-3.8297243462767696,41.56587608085961
5.599,0.12,-1.34,9.68,0.04,0.12,0.01,13.95,7.78,-116.94,9.607918609147353,118.02582132736886,11.58735430180161,-0.17580720833276398,1.4943612708284935,0.08790360416638196,0.39531408536585355,-2.738048658536586,29.0128831707317,0.9440013950234236,-3.9688073056543725,43.02449488687835
5.651,-0.11,0.19,9.7,0.05,0.42,0.03,14.12,7.6,-118.1,9.773044561445527,118.02582132736886,7.2700194109224405,-0.058602402777588006,1.8459756874940214,0.11720480555517596,0.4014509146341462,-2.8065765853658546,29.507920731707312,0.964217853767103,-4.1088317818686795,44.50822080854254
5.703,-0.39,-1.32,9.44,0.06,0.17,0.02,14.12,7.6,-118.1,9.70248421797222,119.1836582757888,24.295032038096007,0.08790360416638195,3.076626145823369,0.20510840972155792,0.3958254878048779,-2.796859939024391,30.00398109756097,0.9847481514563505,-4.252360792975164,46.01726307181589
5.753,-0.34,-0.93,9.57,0.05,-0.0,0.0,15.84,5.87,-116.77,9.539816560081226,119.1836582757888,10.392513118364894,0.2637108124991459,3.574746569432867,0.2637108124991459,0.3758807926829267,-2.8643650609756106,30.486744999999996,1.004990763445494,-4.395392892417832,47.55167398318933
5.805,-0.35,0.2,9.61,-0.02,0.04,0.0,15.84,5.87,-116.77,9.62109141417958,117.98557284685276,2.864788975654116,0.41021681944311583,3.574746569432867,0.2637108124991459,0.3584931097560974,-2.911925487804879,30.976157134146337,1.024213398861541,-4.54187722026175,49.1107735582808
5.857,-0.25,-0.97,9.57,-0.08,-0.08,-0.0,15.15,6.57,-117.1,9.61845101874517,117.98557284685276,2.5623451563018373,0.35161441666552784,3.691951374988043,0.2637108124991459,0.3405940243902437,-2.901697439024391,31.467614878048778,1.0425468239318116,-4.69079379993382,50.69490178928132
5.908,-0.34,-0.95,9.65,-0.09,-0.07,0.0,15.15,6.57,-117.1,9.62228143425456,118.25860391531772,6.482277476331164,0.1172048055551759,3.457541763877691,0.2637108124991459,0.32780896341463395,-2.9513034756097567,31.95702701219512,1.0599648854108419,-4.83918731469661,52.30416328917275
5.9590000000000005,-0.04,-1.49,9.66,-0.02,-0.25,-0.02,15.15,6.57,-117.1,9.702607896849177,118.25860391531772,6.5327239762715115,-0.14650600694397,3.2524333541561328,0.2637108124991459,0.31042128048780465,-2.999886707317074,32.45053036585366,1.076729115753272,-4.990117694269409,53.93845344497324
6.011,0.0,-0.68,9.67,0.01,-0.14,-0.01,15.67,6.39,-116.6,9.774318390557983,118.25860391531772,14.41532663368206,-0.205108409721558,2.519903319436283,0.20510840972155792,0.3083756707317071,-3.076085670731708,32.94454512195122,1.0926041357499257,-5.143532632161289,55.5979814826465
6.062,-0.04,-1.82,9.48,0.03,-0.11,-0.01,15.67,6.39,-116.6,9.693879512352112,117.82164911424385,8.062230815985892,-0.175807208332764,2.1096864999931673,0.17580720833276392,0.3083756707317071,-3.1108610365853666,33.43907128048781,1.1083745427647234,-5.300844403627306,57.282773555438
6.113,0.05,-0.53,9.64,0.02,0.0,0.0,14.12,6.57,-117.1,9.653206721084969,117.82164911424385,6.55780170370787,-0.08790360416638203,1.7873732847164332,0.14650600694396992,0.3063300609756095,-3.2039362804878055,33.92388079268293,1.124144949779521,-5.459934595784876,58.99285581659319
6.166,-0.0,-1.26,9.59,-0.01,0.07,0.01,14.12,6.57,-117.1,9.654687980457991,118.13106830973805,1.1459155902616465,-0.029301201388794045,1.7873732847164332,0.14650600694396992,0.30888707317073144,-3.231040609756098,34.416872743902445,1.1398107438124627,-5.623784678616896,60.72773135444827
6.2170000000000005,-0.11,-0.93,9.63,0.01,0.07,0.01,14.12,6.57,-117.1,9.672419552521488,118.13106830973805,4.091737086502492,-0.058602402777588034,1.992481694437991,0.17580720833276392,0.30888707317073144,-3.2954773170731713,34.907307682926835,1.1556073040727244,-5.789020883458508,62.487818620930646
6.268,-0.1,-1.07,9.54,0.02,0.03,0.0,15.5,5.87,-116.77,9.675427639127896,118.13106830973805,4.091737086502492,-0.02930120138879404,2.197590104159549,0.20510840972155792,0.30326164634146313,-3.3430377439024395,35.39978823170732,1.171403864332986,-5.957552397228586,64.27298684981301
6.321,-0.02,-0.82,9.66,-0.03,-0.06,-0.0,15.5,5.87,-116.77,9.600338535697581,117.94040783378696,2.0658287090209746,0.029301201388793944,2.285493708325931,0.20510840972155792,0.29814762195121924,-3.397757804878049,35.88766615853659,1.1869127388931437,-6.128516162826816,66.08334065407722
6.371,0.01,-0.77,9.62,0.0,-0.08,-0.01,13.78,8.98,-117.43,9.694761472052832,117.94040783378696,3.843517734452756,-0.058602402777588034,2.1096864999931673,0.20510840972155792,0.29712481707317046,-3.439692804878049,36.38168091463415,1.2021600809986612,-6.302278325689696,67.91864465451408
6.423,0.01,-1.32,9.59,-0.02,0.04,0.01,13.78,8.98,-117.43,9.6507719898462,118.57627798172787,4.619333423241533,-0.058602402777588034,1.8752768888828153,0.17580720833276392,0.2976362195121948,-3.479070792682927,36.87365006097561,1.2173551166132508,-6.478185054680624,69.77921269006919
6.4750000000000005,0.03,-0.32,9.6,0.04,-0.08,-0.01,13.78,8.98,-117.43,9.680423544453001,118.57627798172787,2.6256224662019982,-0.11720480555517601,1.9924816944379913,0.20510840972155792,0.2981476219512192,-3.5465759146341465,37.364085,1.2325763054733043,-6.656105583572281,71.66494014776066
6.525,-0.0,-0.86,9.53,-0.01,0.01,0.0,14.64,7.43,-116.94,9.60537870154009,118.57627798172787,5.156620156177409,-4.163336342344337e-17,1.7580720833276393,0.17580720833276392,0.29968182926829234,-3.562940792682927,37.855031341463416,1.2478236475788218,-6.837478340865188,73.57574856785213
6.577,0.05,-1.36,9.67,-0.04,-0.36,-0.03,14.64,7.43,-116.94,9.568725097942776,118.08682441322571,0.8102846845413955,-0.029301201388794034,1.7873732847164332,0.17580720833276392,0.29968182926829234,-3.6069214024390246,38.34239786585366,1.2631494494207314,-7.019688002012942,75.51166410358904
6.6290000000000004,0.47,0.25,9.78,0.02,-0.32,-0.03,13.6,8.12,-115.94,9.765295694447762,118.08682441322571,20.824474035051914,-0.14650600694397,0.7325300347198496,0.08790360416638195,0.3022388414634143,-3.6764721341463416,38.83692402439025,1.278475251262641,-7.204146842270601,77.47250368225315
6.68,0.2,-1.19,9.7,-0.06,0.04,0.0,13.6,8.12,-115.94,9.794478036118106,117.01699876513668,18.45066444592763,-0.08790360416638202,-0.2051084097215582,-2.7755575615628914e-17,0.3262747560975606,-3.6636870731707316,39.337075609756106,1.2939318193318705,-7.392162523911366,79.45863344928095
6.732,0.34,-0.57,9.65,0.04,-0.18,-0.01,13.6,8.12,-115.94,9.774768539459131,117.01699876513668,4.131657418041949,-0.26371081249914596,-0.08790360416638222,-2.7755575615628914e-17,0.33650280487804846,-3.724543963414634,39.833135975609764,1.3106175899379087,-7.57952437441553,81.47034109037257
6.784,0.45,-1.39,9.63,0.01,0.09,0.0,13.78,6.91,-117.43,9.67279690678968,117.01699876513668,10.580344821195597,-0.14650600694396998,-0.615325229164674,-0.02930120138879402,0.35389048780487775,-3.753693902439024,40.3266393292683,1.3278264254532268,-7.769998461129911,83.50741737956427
6.835,0.15,-0.79,9.69,0.01,0.1,0.01,13.78,6.91,-117.43,9.740200203281246,118.43749997361478,5.188353502807639,-0.11720480555517598,-0.3516144166655281,-0.02930120138879402,0.3769035975609753,-3.8247788414634143,40.81911987804879,1.3459244713143215,-7.961963282835741,85.56973155062875
6.8870000000000005,0.27,-0.94,9.63,0.01,0.02,0.0,14.46,6.91,-118.1,9.723307050587264,118.43749997361478,5.786590081396796,-0.08790360416638199,-0.058602402777588214,-2.7755575615628914e-17,0.38457463414634113,-3.865179634146341,41.31466884146342,1.3651994132212966,-8.157563405661069,87.65723129707506
6.94,-0.05,-0.91,9.54,0.0,0.35,0.02,14.46,6.91,-118.1,9.679535112803714,119.18242194216394,1.2811725781509187,-0.05860240277758799,-2.2898349882893854e-16,-2.7755575615628914e-17,0.3983824999999997,-3.913251463414634,41.80714939024391,1.3848666538102317,-8.355229634878052,89.770073538376
6.99,0.01,-0.68,9.69,0.04,0.11,0.01,14.46,6.91,-118.1,9.583433622663643,119.18242194216394,20.08623659166752,-0.05860240277758799,1.0255420486077893,0.05860240277758796,0.39582548780487775,-3.9597890853658537,42.29502731707318,1.4052400320266951,-8.555354269168653,91.90810135505878
7.042,-0.11,-1.03,9.57,-0.0,-0.05,-0.01,16.01,7.43,-115.94,9.713835493768668,119.18242194216394,6.7307300963686005,0.05860240277758798,1.3478552638845231,0.08790360416638195,0.3963368902439021,-3.9945644512195124,42.79057628048781,1.4254826440158386,-8.757858848796479,94.07107936791422
7.093,0.13,-1.23,9.59,0.01,-0.2,-0.01,16.01,7.43,-115.94,9.625897360765904,117.27578010825594,2.9215229778371645,0.05860240277758798,1.2013492569405533,0.05860240277758795,0.3907114634146338,-4.047238902439025,43.279988414634154,1.445751409250446,-8.962141849115858,96.2593998756243
7.144,0.22,-1.06,9.64,-0.02,-0.09,0.0,14.64,6.39,-116.94,9.66943121388223,117.27578010825594,11.487768071756674,0.08790360416638197,0.6153252291646735,0.029301201388793958,0.3973596951219509,-4.110141402439025,43.77042335365854,1.4657324887849492,-9.169118633718028,98.47274903924342
7.195,0.26,-1.45,9.8,0.08,0.16,0.01,14.64,6.39,-116.94,9.700597919716083,118.02595180721907,5.282409864361135,0.02930120138879399,0.35161441666552756,0.029301201388793958,0.40861054878048747,-4.16435006097561,44.26341530487806,1.4860535605104845,-9.379312267512272,100.71117916526254
7.246,-0.08,-1.03,9.46,0.15,0.22,0.01,15.33,7.08,-116.27,9.910100907659823,118.02595180721907,10.265382790494321,0.2637108124991459,0.8204336388862314,0.05860240277758795,0.4219070121951216,-4.238503414634147,44.76458969512196,1.5069500036362282,-9.592278145325702,102.97482101990896
7.297,-0.2,-0.88,9.67,0.04,-0.16,-0.01,15.33,7.08,-116.27,9.51624400695989,117.48977912993112,15.266933249701259,0.7032288333310557,1.4650600694396994,0.08790360416638195,0.4178157926829265,-4.291177865853659,45.248376402439035,1.528526431144036,-9.809036243731413,105.26409305511011
7.3500000000000005,-0.75,-7.5,8.99,0.31,-1.4,-0.04,15.33,7.08,-116.27,9.712018327824552,117.48977912993112,9.466816431901519,0.8204336388862317,0.9962408472189954,0.05860240277758795,0.4075877439024387,-4.336181280487805,45.74290256097562,1.5498936326881319,-10.028488126419916,107.57810606052021
7.4,1.86,-3.68,14.28,3.95,-0.89,0.63,10.85,5.01,-116.6,11.731692120065205,117.48977912993112,82.18899334107435,1.7287708819388454,-3.1059273472121625,-0.05860240277758802,0.3692325609756094,-4.719733109756098,46.20265335365855,1.5707377693229474,-10.250241494709252,109.91740925429401
