time,ax,ay,az,gx,gy,gz,mx,my,mz,psi,theta,normAccel,normMag,normGyr,ax_pin,ay_pin,az_pin
0.379,-0.66,6.35,-7.89,-0.05,0.18,-0.02,-53.0,0.0,22.0,0.1913482072814052,3.731067604389253,10.133854153282453,59.464274989274024,10.7648996351761,-0.4604684814239672,6.363681121837855,-7.87698531989829
0.39,-0.66,6.35,-7.89,-0.05,0.18,-0.02,-53.0,0.0,22.0,0.0906619771444489,3.7308956869489833,10.14939407058372,57.384666941614284,10.7648996351761,-0.4604447076073188,6.363329864143025,-7.8769859187314895
0.402,-0.65,6.36,-7.87,-0.05,0.18,-0.02,-53.0,0.0,22.0,0.0,3.7274358451814464,10.14939407058372,57.384666941614284,10.7648996351761,-0.4504230794322277,6.373002029714053,-7.856997970285947
0.414,-0.64,6.35,-7.88,-0.05,0.18,-0.02,-53.0,0.0,22.0,-0.07926304599662906,3.721034256365797,10.139477304082297,57.384666941614284,10.7648996351761,-0.4404038627841247,6.362703621865494,-7.867020268857335
0.42700000000000005,-0.64,6.35,-7.88,-0.05,0.18,-0.02,-53.0,0.0,22.0,-0.15001247884653984,3.7153438100758502,10.140340230978444,57.384666941614284,10.7648996351761,-0.44038709216716665,6.362437323929236,-7.867040090451216
0.439,-0.65,6.35,-7.88,-0.05,0.18,-0.02,-53.0,0.0,22.0,-0.21340316100449472,3.713219264295233,10.140340230978444,57.384666941614284,10.7648996351761,-0.450373001128339,6.362209067183607,-7.867047490937583
0.45,-0.65,6.35,-7.88,-0.05,0.18,-0.02,-53.0,0.0,22.0,-0.2706426355271927,3.711307146226972,10.140976284362367,57.384666941614284,10.7648996351761,-0.4503605029952501,6.362002967786778,-7.867054151484124
0.461,-0.66,6.36,-7.88,-0.05,0.18,-0.02,-53.0,0.0,22.0,-0.3230387319358662,3.7121523189713197,10.140976284362367,57.384666941614284,10.7648996351761,-0.4603497843323733,6.371823340639183,-7.867051207463097
0.473,-0.67,6.35,-7.88,-0.05,0.18,-0.02,-53.0,0.0,22.0,-0.3701058309359256,3.715587312021896,10.147886479459652,57.384666941614284,10.7648996351761,-0.47034083846710995,6.361671298813042,-7.867039242255601
0.485,-0.67,6.35,-7.88,-0.05,0.18,-0.02,-53.0,0.0,22.0,-0.41318248865315615,3.7187236165885484,10.142277850660571,57.384666941614284,10.7648996351761,-0.4703327510250209,6.361532115450502,-7.8670283175187485
0.496,-0.64,6.35,-7.88,-0.05,0.18,-0.02,-53.0,0.0,22.0,-0.4531193006966263,3.7145520438517248,10.142277850660571,57.384666941614284,10.7648996351761,-0.4403239323482408,6.3613784009039085,-7.8670428484293105
0.508,-0.64,6.35,-7.88,-0.05,0.18,-0.02,-53.0,0.0,22.0,-0.489938722276467,3.710714131253013,10.140340230978444,57.384666941614284,10.7648996351761,-0.44031590845845536,6.361236707045572,-7.86705621715648
0.52,-0.65,6.34,-7.88,-0.05,0.18,-0.02,-53.0,0.0,22.0,-0.4553234721079517,3.7086425903687967,10.140340230978444,57.384666941614284,10.7648996351761,-0.45032232306101605,6.351350124768069,-7.867063433047106
0.5329999999999999,-0.64,6.35,-7.88,-0.05,0.18,-0.02,-53.0,0.0,22.0,-0.5332463885484202,3.7020130691667252,10.134717558965322,57.384666941614284,10.7648996351761,-0.4403057909023008,6.361055444488776,-7.867086526067189
0.545,-0.64,6.35,-7.88,-0.05,0.18,-0.02,-53.0,0.0,22.0,-0.6114635563672005,3.6953829374708254,10.140340230978444,57.384666941614284,10.7648996351761,-0.44028963825108225,6.360759712362159,-7.867109621386754
0.557,-0.64,6.36,-7.88,-0.05,0.18,-0.02,-53.0,0.0,22.0,-0.6908919302507902,3.6887741514915007,10.140340230978444,57.384666941614284,10.7648996351761,-0.44027370629497475,6.37045980893009,-7.867132642522688
0.5680000000000001,-0.64,6.36,-7.88,-0.05,0.18,-0.02,-53.0,0.0,22.0,-0.7694256010756956,3.679774272966938,10.146605343660509,57.384666941614284,10.7648996351761,-0.44025795942442997,6.3701546652681085,-7.867163993098512
0.581,-0.65,6.36,-7.86,-0.05,0.18,-0.02,-53.0,0.0,22.0,-0.8489453009817157,3.6732550697069972,10.146605343660509,57.384666941614284,10.7648996351761,-0.45024293576176183,6.3698547088704025,-7.84718670257799
0.5920000000000001,-0.65,6.35,-7.86,-0.05,0.18,-0.02,-53.0,0.0,22.0,-0.9258618339304082,3.6778573854512326,10.131717524684547,57.384666941614284,10.7648996351761,-0.4502306570296901,6.359602583465437,-7.8471706705104
0.604,-0.65,6.35,-7.86,-0.05,0.18,-0.02,-53.0,0.0,22.0,-1.0030437539242396,3.68245987860061,10.125443200176473,57.384666941614284,10.7648996351761,-0.4502186532411132,6.359349518019953,-7.847154637907606
0.616,-0.65,6.35,-7.89,-0.05,0.18,-0.02,-56.0,0.0,22.0,-1.0514038139987352,3.6821427446179773,10.125443200176473,57.384666941614284,10.7648996351761,-0.45021078220297406,6.359179784967662,-7.877155742628629
0.629,-0.65,6.35,-7.89,-0.05,0.18,-0.02,-56.0,0.0,22.0,-1.0997344143401961,3.6818256638744487,10.148748691341213,60.1664358259653,10.7648996351761,-0.45020306001009525,6.359010148204684,-7.87715684716459
0.64,-0.65,6.34,-7.9,-0.05,0.18,-0.02,-56.0,0.0,22.0,-1.1476575341826851,3.6772930805772996,10.148748691341213,60.1664358259653,10.7648996351761,-0.4501948947311806,6.348827225414364,-7.887172636249802
0.652,-0.64,6.36,-7.88,-0.05,0.18,-0.02,-56.0,0.0,22.0,-1.1966117996313292,3.6725787941013976,10.150275858320304,60.1664358259653,10.7648996351761,-0.4401867139865603,6.368640065538603,-7.867189058376439
0.664,-0.64,6.36,-7.88,-0.05,0.18,-0.02,-56.0,0.0,22.0,-1.2455431881533032,3.667864981678676,10.146605343660509,60.1664358259653,10.7648996351761,-0.4401787120018445,6.3684529795195655,-7.867205478938438
0.677,-0.66,6.35,-7.89,-0.05,0.18,-0.02,-56.0,0.0,22.0,-1.2157216205089434,3.667864981678676,10.146605343660509,60.1664358259653,10.7648996351761,-0.4601831387130408,6.358556982261761,-7.877205478938437
0.6890000000000001,-0.66,6.35,-7.89,-0.05,0.18,-0.02,-56.0,0.0,22.0,-1.1860225444376284,3.667864981678676,10.14939407058372,60.1664358259653,10.7648996351761,-0.4601876010397589,6.3586605555106726,-7.877205478938437
0.7000000000000001,-0.66,6.35,-7.88,-0.05,0.18,-0.02,-56.0,0.0,22.0,-1.1553684666611954,3.6700982871279417,10.14939407058372,60.1664358259653,10.7648996351761,-0.4601926050546664,6.358775245019911,-7.867197699209797
0.7120000000000001,-0.66,6.36,-7.87,-0.05,0.18,-0.02,-56.0,0.0,22.0,-1.1265938794316592,3.6746303787105887,10.141622158215123,60.1664358259653,10.7648996351761,-0.460197739962392,6.368891393808851,-7.857181911710085
0.723,-0.66,6.36,-7.87,-0.05,0.18,-0.02,-56.0,0.0,22.0,-1.0979384249327382,3.679162466998605,10.14012327341241,60.1664358259653,10.7648996351761,-0.46020292365875065,6.369007124151969,-7.85716612430205
0.736,-0.64,6.36,-7.87,-0.05,0.18,-0.02,-53.0,0.0,20.0,-1.050910801179812,3.676929211706053,10.14012327341241,60.1664358259653,10.7648996351761,-0.44021002657125063,6.369163324578974,-7.857173903776953
0.747,-0.64,6.36,-7.87,-0.05,0.18,-0.02,-53.0,0.0,20.0,-1.0038480652845112,3.674695907284416,10.138841156660854,56.64803615307419,10.7648996351761,-0.44021725730375816,6.369319641665174,-7.857181683442484
0.759,-0.65,6.35,-7.88,-0.05,0.18,-0.02,-53.0,0.0,20.0,-0.9552970146801636,3.672531608391239,10.138841156660854,56.64803615307419,10.7648996351761,-0.45022486797350214,6.359481383010687,-7.8671892227473945
0.7709999999999999,-0.65,6.35,-7.88,-0.05,0.18,-0.02,-53.0,0.0,20.0,-0.9073674319221912,3.668021141338812,10.140976284362367,56.64803615307419,10.7648996351761,-0.45023211038925137,6.359632771172811,-7.867204934954992
0.7829999999999999,-0.65,6.37,-7.9,-0.05,0.18,-0.02,-53.0,0.0,20.0,-0.8596284491540669,3.6631045771015214,10.140976284362367,56.64803615307419,10.7648996351761,-0.45023936564127065,6.379782073430415,-7.88722206189206
0.794,-0.65,6.35,-7.88,-0.05,0.18,-0.02,-53.0,0.0,20.0,-0.8112608009534322,3.665359590477124,10.169041252743543,56.64803615307419,10.7648996351761,-0.45024808638569613,6.359958564526259,-7.867214206502041
0.8059999999999999,-0.65,6.35,-7.88,-0.05,0.18,-0.02,-53.0,0.0,20.0,-0.7628682703180351,3.667614592481939,10.140976284362367,56.64803615307419,10.7648996351761,-0.45025696746170996,6.360135134553008,-7.867206351171437
0.8180000000000001,-0.66,6.37,-7.85,-0.05,0.18,-0.02,-53.0,0.0,20.0,-0.7172002414841517,3.6699349325505035,10.140976284362367,56.64803615307419,10.7648996351761,-0.46026552625345274,6.380302426762168,-7.837198268255474
0.8300000000000001,-0.66,6.37,-7.85,-0.05,0.18,-0.02,-53.0,0.0,20.0,-0.6708557289587376,3.6746012331303177,10.130893346590913,56.64803615307419,10.7648996351761,-0.4602747777305769,6.380480247584361,-7.837182013238192
0.8420000000000001,-0.65,6.37,-7.85,-0.05,0.18,-0.02,-53.0,0.0,20.0,-0.6245947552077066,3.6770126393788867,10.130893346590913,56.64803615307419,10.7648996351761,-0.45028375269419707,6.380649909017796,-7.837173613158916
0.8540000000000001,-0.65,6.36,-7.88,-0.05,0.18,-0.02,-53.0,0.0,20.0,-0.576080161286702,3.6792678150779348,10.130246788701646,56.64803615307419,10.7648996351761,-0.4502932679793672,6.37082687330854,-7.867165757325795
0.866,-0.65,6.36,-7.88,-0.05,0.18,-0.02,-53.0,0.0,20.0,-0.527540834512676,3.6815229793612767,10.147241004332162,56.64803615307419,10.7648996351761,-0.4503029448166217,6.371003915261705,-7.867157901552323
0.879,-0.65,6.35,-7.9,-0.05,0.18,-0.02,-53.0,2.0,20.0,-0.538958495895668,3.6811624564958265,10.147241004332162,56.64803615307419,10.7648996351761,-0.4503006869821625,6.36096286368627,-7.887159157417792
0.8909999999999999,-0.65,6.35,-7.9,-0.05,0.18,-0.02,-53.0,2.0,20.0,-0.5509056649362853,3.6807108736501135,10.156524996277023,56.68333088307355,10.7648996351761,-0.45029831930477887,6.360919648689585,-7.887160730487396
0.902,-0.64,6.37,-7.9,-0.05,0.18,-0.02,-53.0,2.0,20.0,-0.5639841411803882,3.6778230149297286,10.156524996277023,56.68333088307355,10.7648996351761,-0.4402952841335064,6.380863998374588,-7.887170790239064
0.9129999999999999,-0.66,6.34,-7.88,-0.05,0.18,-0.02,-53.0,2.0,20.0,-0.6056715731790258,3.680281193120877,10.168406954877446,56.68333088307355,10.7648996351761,-0.46028789258497615,6.350727262085452,-7.867162227261952
0.925,-0.66,6.34,-7.88,-0.05,0.18,-0.02,-53.0,2.0,20.0,-0.6475398718810523,3.682739630769248,10.135363831653995,56.68333088307355,10.7648996351761,-0.46028056127637157,6.350589891213739,-7.8671536634046655
0.938,-0.65,6.36,-7.87,-0.05,0.18,-0.02,-53.0,2.0,20.0,-0.6919389242327915,3.6828962277767796,10.135363831653995,56.68333088307355,10.7648996351761,-0.45027244355390417,6.370435669411763,-7.857153117906814
0.949,-0.65,6.36,-7.87,-0.05,0.18,-0.02,-53.0,2.0,20.0,-0.7346465176968549,3.685263846450852,10.139477304082297,56.68333088307355,10.7648996351761,-0.45026514566423625,6.370295045578881,-7.857144870437159
0.961,-0.65,6.34,-7.88,-0.05,0.18,-0.02,-53.0,2.0,20.0,-0.7761863743081935,3.6877010085324713,10.139477304082297,56.68333088307355,10.7648996351761,-0.45025816611202485,6.350158729992895,-7.8671363807397885
0.973,-0.66,6.33,-7.88,-0.05,0.18,-0.02,-53.0,2.0,20.0,-0.8184129256925071,3.687996634037333,10.134717558965322,56.68333088307355,10.7648996351761,-0.4602507851105125,6.340012549676947,-7.867135350948938
0.977,-0.66,6.33,-7.88,-0.05,0.18,-0.02,-53.0,2.0,20.0,-0.8608301021033338,3.688292301923184,10.129111510887816,56.68333088307355,10.7648996351761,-0.4602434782731758,6.33986569954949,-7.8671343210107985
1.056,-0.63,6.35,-7.86,-0.05,0.18,-0.02,-51.0,0.0,20.0,-0.8617402981130668,3.681752756956243,10.129111510887816,56.68333088307355,10.7648996351761,-0.4302421971987034,6.359839726622131,-7.847157101132491
1.132,-0.65,6.36,-7.9,-0.05,0.18,-0.02,-56.0,0.0,18.0,-0.7621672038410597,3.6791588364438037,10.124178979058003,54.78138369920936,10.7648996351761,-0.4502591381144313,6.370177823598892,-7.8871661369489585
1.2109999999999999,-0.65,6.34,-7.87,-0.05,0.18,-0.02,-56.0,0.0,18.0,-0.6626651479536158,3.677085701608206,10.162780131440412,58.821764679410975,10.7648996351761,-0.45027673382194233,6.350517459159356,-7.857173358648643
1.2990000000000002,-0.65,6.36,-7.87,-0.05,0.18,-0.02,-53.0,0.0,22.0,-0.7119004130004583,3.6793409218710167,10.12694425777095,58.821764679410975,10.7648996351761,-0.4502681771041124,6.370353691258956,-7.857165502660929
1.31,-0.65,6.36,-7.87,-0.05,0.18,-0.02,-53.0,0.0,22.0,-0.7611058413106773,3.6815961307174376,10.139477304082297,57.384666941614284,10.7648996351761,-0.4502597599760808,6.370190020372264,-7.857157646732869
1.3219999999999998,-0.65,6.34,-7.89,-0.05,0.18,-0.02,-53.0,0.0,22.0,-0.8095422860675826,3.6815742737480552,10.139477304082297,57.384666941614284,10.7648996351761,-0.4502512131344818,6.350021085058705,-7.877157722870634
1.3330000000000002,-0.67,6.37,-7.85,-0.05,0.18,-0.02,-53.0,0.0,22.0,-0.8606582515364354,3.6862414735207674,10.142494762138158,57.384666941614284,10.7648996351761,-0.4702431548413898,6.379859148658937,-7.83714146493334
1.3459999999999999,-0.67,6.37,-7.85,-0.05,0.18,-0.02,-53.0,0.0,22.0,-0.9115529878333378,3.6913181679321236,10.131549733382352,57.384666941614284,10.7648996351761,-0.4702353345911166,6.379699404831063,-7.837123780640562
1.358,-0.67,6.36,-7.87,-0.05,0.18,-0.02,-53.0,0.0,22.0,-0.9613942971105558,3.6958512042742773,10.131549733382352,57.384666941614284,10.7648996351761,-0.47022772697019993,6.369541432204183,-7.857107990226236
1.37,-0.67,6.36,-7.87,-0.05,0.18,-0.02,-53.0,0.0,22.0,-1.0112097529610142,3.7003842367331434,10.140779062774223,57.384666941614284,10.7648996351761,-0.4702202485064682,6.3693835437433135,-7.857092199906133
1.382,-0.66,6.33,-7.91,-0.05,0.18,-0.02,-58.0,2.0,20.0,-1.02039617543268,3.7000694830098553,10.140779062774223,57.384666941614284,10.7648996351761,-0.46021869521019887,6.339350414776073,-7.897093296313508
1.393,-0.66,6.36,-7.86,-0.05,0.18,-0.02,-58.0,2.0,20.0,-1.0328497485700627,3.700047523361248,10.152467680322847,61.38403701289123,10.7648996351761,-0.4602166639949498,6.369306914348655,-7.847093372807362
1.406,-0.66,6.36,-7.86,-0.05,0.18,-0.02,-58.0,2.0,20.0,-1.0451042323875228,3.702280893647768,10.132363988724448,61.38403701289123,10.7648996351761,-0.46021503925810536,6.369271971816158,-7.847085593134303
1.4180000000000001,-0.65,6.36,-7.86,-0.05,0.18,-0.02,-58.0,2.0,20.0,-1.0589698958601756,3.7025081027781677,10.132363988724448,61.38403701289123,10.7648996351761,-0.4502128378556811,6.369224415554366,-7.8470848016801025
1.429,-0.65,6.36,-7.86,-0.05,0.18,-0.02,-58.0,2.0,20.0,-1.072730342880604,3.7027353306625916,10.131717524684547,61.38403701289123,10.7648996351761,-0.45021066462889947,6.369177225723164,-7.847084010160778
1.4409999999999998,-0.66,6.35,-7.85,-0.05,0.18,-0.02,-58.0,2.0,20.0,-1.025764084951578,3.70555943146546,10.131717524684547,61.38403701289123,10.7648996351761,-0.46021871512686036,6.359350840306487,-7.8370741727831446
1.454,-0.66,6.35,-7.88,-0.05,0.18,-0.02,-58.0,2.0,20.0,-0.9780221125327376,3.7080429379004727,10.11832990171797,61.38403701289123,10.7648996351761,-0.46022698883089697,6.35952596496054,-7.8670655218464125
1.466,-0.66,6.35,-7.88,-0.05,0.18,-0.02,-58.0,2.0,20.0,-0.9295696719560612,3.712966803217412,10.141622158215123,61.38403701289123,10.7648996351761,-0.4602359498329476,6.359712067795035,-7.867048370343101
1.4769999999999999,-0.65,6.35,-7.87,-0.05,0.18,-0.02,-58.0,2.0,20.0,-0.8827912919862314,3.710732492269457,10.141622158215123,61.38403701289123,10.7648996351761,-0.45024356075873856,6.359867369540674,-7.85705615319881
1.489,-0.65,6.35,-7.87,-0.05,0.18,-0.02,-58.0,2.0,20.0,-0.8363264983564063,3.708498132027344,10.13320778430996,61.38403701289123,10.7648996351761,-0.4502512375592886,6.360021571902862,-7.857063936245912
1.501,-0.65,6.36,-7.89,-0.05,0.18,-0.02,-53.0,2.0,20.0,-0.8356023402001312,3.7082705255754287,10.13320778430996,61.38403701289123,10.7648996351761,-0.45025132441836346,6.370023303017574,-7.877064729078763
1.513,-0.64,6.36,-7.9,-0.05,0.18,-0.02,-53.0,2.0,20.0,-0.8346236029447831,3.7056731447258926,10.155008616441446,56.68333088307355,10.7648996351761,-0.4402510413331462,6.370017659981629,-7.887073776678861
1.525,-0.64,6.36,-7.9,-0.05,0.18,-0.02,-53.0,2.0,20.0,-0.8349264923336938,3.7030064893883723,10.162145442769457,56.68333088307355,10.7648996351761,-0.4402505224028118,6.37000730731268,-7.887083065614242
1.537,-0.64,6.36,-7.89,-0.05,0.18,-0.02,-53.0,2.0,20.0,-0.8361583770259775,3.698106772449393,10.162145442769457,56.68333088307355,10.7648996351761,-0.4402494525982625,6.369985930738104,-7.877100133192434
1.55,-0.64,6.36,-7.89,-0.05,0.18,-0.02,-53.0,2.0,20.0,-0.8373900390215475,3.6932080157708067,10.154373442019946,56.68333088307355,10.7648996351761,-0.44024838528710153,6.369964558173335,-7.877117197519985
1.5619999999999998,-0.65,6.38,-7.87,-0.05,0.18,-0.02,-53.0,2.0,20.0,-0.8800468643801345,3.6973306777443753,10.154373442019946,56.68333088307355,10.7648996351761,-0.4502417288195897,6.389830213375794,-7.8571028366342155
1.5730000000000002,-0.65,6.36,-7.86,-0.05,0.18,-0.02,-53.0,2.0,20.0,-1.0182425671034163,3.6977842870921624,10.152034278901937,56.68333088307355,10.7648996351761,-0.45021867373622027,6.369349955950977,-7.847101256534934
1.584,-0.65,6.36,-7.86,-0.05,0.18,-0.02,-53.0,2.0,20.0,-1.1566965295280232,3.697714559085625,10.131717524684547,56.68333088307355,10.7648996351761,-0.45019665230653716,6.368866918883423,-7.847101499424879
1.597,-0.65,6.35,-7.88,-0.05,0.18,-0.02,-53.0,2.0,20.0,-1.1692018105651996,3.6976927239830095,10.131717524684547,56.68333088307355,10.7648996351761,-0.4501947184241487,6.3588232337832995,-7.867101575485092
1.608,-0.65,6.35,-7.88,-0.05,0.18,-0.02,-53.0,2.0,20.0,-1.1817209414053422,3.69767087774504,10.140976284362367,56.68333088307355,10.7648996351761,-0.4501927919691576,6.358779499924236,-7.867101651584098
1.62,-0.66,6.36,-7.87,-0.05,0.18,-0.02,-56.0,2.0,20.0,-1.167493460299633,3.69996987789412,10.140976284362367,56.68333088307355,10.7648996351761,-0.4601953326531828,6.368837132251343,-7.857093643276231
1.632,-0.66,6.35,-7.89,-0.05,0.18,-0.02,-56.0,2.0,20.0,-1.1496366131689495,3.6974440730711535,10.14012327341241,59.49789912257407,10.7648996351761,-0.46019770442071956,6.358890595100995,-7.877102441633738
1.646,-0.66,6.35,-7.89,-0.05,0.18,-0.02,-56.0,2.0,20.0,-1.1318804431965646,3.694918529101628,10.14939407058372,59.49789912257407,10.7648996351761,-0.4602000748186044,6.3589437071457375,-7.877111239107652
1.6569999999999998,-0.65,6.34,-7.85,-0.05,0.18,-0.02,-56.0,2.0,20.0,-1.1163848539734955,3.6908175949019015,10.14939407058372,59.49789912257407,10.7648996351761,-0.4502018574427593,6.348983442028338,-7.837125524345523
1.6680000000000001,-0.65,6.34,-7.85,-0.05,0.18,-0.02,-56.0,2.0,20.0,-1.1009470891862003,3.6867157104536266,10.111409397309558,59.49789912257407,10.7648996351761,-0.4502036387131483,6.349022971602182,-7.837139812959476
1.68,-0.65,6.34,-7.87,-0.05,0.18,-0.02,-56.0,2.0,20.0,-1.1219659118495726,3.684821087923311,10.111409397309558,59.49789912257407,10.7648996351761,-0.45020004626792154,6.348943069308649,-7.857146412760511
1.6909999999999998,-0.65,6.34,-7.87,-0.05,0.18,-0.02,-56.0,2.0,20.0,-1.1400393284174168,3.6826346878015097,10.12694425777095,59.49789912257407,10.7648996351761,-0.4501968964849705,6.348872419386075,-7.857154028968304
1.704,-0.66,6.35,-7.89,-0.05,0.18,-0.02,-56.0,2.0,20.0,-1.15781056463308,3.6823868995668647,10.12694425777095,59.49789912257407,10.7648996351761,-0.46019411606700933,6.358809582609649,-7.877154892126535
1.715,-0.66,6.36,-7.86,-0.05,0.18,-0.02,-56.0,2.0,20.0,-1.1769861174062766,3.6846425787102817,10.14939407058372,59.49789912257407,10.7648996351761,-0.46019152324338464,6.36875057804954,-7.847147034587098
1.726,-0.66,6.36,-7.86,-0.05,0.18,-0.02,-56.0,2.0,20.0,-1.1962127293308673,3.6868982464161633,10.132363988724448,59.49789912257407,10.7648996351761,-0.4601889400972088,6.3686913946247525,-7.847139177107423
1.7369999999999999,-0.66,6.34,-7.85,-0.05,0.18,-0.02,-56.0,2.0,20.0,-1.2151583342534626,3.68698951594584,10.132363988724448,59.49789912257407,10.7648996351761,-0.46018609083651624,6.34862564228374,-7.837138859176051
1.75,-0.66,6.34,-7.85,-0.05,0.18,-0.02,-56.0,2.0,20.0,-1.235183570752609,3.6874202207537077,10.112057159648575,59.49789912257407,10.7648996351761,-0.4601831526457607,6.348557307603016,-7.837137358844772
1.761,-0.66,6.36,-7.9,-0.05,0.18,-0.02,-58.0,0.0,18.0,-1.1265832327740912,3.6871026476244713,10.112057159648575,59.49789912257407,10.7648996351761,-0.4601996818543108,6.368934924111674,-7.887138465089374
1.773,-0.66,6.35,-7.87,-0.05,0.18,-0.02,-58.0,0.0,18.0,-1.0180258875898531,3.6893584282473735,10.163424619684058,60.7289058027559,10.7648996351761,-0.4602173361512306,6.3593213317444235,-7.857130607238101
1.785,-0.66,6.35,-7.87,-0.05,0.18,-0.02,-58.0,0.0,18.0,-0.9093650076135379,3.691614197417053,10.133854153282453,60.7289058027559,10.7648996351761,-0.4602357552882861,6.359708065448814,-7.857122749446673
1.7990000000000002,-0.65,6.34,-7.87,-0.05,0.18,-0.02,-58.0,0.0,18.0,-0.7533984833696121,3.6920235648728266,10.133854153282453,60.7289058027559,10.7648996351761,-0.45026299524299795,6.350253240009935,-7.857121323450032
1.811,-0.65,6.34,-7.87,-0.05,0.18,-0.02,-58.0,0.0,18.0,-0.5985738369943573,3.6948026729963175,10.12694425777095,60.7289058027559,10.7648996351761,-0.4502919544821926,6.350802617990903,-7.857111642681138
1.8219999999999998,-0.66,6.35,-7.88,-0.05,0.18,-0.02,-58.0,0.0,18.0,-0.4446386868863458,3.699633986620796,10.12694425777095,60.7289058027559,10.7648996351761,-0.46032265519306426,6.361355966310802,-7.867094813314322
1.834,-0.65,6.36,-7.86,-0.05,0.18,-0.02,-58.0,0.0,18.0,-0.2924565439630651,3.702231356656384,10.141622158215123,60.7289058027559,10.7648996351761,-0.45035406088572083,6.371895335017458,-7.847085765690159
1.847,-0.65,6.36,-7.86,-0.05,0.18,-0.02,-58.0,0.0,18.0,-0.14115138832729265,3.7048291706683902,10.131717524684547,60.7289058027559,10.7648996351761,-0.45038673331071255,6.372431563121,-7.847076716546004
1.859,-0.65,6.36,-7.88,-0.05,0.18,-0.02,-58.0,0.0,18.0,0.01139064059857117,3.70489900349709,10.131717524684547,60.7289058027559,10.7648996351761,-0.45042055382107693,6.372963204191648,-7.867076473292877
1.871,-0.65,6.36,-7.88,-0.05,0.18,-0.02,-58.0,0.0,18.0,0.1625407485272425,3.7046715504573338,10.147241004332162,60.7289058027559,10.7648996351761,-0.4504553925094489,6.373488870280416,-7.867077265594565
1.882,-0.66,6.34,-7.91,-0.05,0.18,-0.02,-56.0,3.0,22.0,0.114210427961824,3.7065429798231118,10.147241004332162,60.7289058027559,10.7648996351761,-0.46044452051673374,6.353327062999915,-7.8970707467312895
1.894,-0.65,6.34,-7.89,-0.05,0.18,-0.02,-56.0,3.0,22.0,0.06426109929821489,3.7065209643694033,10.158705626210457,60.241181927316134,10.7648996351761,-0.45043297302516694,6.353153012750935,-7.877070823418972
