time,ax,ay,az,gx,gy,gz,mx,my,mz
877.00,-0.44,6.20,-8.01,0.09,0.29,0.51,5.00,-35.00,0.00
888.00,-0.44,6.20,-8.01,0.09,0.29,0.51,5.00,-35.00,0.00
899.00,-0.46,6.21,-8.01,0.08,0.29,0.51,5.00,-35.00,0.00
912.00,-0.44,6.21,-8.02,0.08,0.29,0.52,5.00,-35.00,0.00
923.00,-0.44,6.21,-8.02,0.08,0.29,0.52,5.00,-35.00,0.00
934.00,-0.45,6.22,-8.03,0.09,0.29,0.52,5.00,-32.00,-2.00
946.00,-0.45,6.22,-8.03,0.09,0.29,0.52,5.00,-32.00,-2.00
959.00,-0.45,6.21,-8.02,0.09,0.29,0.52,5.00,-32.00,-2.00
971.00,-0.45,6.20,-8.00,0.08,0.29,0.51,5.00,-32.00,-2.00
982.00,-0.45,6.20,-8.00,0.08,0.29,0.51,5.00,-32.00,-2.00
994.00,-0.45,6.21,-8.00,0.08,0.29,0.51,5.00,-32.00,-2.00
1006.00,-0.45,6.21,-8.00,0.08,0.29,0.51,5.00,-32.00,-2.00
1010.00,-0.45,6.21,-8.00,0.08,0.29,0.51,5.00,-32.00,-2.00
1088.00,-0.44,6.20,-8.01,0.08,0.29,0.51,5.00,-35.00,-2.00
1166.00,-0.46,6.20,-8.00,0.08,0.29,0.52,5.00,-35.00,-2.00
1243.00,-0.46,6.19,-8.00,0.08,0.29,0.52,5.00,-33.00,-2.00
1333.00,-0.46,6.20,-8.02,0.08,0.29,0.52,3.00,-33.00,-2.00
1344.00,-0.46,6.20,-8.02,0.08,0.29,0.52,3.00,-33.00,-2.00
1356.00,-0.45,6.21,-8.01,0.08,0.29,0.52,3.00,-33.00,-2.00
1367.00,-0.45,6.21,-8.01,0.08,0.29,0.52,3.00,-33.00,-2.00
1380.00,-0.43,6.18,-7.99,0.08,0.29,0.52,3.00,-33.00,-2.00
1391.00,-0.44,6.21,-8.00,0.09,0.29,0.52,3.00,-33.00,-2.00
1402.00,-0.44,6.21,-8.00,0.09,0.29,0.52,3.00,-33.00,-2.00
1413.00,-0.45,6.21,-8.00,0.08,0.29,0.52,3.00,-33.00,-2.00
1425.00,-0.45,6.21,-8.00,0.08,0.29,0.52,3.00,-33.00,-2.00
1438.00,-0.45,6.21,-8.02,0.08,0.29,0.52,3.00,-33.00,0.00
1450.00,-0.45,6.21,-8.02,0.08,0.29,0.52,3.00,-33.00,0.00
1461.00,-0.44,6.21,-8.01,0.08,0.29,0.51,3.00,-33.00,0.00
1473.00,-0.46,6.20,-8.03,0.08,0.29,0.51,3.00,-33.00,0.00
1486.00,-0.46,6.20,-8.03,0.08,0.29,0.51,3.00,-33.00,0.00
1498.00,-0.45,6.21,-8.00,0.08,0.29,0.52,3.00,-33.00,0.00
1510.00,-0.45,6.21,-8.00,0.08,0.29,0.52,3.00,-33.00,0.00
1521.00,-0.44,6.22,-8.00,0.09,0.29,0.51,3.00,-33.00,0.00
1534.00,-0.45,6.23,-7.99,0.08,0.29,0.51,3.00,-33.00,0.00
1545.00,-0.45,6.23,-7.99,0.08,0.29,0.51,3.00,-33.00,0.00
1557.00,-0.46,6.25,-7.96,0.08,0.29,0.51,5.00,-35.00,-2.00
1569.00,-0.46,6.25,-7.96,0.08,0.29,0.51,5.00,-35.00,-2.00
1580.00,-0.43,6.26,-7.99,0.08,0.29,0.51,5.00,-35.00,-2.00
1593.00,-0.40,6.19,-8.13,0.09,0.29,0.52,5.00,-35.00,-2.00
1604.00,-0.40,6.19,-8.13,0.09,0.29,0.52,5.00,-35.00,-2.00
1616.00,-0.44,6.14,-8.07,0.08,0.29,0.51,5.00,-35.00,-2.00
1628.00,-0.44,6.14,-8.07,0.08,0.29,0.51,5.00,-35.00,-2.00
1641.00,-0.48,6.24,-7.95,0.08,0.29,0.51,5.00,-35.00,-2.00
1653.00,-0.43,6.27,-7.95,0.08,0.29,0.51,5.00,-35.00,-2.00
1664.00,-0.43,6.27,-7.95,0.08,0.29,0.51,5.00,-35.00,-2.00
1676.00,-0.40,6.23,-7.97,0.09,0.29,0.52,5.00,-35.00,-2.00
1688.00,-0.40,6.23,-7.97,0.09,0.29,0.52,5.00,-35.00,-2.00
1700.00,-0.42,6.21,-8.00,0.09,0.29,0.51,5.00,-33.00,-2.00
1711.00,-0.46,6.17,-8.03,0.09,0.29,0.51,5.00,-33.00,-2.00
1723.00,-0.46,6.17,-8.03,0.09,0.29,0.51,5.00,-33.00,-2.00
1734.00,-0.49,6.17,-8.03,0.08,0.29,0.51,5.00,-33.00,-2.00
1747.00,-0.49,6.17,-8.03,0.08,0.29,0.51,5.00,-33.00,-2.00
1759.00,-0.48,6.20,-8.00,0.08,0.29,0.51,5.00,-33.00,-2.00
1771.00,-0.48,6.20,-8.00,0.08,0.29,0.51,5.00,-33.00,-2.00
1782.00,-0.42,6.22,-7.99,0.09,0.29,0.52,5.00,-33.00,-2.00
1795.00,-0.41,6.24,-7.97,0.08,0.29,0.51,5.00,-33.00,-2.00
1807.00,-0.41,6.24,-7.97,0.08,0.29,0.51,5.00,-33.00,-2.00
1819.00,-0.42,6.22,-8.00,0.08,0.29,0.51,3.00,-33.00,-2.00
1831.00,-0.42,6.22,-8.00,0.08,0.29,0.51,3.00,-33.00,-2.00
1843.00,-0.45,6.16,-8.04,0.08,0.29,0.51,3.00,-33.00,-2.00
1855.00,-0.46,6.14,-8.04,0.09,0.29,0.51,3.00,-33.00,-2.00
1867.00,-0.46,6.14,-8.04,0.09,0.29,0.51,3.00,-33.00,-2.00
1878.00,-0.46,6.17,-8.02,0.08,0.29,0.51,3.00,-33.00,-2.00
1891.00,-0.46,6.17,-8.02,0.08,0.29,0.51,3.00,-33.00,-2.00
1904.00,-0.43,6.23,-7.98,0.08,0.29,0.51,3.00,-33.00,-2.00
1916.00,-0.43,6.23,-7.97,0.08,0.29,0.51,3.00,-33.00,-2.00
1927.00,-0.43,6.23,-7.97,0.08,0.29,0.51,3.00,-33.00,-2.00
1939.00,-0.45,6.22,-8.01,0.09,0.29,0.51,3.00,-33.00,-2.00
1952.00,-0.47,6.21,-8.00,0.08,0.29,0.51,3.00,-33.00,-2.00
1964.00,-0.47,6.21,-8.00,0.08,0.29,0.51,3.00,-33.00,-2.00
1976.00,-0.48,6.21,-7.97,0.08,0.29,0.51,3.00,-33.00,-2.00
1987.00,-0.48,6.21,-7.97,0.08,0.29,0.51,3.00,-33.00,-2.00
2000.00,-0.47,6.21,-8.00,0.08,0.29,0.51,3.00,-33.00,-2.00
2011.00,-0.47,6.21,-8.00,0.08,0.29,0.51,3.00,-33.00,-2.00
2023.00,-0.43,6.20,-7.99,0.09,0.29,0.52,3.00,-33.00,-2.00
2035.00,-0.42,6.21,-7.99,0.08,0.29,0.51,3.00,-33.00,-2.00
2047.00,-0.42,6.21,-7.99,0.08,0.29,0.51,3.00,-33.00,-2.00
2060.00,-0.42,6.22,-8.00,0.08,0.29,0.52,3.00,-33.00,-2.00
2072.00,-0.46,6.21,-8.02,0.08,0.29,0.51,5.00,-35.00,0.00
2084.00,-0.46,6.21,-8.02,0.08,0.29,0.51,5.00,-35.00,0.00
2096.00,-0.47,6.20,-8.01,0.09,0.29,0.52,5.00,-35.00,0.00
2109.00,-0.47,6.20,-8.01,0.09,0.29,0.52,5.00,-35.00,0.00
2120.00,-0.45,6.20,-8.00,0.09,0.29,0.52,5.00,-35.00,0.00
2132.00,-0.44,6.19,-8.01,0.08,0.29,0.52,5.00,-35.00,0.00
2143.00,-0.44,6.19,-8.01,0.08,0.29,0.52,5.00,-35.00,0.00
2155.00,-0.43,6.20,-8.01,0.08,0.29,0.52,5.00,-35.00,0.00
2168.00,-0.43,6.20,-8.01,0.08,0.29,0.52,5.00,-35.00,0.00
2179.00,-0.44,6.20,-8.00,0.08,0.29,0.51,5.00,-35.00,0.00
2190.00,-0.44,6.20,-8.00,0.08,0.29,0.51,5.00,-35.00,0.00
2202.00,-0.46,6.20,-7.99,0.08,0.29,0.51,5.00,-33.00,-4.00
2215.00,-0.48,6.23,-7.97,0.08,0.29,0.51,5.00,-33.00,-4.00
2226.00,-0.48,6.23,-7.97,0.08,0.29,0.51,5.00,-33.00,-4.00
2238.00,-0.46,6.21,-7.99,0.09,0.29,0.52,5.00,-33.00,-4.00
2249.00,-0.46,6.21,-7.99,0.09,0.29,0.52,5.00,-33.00,-4.00
2262.00,-0.44,6.20,-7.99,0.09,0.29,0.52,5.00,-33.00,-4.00
2273.00,-0.43,6.21,-8.00,0.08,0.29,0.52,5.00,-33.00,-4.00
2285.00,-0.43,6.21,-8.00,0.08,0.29,0.52,5.00,-33.00,-4.00
2297.00,-0.45,6.23,-7.98,0.08,0.29,0.51,5.00,-33.00,-4.00
2308.00,-0.45,6.23,-7.98,0.08,0.29,0.51,5.00,-33.00,-4.00
2321.00,-0.44,6.23,-8.01,0.08,0.29,0.52,5.00,-33.00,-2.00
2332.00,-0.45,6.18,-8.03,0.08,0.29,0.52,5.00,-33.00,-2.00
2344.00,-0.45,6.18,-8.03,0.08,0.29,0.52,5.00,-33.00,-2.00
2355.00,-0.45,6.18,-8.03,0.09,0.29,0.52,5.00,-33.00,-2.00
2368.00,-0.45,6.18,-8.03,0.09,0.29,0.52,5.00,-33.00,-2.00
2379.00,-0.45,6.22,-7.99,0.08,0.29,0.51,5.00,-33.00,-2.00
2391.00,-0.45,6.22,-7.99,0.08,0.29,0.51,5.00,-33.00,-2.00
2402.00,-0.43,6.20,-8.01,0.08,0.29,0.51,5.00,-33.00,-2.00
2415.00,-0.45,6.21,-7.99,0.08,0.29,0.51,5.00,-33.00,-2.00
2426.00,-0.45,6.21,-7.99,0.08,0.29,0.51,5.00,-33.00,-2.00
2438.00,-0.45,6.21,-7.99,0.08,0.29,0.52,3.00,-33.00,0.00
2451.00,-0.45,6.21,-7.99,0.08,0.29,0.52,3.00,-33.00,0.00
2462.00,-0.46,6.22,-8.01,0.08,0.29,0.51,3.00,-33.00,0.00
2475.00,-0.45,6.21,-8.02,0.09,0.29,0.51,3.00,-33.00,0.00
2487.00,-0.45,6.21,-8.02,0.09,0.29,0.51,3.00,-33.00,0.00
2499.00,-0.44,6.18,-8.02,0.09,0.29,0.52,3.00,-33.00,0.00
2510.00,-0.44,6.18,-8.02,0.09,0.29,0.52,3.00,-33.00,0.00
2523.00,-0.44,6.22,-8.01,0.08,0.29,0.51,3.00,-33.00,0.00
2535.00,-0.46,6.20,-8.00,0.08,0.29,0.51,3.00,-33.00,0.00
2547.00,-0.46,6.20,-8.00,0.08,0.29,0.51,3.00,-33.00,0.00
2559.00,-0.47,6.21,-7.99,0.08,0.29,0.51,3.00,-33.00,0.00
2570.00,-0.47,6.21,-7.99,0.08,0.29,0.51,3.00,-33.00,0.00
2583.00,-0.46,6.21,-8.00,0.08,0.29,0.51,8.00,-32.00,0.00
2595.00,-0.45,6.21,-8.01,0.08,0.29,0.52,8.00,-32.00,0.00
2605.00,-0.45,6.21,-8.01,0.08,0.29,0.52,8.00,-32.00,0.00
2617.00,-0.44,6.20,-8.02,0.08,0.29,0.52,8.00,-32.00,0.00
2630.00,-0.44,6.20,-8.02,0.08,0.29,0.52,8.00,-32.00,0.00
2641.00,-0.43,6.18,-8.01,0.08,0.29,0.52,8.00,-32.00,0.00
2653.00,-0.45,6.20,-8.00,0.08,0.29,0.52,8.00,-32.00,0.00
2665.00,-0.45,6.20,-8.00,0.08,0.29,0.52,8.00,-32.00,0.00
2678.00,-0.44,6.21,-8.00,0.08,0.29,0.51,8.00,-32.00,0.00
2690.00,-0.44,6.21,-8.00,0.08,0.29,0.51,8.00,-32.00,0.00
2702.00,-0.45,6.20,-8.04,0.08,0.29,0.51,3.00,-33.00,-2.00
2713.00,-0.45,6.20,-8.01,0.08,0.29,0.52,3.00,-33.00,-2.00
2725.00,-0.45,6.20,-8.01,0.08,0.29,0.52,3.00,-33.00,-2.00
2738.00,-0.45,6.22,-8.01,0.08,0.29,0.52,3.00,-33.00,-2.00
2749.00,-0.45,6.22,-8.01,0.08,0.29,0.52,3.00,-33.00,-2.00
2761.00,-0.45,6.20,-7.99,0.08,0.29,0.52,3.00,-33.00,-2.00
2773.00,-0.44,6.22,-7.98,0.08,0.29,0.52,3.00,-33.00,-2.00
2786.00,-0.44,6.22,-7.98,0.08,0.29,0.52,3.00,-33.00,-2.00
2797.00,-0.45,6.22,-7.99,0.08,0.29,0.51,3.00,-33.00,-2.00
2809.00,-0.45,6.22,-7.99,0.08,0.29,0.51,3.00,-33.00,-2.00
2820.00,-0.45,6.21,-8.04,0.08,0.29,0.52,5.00,-33.00,-4.00
2833.00,-0.45,6.20,-8.01,0.08,0.29,0.51,5.00,-33.00,-4.00
2845.00,-0.45,6.20,-8.01,0.08,0.29,0.51,5.00,-33.00,-4.00
2857.00,-0.44,6.20,-8.02,0.09,0.29,0.52,5.00,-33.00,-4.00
2868.00,-0.44,6.20,-8.02,0.09,0.29,0.52,5.00,-33.00,-4.00
2881.00,-0.45,6.19,-8.00,0.08,0.29,0.51,5.00,-33.00,-4.00
2885.00,-0.45,6.19,-8.00,0.08,0.29,0.51,5.00,-33.00,-4.00
2963.00,-0.45,6.20,-8.02,0.08,0.29,0.51,8.00,-32.00,-4.00
3041.00,-0.45,6.20,-7.98,0.08,0.30,0.51,8.00,-32.00,-4.00
3119.00,0.97,5.84,-8.23,3.45,0.61,0.89,3.00,-30.00,-2.00
3207.00,0.65,8.85,-16.43,1.02,0.62,0.47,8.00,-19.00,9.00
3218.00,-1.16,7.45,-11.92,1.36,-0.99,-0.81,8.00,-19.00,9.00
3230.00,-1.16,7.45,-11.92,1.36,-0.99,-0.81,8.00,-19.00,9.00
3242.00,-0.99,1.91,-12.54,2.98,-1.29,-1.49,8.00,-19.00,9.00
3255.00,-0.26,0.88,-14.30,3.59,-1.46,-1.05,8.00,-19.00,9.00
3267.00,-0.26,0.88,-14.30,3.59,-1.46,-1.05,8.00,-19.00,9.00
3279.00,-1.03,4.96,-12.24,1.25,-2.55,-0.76,8.00,-19.00,9.00
3290.00,-1.03,4.96,-12.24,1.25,-2.55,-0.76,8.00,-19.00,9.00
3301.00,-1.51,3.88,-12.01,-0.56,-3.41,-1.39,8.00,-19.00,9.00
3314.00,1.37,1.86,-4.54,-2.03,-4.08,-2.09,-18.00,-17.00,21.00
3326.00,1.37,1.86,-4.54,-2.03,-4.08,-2.09,-18.00,-17.00,21.00
3338.00,-4.10,2.74,-13.64,-6.05,-4.23,-3.12,-18.00,-17.00,21.00
3351.00,-4.10,2.74,-13.64,-6.05,-4.23,-3.12,-18.00,-17.00,21.00
3364.00,-4.66,4.49,-3.34,-1.26,-3.35,-2.87,-18.00,-17.00,21.00
3376.00,-4.94,3.59,-1.41,-0.91,-1.40,-3.15,-18.00,-17.00,21.00
3388.00,-4.94,3.59,-1.41,-0.91,-1.40,-3.15,-18.00,-17.00,21.00
3400.00,-3.07,-2.63,-1.19,-1.12,0.47,-3.02,-18.00,-17.00,21.00
3413.00,-2.90,-3.11,-7.36,-3.28,1.19,-1.81,-18.00,-17.00,21.00
3425.00,-2.90,-3.11,-7.36,-3.28,1.19,-1.81,-18.00,-17.00,21.00
3436.00,-3.45,3.88,-11.03,-4.64,0.57,-0.57,-18.00,-17.00,21.00
3448.00,-3.45,3.88,-11.03,-4.64,0.57,-0.57,-18.00,-17.00,21.00
3461.00,-6.19,8.43,-8.85,-3.18,0.02,-0.66,-50.00,-33.00,5.00
3473.00,-3.23,4.29,-4.04,-0.07,0.08,-1.68,-50.00,-33.00,5.00
3485.00,-3.23,4.29,-4.04,-0.07,0.08,-1.68,-50.00,-33.00,5.00
3496.00,-4.30,-0.78,-4.47,2.07,0.49,-2.06,-50.00,-33.00,5.00
3509.00,-4.30,-0.78,-4.47,2.07,0.49,-2.06,-50.00,-33.00,5.00
3521.00,-2.94,1.09,-5.98,0.72,0.03,-1.50,-50.00,-33.00,5.00
3532.00,-2.94,1.09,-5.98,0.72,0.03,-1.50,-50.00,-33.00,5.00
3544.00,-6.81,4.09,-4.41,-0.34,-0.14,-1.56,-50.00,-33.00,5.00
3557.00,-4.98,7.71,-8.42,1.76,0.67,-2.81,-50.00,-33.00,5.00
3569.00,-4.98,7.71,-8.42,1.76,0.67,-2.81,-50.00,-33.00,5.00
3580.00,-0.14,0.11,-5.69,3.97,0.56,-4.65,-68.00,-23.00,5.00
3591.00,-0.14,0.11,-5.69,3.97,0.56,-4.65,-68.00,-23.00,5.00
3604.00,-0.80,-1.18,-10.24,1.28,-0.59,-5.67,-68.00,-23.00,5.00
3616.00,-3.87,-5.20,-7.72,0.20,-2.22,-5.55,-68.00,-23.00,5.00
3628.00,-3.87,-5.20,-7.72,0.20,-2.22,-5.55,-68.00,-23.00,5.00
3639.00,-7.03,-7.93,-3.00,1.18,-1.44,-3.44,-68.00,-23.00,5.00
3652.00,-7.03,-7.93,-3.00,1.18,-1.44,-3.44,-68.00,-23.00,5.00
3663.00,-8.40,-4.71,-4.43,0.25,-0.13,-1.66,-68.00,-23.00,5.00
3674.00,-13.58,0.19,-8.04,0.87,0.72,-0.66,-68.00,-23.00,5.00
3686.00,-13.58,0.19,-8.04,0.87,0.72,-0.66,-68.00,-23.00,5.00
3699.00,-7.10,-0.23,-6.34,4.45,1.74,-0.36,-82.00,-2.00,9.00
3710.00,-7.10,-0.23,-6.34,4.45,1.74,-0.36,-82.00,-2.00,9.00
3722.00,-1.23,-6.37,-12.41,4.53,1.88,-0.52,-82.00,-2.00,9.00
3733.00,-1.23,-6.37,-12.41,4.53,1.88,-0.52,-82.00,-2.00,9.00
3746.00,-6.89,-6.65,-6.88,2.26,0.56,0.40,-82.00,-2.00,9.00
3757.00,-4.93,-0.87,-8.39,0.90,-0.47,1.16,-82.00,-2.00,9.00
3769.00,-4.93,-0.87,-8.39,0.90,-0.47,1.16,-82.00,-2.00,9.00
3780.00,-7.32,-5.43,-1.26,2.02,-0.71,0.88,-82.00,-2.00,9.00
3792.00,-7.32,-5.43,-1.26,2.02,-0.71,0.88,-82.00,-2.00,9.00
3805.00,-6.12,-5.99,-8.62,-3.57,-0.38,1.03,-82.00,-2.00,9.00
3817.00,-5.98,-0.88,-8.44,-4.63,-0.56,1.62,-84.00,-4.00,7.00
3829.00,-5.98,-0.88,-8.44,-4.63,-0.56,1.62,-84.00,-4.00,7.00
3841.00,-7.91,2.47,-7.47,-3.20,-0.49,1.33,-84.00,-4.00,7.00
3854.00,-8.09,-0.51,-4.65,-1.07,0.09,0.49,-84.00,-4.00,7.00
3866.00,-8.09,-0.51,-4.65,-1.07,0.09,0.49,-84.00,-4.00,7.00
3877.00,-6.75,-3.11,-6.68,-0.51,0.65,0.11,-84.00,-4.00,7.00
3889.00,-6.75,-3.11,-6.68,-0.51,0.65,0.11,-84.00,-4.00,7.00
3893.00,-6.75,-3.11,-6.68,-0.51,0.65,0.11,-84.00,-4.00,7.00
3970.00,-3.27,-1.75,-0.27,2.51,-1.51,-0.57,-87.00,-2.00,5.00
4048.00,-6.92,-3.64,-5.79,-0.83,0.32,0.90,-87.00,-2.00,5.00
4126.00,-7.33,-3.16,-5.35,0.17,0.13,0.10,-91.00,3.00,0.00
4216.00,-6.61,-7.21,-4.39,0.62,0.64,0.57,-91.00,9.00,0.00
4227.00,-6.61,-7.21,-4.39,0.62,0.64,0.57,-91.00,9.00,0.00
4239.00,-7.39,-4.35,-4.82,-0.68,0.62,1.05,-91.00,9.00,0.00
4250.00,-7.39,-4.35,-4.82,-0.68,0.62,1.05,-91.00,9.00,0.00
4263.00,-7.70,-3.28,-6.45,-0.50,0.57,1.01,-91.00,9.00,0.00
4274.00,-7.27,-3.61,-5.89,0.26,0.29,0.72,-91.00,9.00,0.00
4286.00,-7.27,-3.61,-5.89,0.26,0.29,0.72,-91.00,9.00,0.00
4298.00,-7.18,-5.23,-4.98,0.58,0.19,0.49,-91.00,9.00,0.00
4309.00,-7.18,-5.23,-4.98,0.58,0.19,0.49,-91.00,9.00,0.00
4322.00,-6.45,-4.66,-6.44,0.43,0.31,0.54,-89.00,9.00,1.00
4334.00,-6.45,-4.66,-6.44,0.43,0.31,0.54,-89.00,9.00,1.00
4346.00,-6.63,-4.01,-6.70,0.54,0.22,0.63,-89.00,9.00,1.00
4358.00,-7.35,-4.73,-4.84,0.75,-0.06,0.62,-89.00,9.00,1.00
4371.00,-7.35,-4.73,-4.84,0.75,-0.06,0.62,-89.00,9.00,1.00
4383.00,-7.82,-5.38,-4.00,0.48,-0.07,0.66,-89.00,9.00,1.00
4395.00,-7.84,-4.12,-4.83,-0.00,0.05,0.73,-89.00,9.00,1.00
4407.00,-7.84,-4.12,-4.83,-0.00,0.05,0.73,-89.00,9.00,1.00
4420.00,-7.91,-4.60,-4.39,-0.00,0.12,0.61,-89.00,9.00,1.00
4431.00,-7.91,-4.60,-4.39,-0.00,0.12,0.61,-89.00,9.00,1.00
4443.00,-7.42,-4.79,-4.52,-0.11,0.29,0.55,-89.00,9.00,1.00
4455.00,-7.18,-4.57,-5.29,-0.18,0.37,0.57,-91.00,4.00,0.00
4466.00,-7.18,-4.57,-5.29,-0.18,0.37,0.57,-91.00,4.00,0.00
4478.00,-7.26,-4.44,-5.39,-0.10,0.36,0.59,-91.00,4.00,0.00
4490.00,-7.26,-4.44,-5.39,-0.10,0.36,0.59,-91.00,4.00,0.00
4501.00,-7.40,-4.37,-5.32,-0.01,0.31,0.58,-91.00,4.00,0.00
4513.00,-7.40,-4.37,-5.32,-0.01,0.31,0.58,-91.00,4.00,0.00
4526.00,-7.47,-4.36,-5.27,0.06,0.26,0.54,-91.00,4.00,0.00
4538.00,-7.18,-4.62,-5.27,0.13,0.26,0.51,-91.00,4.00,0.00
4550.00,-7.18,-4.62,-5.27,0.13,0.26,0.51,-91.00,4.00,0.00
4562.00,-7.34,-4.65,-5.03,0.14,0.25,0.55,-91.00,4.00,0.00
4575.00,-7.30,-4.47,-5.17,0.07,0.25,0.58,-91.00,4.00,0.00
4587.00,-7.30,-4.47,-5.17,0.07,0.25,0.58,-91.00,4.00,0.00
4599.00,-7.36,-4.48,-5.03,0.11,0.24,0.59,-91.00,4.00,0.00
4611.00,-7.36,-4.48,-5.03,0.11,0.24,0.59,-91.00,4.00,0.00
4622.00,-7.69,-4.47,-4.76,0.17,0.25,0.60,-91.00,4.00,0.00
4635.00,-7.49,-4.63,-4.56,0.16,0.29,0.56,-91.00,4.00,0.00
4646.00,-7.49,-4.63,-4.56,0.16,0.29,0.56,-91.00,4.00,0.00
4658.00,-7.34,-4.52,-5.09,0.09,0.31,0.57,-91.00,4.00,0.00
4670.00,-7.34,-4.52,-5.09,0.09,0.31,0.57,-91.00,4.00,0.00
4683.00,-7.37,-4.56,-5.21,0.06,0.32,0.59,-91.00,4.00,0.00
4695.00,-7.35,-4.34,-5.48,0.01,0.32,0.60,-89.00,4.00,1.00
4707.00,-7.35,-4.34,-5.48,0.01,0.32,0.60,-89.00,4.00,1.00
4718.00,-7.19,-4.25,-5.59,0.05,0.29,0.57,-89.00,4.00,1.00
