time,ax,ay,az,gx,gy,gz,mx,my,mz
6700.00,-0.67,6.34,-7.91,-0.05,0.18,-0.02,-54.00,3.00,36.00
6712.00,-0.61,6.34,-7.89,-0.05,0.18,-0.02,-56.00,3.00,34.00
6723.00,-0.61,6.34,-7.89,-0.05,0.18,-0.02,-56.00,3.00,34.00
6735.00,-0.60,6.35,-7.92,-0.05,0.18,-0.02,-56.00,3.00,34.00
6739.00,-0.60,6.35,-7.92,-0.05,0.18,-0.02,-56.00,3.00,34.00
6819.00,-0.64,6.35,-7.90,-0.05,0.18,-0.02,-56.00,3.00,34.00
6897.00,-0.66,6.32,-7.89,-0.05,0.18,-0.02,-56.00,3.00,34.00
6977.00,-0.62,6.31,-7.92,-0.05,0.18,-0.02,-54.00,1.00,34.00
7055.00,-0.64,6.33,-7.89,-0.05,0.18,-0.02,-54.00,1.00,34.00
7147.00,-0.65,6.32,-7.90,-0.05,0.18,-0.02,-54.00,3.00,36.00
7159.00,-0.65,6.32,-7.89,-0.05,0.18,-0.02,-54.00,3.00,36.00
7171.00,-0.65,6.32,-7.89,-0.05,0.18,-0.02,-54.00,3.00,36.00
7182.00,-0.62,6.40,-7.90,-0.05,0.18,-0.02,-54.00,3.00,36.00
7376.00,-0.64,6.35,-7.87,-0.05,0.18,-0.02,-54.00,0.00,38.00
7388.00,-0.64,6.35,-7.87,-0.05,0.18,-0.02,-54.00,0.00,38.00
7399.00,-0.64,6.33,-7.90,-0.05,0.18,-0.02,-54.00,0.00,38.00
7410.00,-0.64,6.33,-7.90,-0.05,0.18,-0.02,-54.00,0.00,38.00
7424.00,-0.64,6.32,-7.90,-0.05,0.18,-0.02,-54.00,0.00,38.00
7435.00,-0.61,6.34,-7.89,-0.05,0.18,-0.02,-54.00,0.00,38.00
7447.00,-0.61,6.34,-7.89,-0.05,0.18,-0.02,-54.00,0.00,38.00
7459.00,-0.62,6.36,-7.87,-0.05,0.18,-0.02,-56.00,1.00,36.00
7473.00,-0.65,6.35,-7.88,-0.05,0.18,-0.02,-56.00,1.00,36.00
7484.00,-0.65,6.35,-7.88,-0.05,0.18,-0.02,-56.00,1.00,36.00
7496.00,-0.66,6.33,-7.87,-0.05,0.18,-0.02,-56.00,1.00,36.00
7508.00,-0.66,6.33,-7.87,-0.05,0.18,-0.02,-56.00,1.00,36.00
7521.00,-0.66,6.32,-7.91,-0.05,0.18,-0.02,-56.00,1.00,36.00
7532.00,-0.66,6.32,-7.91,-0.05,0.18,-0.02,-56.00,1.00,36.00
7544.00,-0.62,6.35,-7.89,-0.05,0.18,-0.02,-56.00,1.00,36.00
7555.00,-0.61,6.34,-7.88,-0.05,0.18,-0.02,-56.00,1.00,36.00
7567.00,-0.61,6.34,-7.88,-0.05,0.18,-0.02,-56.00,1.00,36.00
7581.00,-0.62,6.32,-7.89,-0.05,0.18,-0.02,-56.00,1.00,36.00
7593.00,-0.66,6.33,-7.91,-0.05,0.18,-0.02,-56.00,3.00,36.00
7605.00,-0.66,6.33,-7.91,-0.05,0.18,-0.02,-56.00,3.00,36.00
7616.00,-0.66,6.33,-7.88,-0.05,0.18,-0.02,-56.00,3.00,36.00
7620.00,-0.66,6.33,-7.88,-0.05,0.18,-0.02,-56.00,3.00,36.00
7698.00,-0.63,6.32,-7.89,-0.05,0.18,-0.02,-56.00,3.00,36.00
7777.00,-0.63,6.33,-7.89,-0.05,0.18,-0.02,-52.00,3.00,36.00
7856.00,-0.64,6.34,-7.88,-0.05,0.18,-0.02,-56.00,3.00,36.00
7947.00,-0.64,6.34,-7.87,-0.05,0.18,-0.02,-56.00,3.00,36.00
7959.00,-0.64,6.34,-7.89,-0.05,0.18,-0.02,-52.00,1.00,34.00
7970.00,-0.64,6.34,-7.89,-0.05,0.18,-0.02,-52.00,1.00,34.00
7982.00,-0.64,6.32,-7.92,-0.05,0.18,-0.02,-52.00,1.00,34.00
8179.00,-0.63,6.33,-7.89,-0.05,0.18,-0.02,-56.00,4.00,38.00
8190.00,-0.63,6.33,-7.89,-0.05,0.18,-0.02,-56.00,4.00,38.00
8202.00,-0.64,6.33,-7.89,-0.05,0.18,-0.02,-56.00,4.00,38.00
8214.00,-0.65,6.34,-7.90,-0.05,0.18,-0.02,-54.00,3.00,38.00
8227.00,-0.65,6.34,-7.90,-0.05,0.18,-0.02,-54.00,3.00,38.00
8239.00,-0.65,6.34,-7.89,-0.05,0.18,-0.02,-54.00,3.00,38.00
8251.00,-0.65,6.34,-7.89,-0.05,0.18,-0.02,-54.00,3.00,38.00
8263.00,-0.64,6.33,-7.89,-0.05,0.18,-0.02,-54.00,3.00,38.00
8276.00,-0.62,6.34,-7.88,-0.05,0.18,-0.02,-54.00,3.00,38.00
8288.00,-0.62,6.34,-7.88,-0.05,0.18,-0.02,-54.00,3.00,38.00
8300.00,-0.63,6.32,-7.89,-0.05,0.18,-0.02,-54.00,3.00,38.00
8311.00,-0.63,6.32,-7.89,-0.05,0.18,-0.02,-54.00,3.00,38.00
8323.00,-0.64,6.34,-7.88,-0.05,0.18,-0.02,-54.00,3.00,38.00
8336.00,-0.63,6.34,-7.90,-0.05,0.18,-0.02,-52.00,3.00,36.00
8347.00,-0.63,6.34,-7.90,-0.05,0.18,-0.02,-52.00,3.00,36.00
8359.00,-0.63,6.34,-7.91,-0.05,0.18,-0.02,-52.00,3.00,36.00
8371.00,-0.63,6.34,-7.91,-0.05,0.18,-0.02,-52.00,3.00,36.00
8383.00,-0.63,6.34,-7.90,-0.05,0.18,-0.02,-52.00,3.00,36.00
8395.00,-0.63,6.33,-7.88,-0.05,0.18,-0.02,-52.00,3.00,36.00
8407.00,-0.63,6.33,-7.88,-0.05,0.18,-0.02,-52.00,3.00,36.00
8419.00,-0.64,6.34,-7.88,-0.05,0.18,-0.02,-52.00,3.00,36.00
8432.00,-0.64,6.34,-7.88,-0.05,0.18,-0.02,-52.00,3.00,36.00
8444.00,-0.65,6.33,-7.89,-0.05,0.18,-0.02,-52.00,3.00,36.00
8454.00,-0.65,6.34,-7.87,-0.05,0.18,-0.02,-54.00,1.00,36.00
8466.00,-0.65,6.34,-7.87,-0.05,0.18,-0.02,-54.00,1.00,36.00
8480.00,-0.63,6.34,-7.91,-0.05,0.18,-0.02,-54.00,1.00,36.00
8491.00,-0.63,6.34,-7.91,-0.05,0.18,-0.02,-54.00,1.00,36.00
8503.00,-0.65,6.33,-7.89,-0.05,0.18,-0.02,-54.00,1.00,36.00
8514.00,-0.64,6.33,-7.90,-0.05,0.18,-0.02,-54.00,1.00,36.00
8701.00,-0.65,6.34,-7.88,-0.05,0.18,-0.02,-54.00,3.00,36.00
8788.00,-0.63,6.34,-7.90,-0.05,0.18,-0.02,-52.00,3.00,34.00
8800.00,-0.63,6.34,-7.89,-0.05,0.18,-0.02,-52.00,3.00,34.00
8811.00,-0.63,6.34,-7.89,-0.05,0.18,-0.02,-52.00,3.00,34.00
8822.00,-0.64,6.33,-7.89,-0.05,0.18,-0.02,-52.00,3.00,34.00
8836.00,-0.64,6.33,-7.92,-0.05,0.18,-0.02,-56.00,3.00,36.00
8848.00,-0.64,6.33,-7.92,-0.05,0.18,-0.02,-56.00,3.00,36.00
8860.00,-0.65,6.35,-7.89,-0.05,0.18,-0.02,-56.00,3.00,36.00
8871.00,-0.65,6.35,-7.89,-0.05,0.18,-0.02,-56.00,3.00,36.00
8884.00,-0.65,6.34,-7.90,-0.05,0.18,-0.02,-56.00,3.00,36.00
8896.00,-0.64,6.35,-7.90,-0.05,0.18,-0.02,-56.00,3.00,36.00
8907.00,-0.64,6.35,-7.90,-0.05,0.18,-0.02,-56.00,3.00,36.00
8919.00,-0.66,6.33,-7.90,-0.05,0.18,-0.02,-56.00,3.00,36.00
8932.00,-0.66,6.33,-7.90,-0.05,0.18,-0.02,-56.00,3.00,36.00
8943.00,-0.63,6.33,-7.89,-0.05,0.18,-0.02,-56.00,3.00,36.00
8955.00,-0.64,6.34,-7.89,-0.05,0.18,-0.02,-56.00,3.00,36.00
8967.00,-0.64,6.34,-7.89,-0.05,0.18,-0.02,-56.00,3.00,36.00
8980.00,-0.64,6.34,-7.88,-0.05,0.18,-0.02,-52.00,3.00,36.00
8992.00,-0.64,6.34,-7.88,-0.05,0.18,-0.02,-52.00,3.00,36.00
9003.00,-0.65,6.34,-7.88,-0.05,0.18,-0.02,-52.00,3.00,36.00
9014.00,-0.65,6.34,-7.88,-0.05,0.18,-0.02,-52.00,3.00,36.00
9027.00,-0.63,6.34,-7.88,-0.05,0.18,-0.02,-52.00,3.00,36.00
9039.00,-0.62,6.33,-7.90,-0.05,0.18,-0.02,-52.00,3.00,36.00
9051.00,-0.62,6.33,-7.90,-0.05,0.18,-0.02,-52.00,3.00,36.00
9063.00,-0.62,6.33,-7.89,-0.05,0.18,-0.02,-52.00,3.00,36.00
9075.00,-0.63,6.34,-7.88,-0.05,0.18,-0.02,-52.00,3.00,36.00
9079.00,-0.63,6.34,-7.88,-0.05,0.18,-0.02,-52.00,3.00,36.00
9159.00,-0.71,6.21,-7.75,-0.04,0.18,-0.02,-52.00,1.00,34.00
9238.00,-0.63,6.29,-7.93,-0.05,0.18,-0.02,-54.00,4.00,34.00
9317.00,-0.60,6.33,-7.91,-0.04,0.18,-0.01,-54.00,4.00,34.00
9408.00,-0.71,6.32,-7.87,-0.05,0.18,-0.02,-56.00,1.00,36.00
9419.00,-0.68,6.34,-7.91,-0.05,0.18,-0.02,-56.00,1.00,36.00
9430.00,-0.68,6.34,-7.91,-0.05,0.18,-0.02,-56.00,1.00,36.00
9442.00,-0.61,6.34,-7.88,-0.05,0.18,-0.02,-56.00,1.00,36.00
9646.00,-0.69,6.34,-7.86,-0.05,0.18,-0.02,-52.00,3.00,36.00
9658.00,-0.64,6.34,-7.90,-0.05,0.18,-0.02,-52.00,3.00,36.00
9669.00,-0.64,6.34,-7.90,-0.05,0.18,-0.02,-52.00,3.00,36.00
9681.00,-0.61,6.33,-7.90,-0.05,0.18,-0.02,-52.00,3.00,36.00
9694.00,-0.61,6.33,-7.90,-0.05,0.18,-0.02,-52.00,3.00,36.00
9706.00,-0.61,6.33,-7.91,-0.05,0.18,-0.02,-52.00,3.00,36.00
9718.00,-0.62,6.33,-7.91,-0.05,0.18,-0.02,-54.00,3.00,36.00
9730.00,-0.62,6.33,-7.91,-0.05,0.18,-0.02,-54.00,3.00,36.00
9743.00,-0.67,6.36,-7.89,-0.05,0.18,-0.02,-54.00,3.00,36.00
9754.00,-0.67,6.36,-7.89,-0.05,0.18,-0.02,-54.00,3.00,36.00
9766.00,-0.68,6.34,-7.86,-0.05,0.18,-0.02,-54.00,3.00,36.00
9778.00,-0.66,6.38,-7.84,-0.04,0.18,-0.01,-54.00,3.00,36.00
9789.00,-0.66,6.38,-7.84,-0.04,0.18,-0.01,-54.00,3.00,36.00
9803.00,-0.56,6.37,-7.93,-0.05,0.18,-0.02,-54.00,3.00,36.00
9815.00,-0.59,6.39,-7.88,-0.08,0.15,-0.04,-54.00,3.00,36.00
9827.00,-0.59,6.39,-7.88,-0.08,0.15,-0.04,-54.00,3.00,36.00
9839.00,-0.73,6.42,-7.78,-0.08,0.13,-0.05,-56.00,3.00,36.00
9852.00,-0.73,6.42,-7.78,-0.08,0.13,-0.05,-56.00,3.00,36.00
9864.00,-0.68,6.19,-7.99,-0.04,0.05,0.11,-56.00,3.00,36.00
9874.00,-0.68,6.19,-7.99,-0.04,0.05,0.11,-56.00,3.00,36.00
9886.00,0.53,6.34,-8.02,-0.00,-0.42,0.69,-56.00,3.00,36.00
9900.00,-0.14,5.74,-8.41,0.06,-0.56,0.93,-56.00,3.00,36.00
9912.00,-0.14,5.74,-8.41,0.06,-0.56,0.93,-56.00,3.00,36.00
9924.00,-1.29,6.41,-7.60,0.42,-0.17,0.87,-56.00,3.00,36.00
9936.00,-0.79,6.45,-7.50,0.49,0.03,0.75,-56.00,3.00,36.00
9949.00,-0.79,6.45,-7.50,0.49,0.03,0.75,-56.00,3.00,36.00
9960.00,1.13,8.28,-9.63,0.46,0.22,0.51,-56.00,3.00,36.00
9972.00,1.13,8.28,-9.63,0.46,0.22,0.51,-56.00,3.00,36.00
9984.00,-1.32,8.16,-11.28,2.29,0.23,0.35,-56.00,3.00,34.00
9995.00,-1.32,8.16,-11.28,2.29,0.23,0.35,-56.00,3.00,34.00
10206.00,-0.38,-3.71,-9.84,0.92,0.51,-0.31,-58.00,28.00,34.00
10217.00,-1.11,-1.64,-13.41,0.06,-0.20,0.11,-58.00,36.00,30.00
10229.00,-1.11,-1.64,-13.41,0.06,-0.20,0.11,-58.00,36.00,30.00
10240.00,-1.98,1.04,-10.55,1.15,-0.87,0.39,-58.00,36.00,30.00
10254.00,-1.98,1.04,-10.55,1.15,-0.87,0.39,-58.00,36.00,30.00
10265.00,-2.69,0.02,-6.30,1.27,-0.97,-0.33,-58.00,36.00,30.00
10276.00,-1.89,-4.10,-8.86,1.30,-0.56,-0.93,-58.00,36.00,30.00
10288.00,-1.89,-4.10,-8.86,1.30,-0.56,-0.93,-58.00,36.00,30.00
10301.00,-1.80,-6.59,-6.20,2.00,-0.57,-0.32,-58.00,36.00,30.00
10312.00,-1.80,-6.59,-6.20,2.00,-0.57,-0.32,-58.00,36.00,30.00
10323.00,0.00,-4.95,-7.65,-1.62,-0.93,0.07,-58.00,36.00,30.00
10335.00,0.00,-4.95,-7.65,-1.62,-0.93,0.07,-58.00,36.00,30.00
10348.00,0.44,-1.82,-11.05,-4.25,-1.10,0.41,-60.00,36.00,30.00
10360.00,-0.83,-0.17,-10.83,-4.38,-1.77,1.61,-60.00,36.00,30.00
10371.00,-0.83,-0.17,-10.83,-4.38,-1.77,1.61,-60.00,36.00,30.00
10383.00,-4.79,3.30,-8.01,-4.33,-1.54,1.79,-60.00,36.00,30.00
10396.00,-4.45,4.71,-10.41,-2.84,-0.56,0.76,-60.00,36.00,30.00
10408.00,-4.45,4.71,-10.41,-2.84,-0.56,0.76,-60.00,36.00,30.00
10419.00,-4.89,4.66,-8.72,-0.44,0.45,-0.01,-60.00,36.00,30.00
10431.00,-4.89,4.66,-8.72,-0.44,0.45,-0.01,-60.00,36.00,30.00
10444.00,-2.25,5.55,-10.16,-0.46,0.78,-0.81,-60.00,36.00,30.00
10456.00,-1.60,3.25,-9.45,-1.05,-0.12,-1.97,-60.00,36.00,30.00
10468.00,-1.60,3.25,-9.45,-1.05,-0.12,-1.97,-60.00,36.00,30.00
10480.00,-2.20,0.11,-7.17,-4.08,-0.91,-3.08,-65.00,25.00,26.00
10493.00,-2.20,0.11,-7.17,-4.08,-0.91,-3.08,-65.00,25.00,26.00
10504.00,-3.38,2.28,-8.71,-7.12,-0.60,-2.97,-65.00,25.00,26.00
10515.00,-3.38,2.28,-8.71,-7.12,-0.60,-2.97,-65.00,25.00,26.00
10527.00,-3.63,4.69,-6.78,-7.53,-0.04,-2.36,-65.00,25.00,26.00
10722.00,-0.36,3.74,-0.47,-0.53,5.46,-5.20,-45.00,12.00,39.00
10809.00,-0.41,0.78,-3.95,-1.52,0.87,-0.98,-45.00,12.00,39.00
10821.00,-3.75,8.50,-2.32,-3.78,-0.85,-0.02,-45.00,12.00,39.00
10832.00,-3.75,8.50,-2.32,-3.78,-0.85,-0.02,-45.00,12.00,39.00
10845.00,-2.27,16.82,-12.54,-5.32,-0.35,-0.86,-18.00,-4.00,36.00
10857.00,-5.52,11.33,-6.34,0.57,-0.65,-2.40,-18.00,-4.00,36.00
10868.00,-5.52,11.33,-6.34,0.57,-0.65,-2.40,-18.00,-4.00,36.00
10880.00,-2.43,3.96,-4.83,3.30,0.03,-2.90,-18.00,-4.00,36.00
10893.00,-2.43,3.96,-4.83,3.30,0.03,-2.90,-18.00,-4.00,36.00
10905.00,-4.66,1.18,-2.35,1.89,0.14,-1.91,-18.00,-4.00,36.00
10917.00,-3.16,10.83,-10.65,-2.67,-0.29,-1.43,-18.00,-4.00,36.00
10928.00,-3.16,10.83,-10.65,-2.67,-0.29,-1.43,-18.00,-4.00,36.00
10942.00,-3.33,8.75,-5.62,-0.23,-0.47,-1.94,-18.00,-4.00,36.00
10953.00,-3.33,8.75,-5.62,-0.23,-0.47,-1.94,-18.00,-4.00,36.00
10965.00,-4.52,4.08,-4.38,0.72,0.27,-2.27,-18.00,-4.00,36.00
10976.00,-4.52,4.08,-4.38,0.72,0.27,-2.27,-18.00,-4.00,36.00
10990.00,-5.64,6.56,-5.37,-0.33,1.17,-1.98,-27.00,-2.00,38.00
11002.00,-4.61,8.13,-9.26,0.26,1.81,-2.36,-27.00,-2.00,38.00
11013.00,-4.61,8.13,-9.26,0.26,1.81,-2.36,-27.00,-2.00,38.00
11025.00,-4.21,5.32,-1.32,1.23,1.47,-2.75,-27.00,-2.00,38.00
11038.00,-4.14,6.64,-14.76,-1.54,1.88,-3.32,-27.00,-2.00,38.00
11050.00,-4.14,6.64,-14.76,-1.54,1.88,-3.32,-27.00,-2.00,38.00
11061.00,-3.53,-0.80,-11.19,4.56,1.67,-2.37,-27.00,-2.00,38.00
11073.00,-3.53,-0.80,-11.19,4.56,1.67,-2.37,-27.00,-2.00,38.00
11077.00,-4.80,-0.80,-5.17,3.34,0.43,-1.21,-27.00,-2.00,38.00
11157.00,-5.89,6.55,-8.19,-2.51,-0.14,0.01,-23.00,7.00,41.00
11236.00,-4.14,0.62,-7.81,1.66,0.05,0.52,-25.00,4.00,39.00
11316.00,-8.90,6.29,-5.17,1.77,0.28,-0.67,-25.00,4.00,39.00
11406.00,-4.99,0.92,-8.55,1.90,0.06,-1.01,-23.00,7.00,41.00
11418.00,-4.72,3.22,-9.29,1.41,0.18,-1.16,-23.00,7.00,41.00
11430.00,-4.72,3.22,-9.29,1.41,0.18,-1.16,-23.00,7.00,41.00
11442.00,-3.03,-4.65,-8.11,1.77,0.48,-1.69,-23.00,7.00,41.00
11642.00,-2.98,-4.08,-8.46,0.15,0.58,0.36,-18.00,31.00,39.00
11654.00,-2.98,-4.08,-8.46,0.15,0.58,0.36,-18.00,31.00,39.00
11666.00,-2.99,-3.80,-7.59,-1.94,0.14,1.08,-18.00,31.00,39.00
11678.00,-6.93,-2.94,-5.27,-4.23,-0.15,1.62,-18.00,31.00,39.00
11691.00,-6.93,-2.94,-5.27,-4.23,-0.15,1.62,-18.00,31.00,39.00
11703.00,-6.22,-0.47,-5.69,-6.89,-0.14,1.79,-18.00,31.00,39.00
11715.00,-6.22,-0.47,-5.69,-6.89,-0.14,1.79,-18.00,31.00,39.00
11727.00,-6.71,4.54,-9.49,-7.62,-0.17,1.85,-25.00,15.00,41.00
11740.00,-7.50,7.37,-7.55,-3.85,-0.46,1.03,-25.00,15.00,41.00
11752.00,-7.50,7.37,-7.55,-3.85,-0.46,1.03,-25.00,15.00,41.00
11764.00,-7.08,1.43,-6.37,-1.34,-0.46,-0.17,-25.00,15.00,41.00
11776.00,-7.08,1.43,-6.37,-1.34,-0.46,-0.17,-25.00,15.00,41.00
11789.00,-5.88,3.01,-7.84,-1.23,-0.44,-0.25,-25.00,15.00,41.00
11801.00,-5.79,6.91,-4.13,0.04,-0.61,-0.31,-25.00,15.00,41.00
11812.00,-5.79,6.91,-4.13,0.04,-0.61,-0.31,-25.00,15.00,41.00
11823.00,-6.56,4.91,-7.01,1.73,-0.25,-0.88,-25.00,15.00,41.00
11835.00,-6.56,4.91,-7.01,1.73,-0.25,-0.88,-25.00,15.00,41.00
11849.00,-5.76,2.30,-8.64,3.12,0.12,-0.95,-25.00,15.00,41.00
11860.00,-6.62,-0.19,-5.28,2.53,-0.10,-0.63,-29.00,13.00,41.00
11871.00,-6.62,-0.19,-5.28,2.53,-0.10,-0.63,-29.00,13.00,41.00
11883.00,-6.54,0.76,-7.73,0.36,0.19,-0.16,-29.00,13.00,41.00
11895.00,-6.54,0.76,-7.73,0.36,0.19,-0.16,-29.00,13.00,41.00
11907.00,-6.74,3.95,-9.90,-0.34,0.06,-0.22,-29.00,13.00,41.00
11919.00,-5.71,0.79,-8.55,1.13,-0.18,-0.64,-29.00,13.00,41.00
11930.00,-5.71,0.79,-8.55,1.13,-0.18,-0.64,-29.00,13.00,41.00
11944.00,-7.29,0.07,-8.89,1.16,-0.30,-0.32,-29.00,13.00,41.00
11956.00,-7.29,0.07,-8.89,1.16,-0.30,-0.32,-29.00,13.00,41.00
11968.00,-6.48,0.08,-8.22,0.80,-0.42,-0.18,-29.00,13.00,41.00
11979.00,-6.30,-0.10,-8.01,0.74,-0.54,-0.12,-32.00,21.00,41.00
12175.00,-7.08,1.76,-6.88,0.03,-0.32,-0.19,-38.00,10.00,41.00
12187.00,-7.42,1.48,-6.40,-0.07,-0.31,-0.09,-38.00,10.00,41.00
12199.00,-7.75,1.41,-6.45,-0.39,-0.10,0.10,-38.00,10.00,41.00
12210.00,-7.75,1.41,-6.45,-0.39,-0.10,0.10,-38.00,10.00,41.00
12224.00,-7.26,2.64,-6.89,-0.53,0.13,0.25,-43.00,10.00,41.00
12236.00,-7.26,2.64,-6.89,-0.53,0.13,0.25,-43.00,10.00,41.00
12247.00,-7.90,2.08,-7.04,0.05,0.25,0.14,-43.00,10.00,41.00
12259.00,-7.95,2.15,-7.48,0.10,0.27,0.09,-43.00,10.00,41.00
12272.00,-7.95,2.15,-7.48,0.10,0.27,0.09,-43.00,10.00,41.00
12283.00,-7.47,2.83,-6.63,-0.25,0.19,0.13,-43.00,10.00,41.00
12295.00,-7.47,2.83,-6.63,-0.25,0.19,0.13,-43.00,10.00,41.00
12307.00,-7.25,2.81,-6.53,-0.26,0.27,0.19,-43.00,10.00,41.00
12320.00,-7.30,3.33,-6.60,-0.39,0.34,0.17,-43.00,10.00,41.00
12332.00,-7.30,3.33,-6.60,-0.39,0.34,0.17,-43.00,10.00,41.00
12343.00,-6.90,3.86,-7.02,-0.05,0.47,-0.04,-43.00,10.00,41.00
12355.00,-6.90,3.86,-7.02,-0.05,0.47,-0.04,-43.00,10.00,41.00
12368.00,-7.17,2.78,-7.54,0.42,0.41,-0.26,-43.00,7.00,38.00
12380.00,-7.44,2.77,-7.37,0.30,0.21,-0.23,-43.00,7.00,38.00
12391.00,-7.44,2.77,-7.37,0.30,0.21,-0.23,-43.00,7.00,38.00
12403.00,-7.13,2.28,-7.14,0.19,0.15,-0.21,-43.00,7.00,38.00
12416.00,-7.13,2.28,-7.14,0.19,0.15,-0.21,-43.00,7.00,38.00
12428.00,-7.21,2.03,-6.59,0.09,0.14,-0.20,-43.00,7.00,38.00
12440.00,-6.68,1.60,-6.66,0.17,0.27,-0.15,-43.00,7.00,38.00
12452.00,-6.68,1.60,-6.66,0.17,0.27,-0.15,-43.00,7.00,38.00
12456.00,-6.68,1.60,-6.66,0.17,0.27,-0.15,-43.00,7.00,38.00
12535.00,-6.77,2.23,-5.63,-0.37,-0.13,0.13,-40.00,9.00,41.00
12613.00,-8.16,1.84,-6.93,-0.11,0.17,0.01,-40.00,10.00,38.00
12692.00,-7.92,2.20,-6.75,0.09,0.21,-0.13,-40.00,10.00,38.00
12769.00,-7.59,2.50,-6.51,-0.21,0.04,0.00,-43.00,9.00,38.00
12861.00,-7.52,1.78,-6.45,0.05,0.11,-0.04,-45.00,9.00,39.00
12872.00,-7.52,1.78,-6.45,0.05,0.11,-0.04,-45.00,9.00,39.00
12884.00,-7.67,2.27,-6.12,-0.05,0.12,-0.01,-45.00,9.00,39.00
12896.00,-7.67,2.27,-6.12,-0.05,0.12,-0.01,-45.00,9.00,39.00
13037.00,-7.88,1.78,-6.30,-0.31,0.13,-0.10,-45.00,7.00,36.00
13123.00,-7.83,2.30,-6.18,-0.37,0.16,-0.16,-45.00,7.00,34.00
13135.00,-7.83,2.30,-6.18,-0.37,0.16,-0.16,-45.00,7.00,34.00
13146.00,-7.65,2.69,-6.16,-0.42,0.17,-0.20,-45.00,7.00,34.00
13159.00,-7.59,2.65,-6.17,-0.43,0.21,-0.26,-45.00,7.00,34.00
13171.00,-7.59,2.65,-6.17,-0.43,0.21,-0.26,-45.00,7.00,34.00
13182.00,-7.94,2.84,-6.32,-0.39,0.23,-0.27,-45.00,7.00,34.00
13194.00,-7.94,2.84,-6.32,-0.39,0.23,-0.27,-45.00,7.00,34.00
13208.00,-7.56,1.74,-6.42,-0.21,0.26,-0.36,-45.00,7.00,34.00
13219.00,-7.72,2.10,-5.97,-0.32,0.24,-0.37,-45.00,6.00,38.00
13231.00,-7.72,2.10,-5.97,-0.32,0.24,-0.37,-45.00,6.00,38.00
13243.00,-7.45,1.72,-6.13,-0.23,0.31,-0.41,-45.00,6.00,38.00
13256.00,-7.45,1.72,-6.13,-0.23,0.31,-0.41,-45.00,6.00,38.00
13267.00,-7.71,2.02,-6.29,-0.26,0.31,-0.32,-45.00,6.00,38.00
13279.00,-7.40,1.78,-6.48,-0.23,0.35,-0.36,-45.00,6.00,38.00
13291.00,-7.40,1.78,-6.48,-0.23,0.35,-0.36,-45.00,6.00,38.00
13305.00,-7.60,2.96,-6.23,-0.28,0.36,-0.33,-45.00,6.00,38.00
13317.00,-7.60,2.96,-6.23,-0.28,0.36,-0.33,-45.00,6.00,38.00
13328.00,-7.55,2.96,-6.45,-0.07,0.39,-0.32,-45.00,6.00,38.00
13339.00,-7.67,2.51,-6.39,0.09,0.38,-0.31,-45.00,6.00,38.00
13353.00,-7.67,2.51,-6.39,0.09,0.38,-0.31,-45.00,6.00,38.00
13365.00,-7.63,2.64,-6.15,0.17,0.38,-0.29,-47.00,6.00,39.00
13376.00,-7.63,2.64,-6.15,0.17,0.38,-0.29,-47.00,6.00,39.00
13388.00,-7.77,2.05,-6.53,0.23,0.43,-0.29,-47.00,6.00,39.00
13400.00,-7.64,2.53,-6.09,0.05,0.36,-0.20,-47.00,6.00,39.00
13412.00,-7.64,2.53,-6.09,0.05,0.36,-0.20,-47.00,6.00,39.00
13424.00,-7.56,2.19,-6.55,0.20,0.39,-0.19,-47.00,6.00,39.00
13436.00,-7.56,2.19,-6.55,0.20,0.39,-0.19,-47.00,6.00,39.00
13447.00,-7.67,2.23,-6.53,0.36,0.38,-0.19,-47.00,6.00,39.00
13638.00,-7.82,1.67,-6.56,0.02,0.05,0.21,-45.00,9.00,38.00
13650.00,-7.70,2.17,-6.59,-0.12,0.01,0.27,-45.00,9.00,38.00
13661.00,-7.67,1.87,-6.77,-0.08,-0.02,0.24,-45.00,9.00,38.00
13673.00,-7.67,1.87,-6.77,-0.08,-0.02,0.24,-45.00,9.00,38.00
13686.00,-7.55,1.89,-6.31,-0.10,-0.04,0.21,-45.00,9.00,38.00
13698.00,-7.55,1.89,-6.31,-0.10,-0.04,0.21,-45.00,9.00,38.00
13710.00,-7.57,1.59,-6.44,-0.09,-0.02,0.14,-45.00,9.00,38.00
13722.00,-7.56,2.14,-6.41,-0.07,-0.01,0.12,-45.00,9.00,38.00
13736.00,-7.56,2.14,-6.41,-0.07,-0.01,0.12,-45.00,9.00,38.00
13747.00,-7.44,1.88,-6.50,0.12,0.01,0.07,-47.00,7.00,34.00
13759.00,-7.44,1.88,-6.50,0.12,0.01,0.07,-47.00,7.00,34.00
13770.00,-7.86,1.33,-6.41,0.22,0.02,0.05,-47.00,7.00,34.00
13783.00,-7.96,1.78,-6.16,-0.05,-0.04,0.13,-47.00,7.00,34.00
13794.00,-7.96,1.78,-6.16,-0.05,-0.04,0.13,-47.00,7.00,34.00
13806.00,-7.65,1.41,-6.25,-0.20,-0.05,0.16,-47.00,7.00,34.00
13818.00,-7.65,1.41,-6.25,-0.20,-0.05,0.16,-47.00,7.00,34.00
13830.00,-7.62,1.93,-5.73,-0.28,-0.05,0.18,-47.00,7.00,34.00
13843.00,-8.22,2.07,-6.24,-0.06,0.06,0.13,-47.00,7.00,34.00
