time,ax,ay,az,gx,gy,gz,mx,my,mz,psi,theta,normAccel,normMag,normGyr,ax_pin,ay_pin,az_pin
0.22399999999999998,-0.47,6.26,-7.97,-0.32,-0.08,-0.1,-16.0,30.81,0.39,0.11263808780663336,2.6552549938054573,0.0,0.0,0.0,-0.27023332909297004,6.269658011944618,-7.960734728861606
0.235,-0.5,6.23,-8.03,-0.33,-0.08,-0.1,-16.0,30.81,0.39,0.01375435875240412,2.7359958092247605,10.145412756512176,34.718989040581235,19.74835168770789,-0.3002302808642254,6.2395947546302,-8.02045320213419
0.24600000000000002,-0.5,6.23,-8.03,-0.33,-0.08,-0.1,-16.0,30.81,0.39,-0.01896713551128336,2.7628507634372284,10.17564739955154,34.718989040581235,20.28141108642275,-0.30022929950025584,6.239574300070581,-8.020359568569436
0.258,-0.49,6.2,-8.01,-0.33,-0.08,-0.1,-16.0,30.81,0.39,-0.03342830428332617,2.764520565710612,10.17564739955154,34.718989040581235,20.28141108642275,-0.29022716700219975,6.209529700731556,-8.000353746639314
0.271,-0.49,6.2,-8.01,-0.33,-0.08,-0.1,-16.0,30.81,0.39,-0.042098159015951424,2.7655226134206146,10.141015728219733,34.718989040581235,20.28141108642275,-0.29022589344582167,6.209502965351922,-8.000350252905193
0.28200000000000003,-0.47,6.23,-8.0,-0.33,-0.08,-0.1,-16.0,30.81,0.39,-0.028366710391722387,2.746928341376858,10.141015728219733,34.718989040581235,20.28141108642275,-0.2702250876270069,6.239486010033884,-7.990415084073081
0.294,-0.48,6.25,-7.98,-0.33,-0.08,-0.1,-15.44,29.61,0.55,-0.01549391018853325,2.741831530753501,10.150556634983127,34.718989040581235,20.28141108642275,-0.28022637687605656,6.259513122722461,-7.970432854893448
0.306,-0.48,6.25,-7.98,-0.33,-0.08,-0.1,-15.44,29.61,0.55,-0.005849030507395032,2.7380077422464097,10.147576065248293,33.39832630537045,20.28141108642275,-0.28022734441378466,6.2595334191154794,-7.970446187174569
0.318,-0.51,6.27,-7.98,-0.33,-0.08,-0.1,-15.44,29.61,0.55,-0.005869254381629253,2.7534527964677267,10.147576065248293,33.39832630537045,20.28141108642275,-0.31022991818375645,6.279587200380264,-7.97039233565967
0.33,-0.51,6.27,-7.98,-0.33,-0.08,-0.1,-15.44,29.61,0.55,-0.005888526756519524,2.7658063788244505,10.161368018136141,33.39832630537045,20.28141108642275,-0.31023198669076013,6.27963020552633,-7.970349263530809
0.341,-0.49,6.28,-7.96,-0.33,-0.08,-0.1,-15.44,29.61,0.55,0.0029462214572593018,2.7659038755297303,10.161368018136141,33.39832630537045,20.28141108642275,-0.2902334904392794,6.289661348659816,-7.950348923599563
0.35200000000000004,-0.48,6.27,-8.0,-0.33,-0.08,-0.1,-15.44,29.61,0.55,0.00868722063563647,2.760713453628867,10.15086695804846,33.39832630537045,20.28141108642275,-0.2802335832881339,6.279663268292926,-7.99036702052258
0.364,-0.48,6.27,-8.0,-0.33,-0.08,-0.1,-15.44,29.61,0.55,0.013540814574227912,2.7563229299808403,10.175622831060512,33.39832630537045,20.28141108642275,-0.28023366139417094,6.279664882825014,-7.990382328582378
0.377,-0.51,6.21,-7.99,-0.32,-0.08,-0.1,-15.44,29.61,0.55,0.005297200976251462,2.7655033978899723,10.175622831060512,33.39832630537045,20.28141108642275,-0.3102338194532339,6.219668149241548,-7.980350319901931
0.389,-0.51,6.21,-7.99,-0.32,-0.08,-0.1,-15.44,29.61,0.55,-0.0018407479718823632,2.7734623698872696,10.13233931528154,33.39832630537045,19.74835168770789,-0.3102339580140241,6.219671011801116,-7.9803225702977105
0.401,-0.48,6.22,-7.97,-0.32,-0.08,-0.1,-15.44,29.61,0.55,0.0,2.7700233757423973,10.13233931528154,33.39832630537045,19.74835168770789,-0.28023368832217777,6.229665439391937,-7.960334560608063
0.412,-0.49,6.26,-7.99,-0.32,-0.08,-0.1,-15.62,29.44,1.38,0.0004671997033280812,2.7696564456610697,10.121249922810916,33.39832630537045,19.74835168770789,-0.2902337052373414,6.269665788989968,-7.980335839939298
0.424,-0.49,6.26,-7.99,-0.32,-0.08,-0.1,-15.62,29.44,1.38,0.000870170567351219,2.769330298902972,10.162076559443939,33.35569516589334,19.74835168770789,-0.29023371819773547,6.2696660568433185,-7.980336977076529
0.436,-0.5,6.28,-7.96,-0.33,-0.08,-0.1,-15.62,29.44,1.38,0.002493621915087861,2.772167607100116,10.162076559443939,33.35569516589334,19.74835168770789,-0.30023447135345277,6.289681609606131,-7.9503270845809375
0.447,-0.5,6.28,-7.96,-0.33,-0.08,-0.1,-15.62,29.44,1.38,0.003939372232937636,2.7747210809019838,10.15135458941318,33.35569516589334,20.28141108642275,-0.3002351476128329,6.289695553142205,-7.950318181716309
0.45899999999999996,-0.49,6.26,-7.99,-0.32,-0.08,-0.1,-15.62,29.44,1.38,0.004089724795803511,2.774200065641565,10.15135458941318,33.35569516589334,20.28141108642275,-0.2902350848937215,6.269694260806341,-7.980319998270818
0.472,-0.47,6.23,-8.01,-0.32,-0.08,-0.1,-15.62,29.44,1.38,0.004341299221357656,2.768636402243473,10.162076559443939,33.35569516589334,19.74835168770789,-0.2702341869639966,6.2396757398716876,-8.00033939640478
0.483,-0.47,6.23,-8.01,-0.32,-0.08,-0.1,-15.62,29.44,1.38,0.00456747730199132,2.763556715278653,10.158439840841703,33.35569516589334,19.74835168770789,-0.27023336805160936,6.239658817732841,-8.000357107197797
0.494,-0.45,6.25,-7.99,-0.33,-0.08,-0.1,-15.62,29.44,1.38,0.009326794853673269,2.7542426219813905,10.158439840841703,33.35569516589334,19.74835168770789,-0.2502326008470657,6.259642937087436,-7.980389581832425
0.505,-0.45,6.25,-7.99,-0.33,-0.08,-0.1,-15.62,29.44,1.38,0.013687457008735084,2.7456736614950468,10.154068150253867,33.35569516589334,20.28141108642275,-0.25023189312508476,6.259628264413302,-7.980419458701963
0.519,-0.49,6.25,-7.97,-0.33,-0.09,-0.1,-15.62,29.44,1.38,0.009733153001918387,2.750249338945167,10.154068150253867,33.35569516589334,20.28141108642275,-0.2902319975554802,6.259630430900346,-7.960403504941027
0.531,-0.51,6.24,-7.98,-0.33,-0.09,-0.1,-16.56,31.32,0.22,0.03543919005186018,2.752864141906357,10.14019230586876,33.35569516589334,20.418530957233227,-0.3102367822034302,6.249729173426362,-7.970394388079957
0.5429999999999999,-0.51,6.24,-7.98,-0.33,-0.09,-0.1,-16.56,31.32,0.22,0.06111423841112117,2.75547955498827,10.142884205195287,35.42914619349442,20.418530957233227,-0.31024161044763365,6.249827807662193,-7.970385269111631
0.555,-0.47,6.23,-7.99,-0.33,-0.08,-0.1,-16.56,31.32,0.22,0.09056121297457127,2.7509397367605573,10.142884205195287,35.42914619349442,20.418530957233227,-0.27024590158690986,6.239914644076996,-7.980401097774545
0.5680000000000001,-0.47,6.23,-7.99,-0.33,-0.08,-0.1,-16.56,31.32,0.22,0.11997817720499307,2.7463999265952306,10.142677161381014,35.42914619349442,20.28141108642275,-0.2702502252374701,6.240001374021532,-7.980416926469613
0.579,-0.47,6.23,-8.02,-0.33,-0.09,-0.1,-16.56,31.32,0.22,0.14369952895956234,2.7462295475357905,10.142677161381014,35.42914619349442,20.28141108642275,-0.2702543530967058,6.240083478724356,-8.010417520521655
0.591,-0.47,6.23,-8.02,-0.33,-0.09,-0.1,-16.56,31.32,0.22,0.1663567525375911,2.743767305995973,10.166326770274502,35.42914619349442,20.418530957233227,-0.270257919617213,6.240153882230768,-8.010426105504049
0.603,-0.49,6.24,-7.98,-0.33,-0.09,-0.1,-16.56,31.32,0.22,0.1884204339585704,2.7460887275442762,10.166326770274502,35.42914619349442,20.418530957233227,-0.29026225920296916,6.250238891604961,-7.970418011511655
0.615,-0.52,6.25,-7.95,-0.33,-0.09,-0.1,-16.56,31.32,0.22,0.2109114247307392,2.748732770388216,10.141898244411646,35.42914619349442,20.418530957233227,-0.32026677011248506,6.26032651338551,-7.940408792669776
0.628,-0.52,6.25,-7.95,-0.33,-0.09,-0.1,-16.56,31.32,0.22,0.23329900609363985,2.7513775513223493,10.12597649612125,35.42914619349442,20.418530957233227,-0.32027130079897326,6.260413775274404,-7.940399571274871
0.64,-0.5,6.25,-7.96,-0.33,-0.08,-0.1,-16.56,31.32,0.22,0.253911891099393,2.7538335159671874,10.12597649612125,35.42914619349442,20.418530957233227,-0.300275509858816,6.260494190671229,-7.950391008232419
0.652,-0.47,6.25,-8.01,-0.32,-0.08,-0.1,-16.56,31.32,0.22,0.2771380498661247,2.7516260581780188,10.132822903811158,35.42914619349442,20.28141108642275,-0.27027937304476324,6.260567458001202,-8.000398704822363
0.664,-0.47,6.25,-8.01,-0.32,-0.08,-0.1,-16.56,31.32,0.22,0.30026047324324656,2.7494184942887188,10.170717772114218,35.42914619349442,19.74835168770789,-0.27028324382357943,6.260640361947235,-8.000406401796493
0.677,-0.48,6.24,-8.01,-0.33,-0.08,-0.1,-14.31,31.66,0.22,0.1640888258869467,2.7422814420750967,10.170717772114218,35.42914619349442,19.74835168770789,-0.2802572548040967,6.250140795905867,-8.00043128620483
0.6880000000000001,-0.48,6.24,-8.01,-0.33,-0.08,-0.1,-14.31,31.66,0.22,0.02816636132103508,2.7351462270181632,10.165043039751481,34.74449740606417,20.28141108642275,-0.28023255762457955,6.249642041629399,-8.000456164356057
0.7000000000000001,-0.51,6.25,-7.99,-0.33,-0.08,-0.1,-14.31,31.66,0.22,-0.11514851968746287,2.7415419601994837,10.165043039751481,34.74449740606417,20.28141108642275,-0.3102100865541453,6.259164632305656,-7.980433864528349
