time,ax,ay,az,gx,gy,gz,mx,my,mz,psi,theta,normAccel,normMag,normGyr,ax_pin,ay_pin,az_pin
0.365,-0.44,6.21,-8.02,0.08,0.29,0.51,3.0,-35.0,-2.0,0.5464120183689268,2.5270618640874574,10.152738546815831,35.18522417151837,33.92568210536256,-0.24028767998457679,6.2207233033183424,-8.011181749686049
0.37799999999999995,-0.44,6.21,-8.02,0.08,0.29,0.51,3.0,-35.0,-2.0,0.3369442970692339,2.5239718036763747,10.152738546815831,35.18522417151837,33.92568210536256,-0.2402492727147583,6.219982331842661,-8.011192525554884
0.389,-0.44,6.21,-8.02,0.08,0.29,0.51,3.0,-35.0,-2.0,0.15678511989651758,2.5212943289264445,10.152738546815831,35.18522417151837,33.92568210536256,-0.24021843517688385,6.2193448572395225,-8.011201862647656
0.401,-0.44,6.2,-8.0,0.08,0.29,0.51,3.0,-35.0,-2.0,0.0,2.519292500065717,10.152738546815831,35.18522417151837,33.92568210536256,-0.24019330449415527,6.208791156410545,-7.9912088435894555
0.413,-0.43,6.21,-7.99,0.08,0.29,0.51,3.0,-35.0,-2.0,-0.1349902092664175,2.514230602144451,10.130824250770516,35.18522417151837,33.92568210536256,-0.23017241258996202,6.218302729062401,-7.981226495902936
0.425,-0.43,6.21,-7.99,0.08,0.29,0.51,3.0,-35.0,-2.0,-0.2543835533691369,2.5097306537774813,10.128627745158768,35.18522417151837,33.92568210536256,-0.23015492640272378,6.217870613629143,-7.9812421885920255
0.43799999999999994,-0.45,6.21,-7.98,0.08,0.29,0.51,3.0,-32.0,0.0,-0.3221577999973852,2.511751222542969,10.128627745158768,35.18522417151837,33.92568210536256,-0.2501460255461768,6.217641262658134,-7.971235142247283
0.449,-0.45,6.21,-7.98,0.08,0.29,0.51,3.0,-32.0,0.0,-0.3836978378923244,2.513569986053497,10.121610543782053,32.14031735997639,33.92568210536256,-0.25013816937481714,6.217432944177828,-7.971228799668855
0.46,-0.46,6.21,-8.01,0.08,0.29,0.51,3.0,-32.0,0.0,-0.4417437382481214,2.517624860740653,10.121610543782053,32.14031735997639,33.92568210536256,-0.2601312538908068,6.217244606872625,-8.001214659126289
0.472,-0.47,6.21,-7.99,0.08,0.29,0.52,3.0,-32.0,0.0,-0.4967947647804559,2.5240564361672853,10.145728165094903,32.14031735997639,33.92568210536256,-0.27012517829885596,6.217075001762254,-7.9811922304183645
0.484,-0.47,6.21,-7.99,0.08,0.29,0.52,3.0,-32.0,0.0,-0.547390013971695,2.5299290175979645,10.130404730315568,32.14031735997639,34.42041271860694,-0.2701197167404986,6.21691898577116,-7.981171751176259
0.495,-0.44,6.19,-8.0,0.09,0.29,0.52,3.0,-32.0,0.0,-0.5890629518990709,2.5282981491587013,10.130404730315568,32.14031735997639,34.42041271860694,-0.24011454450132808,6.196767915490641,-7.991177438435845
0.507,-0.44,6.19,-8.0,0.09,0.29,0.52,3.0,-32.0,0.0,-0.6276161446183072,2.5267976186365497,10.12470740317961,32.14031735997639,34.501385226020396,-0.24010986210124696,6.196628180053191,-7.991182671179756
0.519,-0.45,6.2,-8.02,0.08,0.29,0.52,3.0,-32.0,0.0,-0.7884689943161619,2.5289602252204304,10.12470740317961,32.14031735997639,34.501385226020396,-0.250092270955398,6.20607452617329,-8.011175129604707
0.531,-0.45,6.2,-8.0,0.08,0.29,0.51,3.0,-32.0,0.0,-0.947938524277424,2.528820242962567,10.147063614662123,32.14031735997639,34.42041271860694,-0.25007612476016905,6.205517618062943,-7.9911756177590885
0.544,-0.45,6.2,-8.0,0.08,0.29,0.51,3.0,-32.0,0.0,-1.1078711425137966,2.52868027606587,10.131263494747335,32.14031735997639,33.92568210536256,-0.250061489924602,6.204959051202596,-7.991176105859955
0.555,-0.45,6.21,-8.0,0.08,0.29,0.51,8.0,-37.0,-2.0,-0.8941325126840521,2.528759119609973,10.131263494747335,32.14031735997639,33.92568210536256,-0.2500813883801465,6.2157051492522255,-7.991175830912064
0.5670000000000001,-0.45,6.21,-8.0,0.08,0.29,0.51,8.0,-37.0,-2.0,-0.6847109221578686,2.530816782731278,10.137386250903141,37.90778284204973,33.92568210536256,-0.2501038078901448,6.216443010164502,-7.9911686553128884
0.579,-0.44,6.21,-8.02,0.08,0.29,0.51,8.0,-37.0,-2.0,-0.4764542542437142,2.5304577898887857,10.137386250903141,37.90778284204973,33.92568210536256,-0.24012850221002163,6.217168289279227,-8.011169907212206
0.591,-0.46,6.2,-8.0,0.08,0.29,0.51,8.0,-37.0,-2.0,-0.27125286074063604,2.5305366704898944,10.152738546815831,37.90778284204973,33.92568210536256,-0.26015546765281294,6.207884344673726,-7.991169632135464
0.603,-0.46,6.2,-8.0,0.08,0.29,0.51,8.0,-37.0,-2.0,-0.06879513021188513,2.5306155545256392,10.131712589685913,37.90778284204973,33.92568210536256,-0.26018458680835665,6.208590730530801,-7.991169357046762
0.614,-0.45,6.2,-7.99,0.08,0.29,0.51,8.0,-37.0,-2.0,0.3167761337005501,2.5331109913839067,10.131712589685913,37.90778284204973,33.92568210536256,-0.2502473548970604,6.209943881253266,-7.981160654832193
0.625,-0.45,6.2,-7.99,0.08,0.29,0.51,8.0,-37.0,-2.0,0.7015024930073794,2.5333301783164472,10.12336900443721,37.90778284204973,33.92568210536256,-0.2503186713440025,6.211285698302521,-7.981159890473153
0.636,-0.45,6.21,-8.0,0.08,0.29,0.51,8.0,-37.0,-2.0,1.083973730547718,2.5334091589276966,10.12336900443721,37.90778284204973,33.92568210536256,-0.25039847348684335,6.22261866132431,-7.991159615048261
0.649,-0.45,6.21,-8.0,0.08,0.29,0.51,8.0,-37.0,-2.0,1.4624672886167578,2.5358262924034563,10.137386250903141,37.90778284204973,33.92568210536256,-0.25048677453027546,6.223945352726513,-7.9911511859151645
0.6609999999999999,-0.43,6.21,-8.0,0.08,0.29,0.52,8.0,-37.0,-2.0,1.841807200790104,2.5337251157592533,10.137386250903141,37.90778284204973,33.92568210536256,-0.23058291529365824,6.225258647621061,-7.991158513228948
0.6729999999999999,-0.45,6.2,-8.01,0.08,0.29,0.51,8.0,-37.0,-2.0,2.2153392941501457,2.536124823124624,10.136518139874264,37.90778284204973,34.42041271860694,-0.25068732277619565,6.216566734677648,-8.001150144866928
0.685,-0.45,6.2,-8.01,0.08,0.29,0.51,8.0,-37.0,-2.0,2.5864460895568846,2.5385247875427983,10.13916170104807,37.90778284204973,33.92568210536256,-0.25079955429066886,6.2178656774068,-8.001141775624031
0.6970000000000001,-0.46,6.21,-8.0,0.08,0.29,0.51,5.0,-33.0,-2.0,2.7663325850884197,2.5429823453849707,10.13916170104807,37.90778284204973,33.92568210536256,-0.26085806644680976,6.228506493473826,-7.9911262311080264
0.7090000000000001,-0.46,6.21,-8.0,0.08,0.29,0.51,5.0,-33.0,-2.0,2.9450415689741636,2.5496812203512182,10.137835074610358,33.43650699460097,33.92568210536256,-0.26091899560210186,6.229150814288799,-7.991102870711499
0.72,-0.45,6.2,-8.02,0.09,0.29,0.51,5.0,-33.0,-2.0,3.1257160192640505,2.5540228148225737,10.137835074610358,33.43650699460097,33.92568210536256,-0.2509818740805294,6.2197935735909855,-8.01108773071651
0.732,-0.44,6.2,-8.01,0.08,0.29,0.51,5.0,-33.0,-2.0,3.2617936708866284,2.5515866193613874,10.147063614662123,33.43650699460097,34.00783258470227,-0.24102858359774787,6.220257725807247,-8.001096226203591
0.745,-0.44,6.2,-8.01,0.08,0.29,0.51,5.0,-33.0,-2.0,3.3969603897468947,2.549150725587978,10.138722799248432,33.43650699460097,33.92568210536256,-0.24107604629776547,6.220718606214494,-8.001104720654723
0.757,-0.45,6.21,-7.99,0.08,0.29,0.51,5.0,-33.0,-2.0,3.5316737013456736,2.547050647592826,10.138722799248432,33.43650699460097,33.92568210536256,-0.2511245330731225,6.231178967269829,-7.9811120440616525
0.769,-0.45,6.21,-7.99,0.08,0.29,0.51,5.0,-33.0,-2.0,3.666969634017915,2.5425325210483147,10.129496532404758,33.43650699460097,33.92568210536256,-0.2511733921465483,6.2316328456170185,-7.981127799745158
0.7809999999999999,-0.46,6.2,-8.0,0.08,0.29,0.52,5.0,-33.0,-2.0,3.7995714327645267,2.5402556403706167,10.129496532404758,33.43650699460097,33.92568210536256,-0.2612231124956987,6.222085040052089,-7.991135739740966
0.7929999999999999,-0.45,6.22,-8.0,0.08,0.29,0.52,5.0,-33.0,-2.0,3.929008563470597,2.5423303321819763,10.131712589685913,33.43650699460097,34.42041271860694,-0.2512743281841995,6.242541236908358,-7.991128504822712
0.8059999999999999,-0.45,6.22,-8.0,0.08,0.29,0.52,5.0,-33.0,-2.0,4.057626894022654,2.5444046937748936,10.143515169801836,33.43650699460097,34.42041271860694,-0.25132626209072184,6.242994474665785,-7.991121271067635
0.8170000000000001,-0.44,6.22,-8.01,0.08,0.29,0.52,5.0,-35.0,0.0,4.173612976377721,2.5421023002831618,10.143515169801836,33.43650699460097,34.42041271860694,-0.24137227773141592,6.243388628570188,-8.001129300020803
0.8290000000000001,-0.44,6.22,-8.01,0.08,0.29,0.52,5.0,-35.0,0.0,4.288648188207872,2.5396416438358784,10.150965471323405,35.355339059327385,34.42041271860694,-0.2414186149944784,6.243778846256469,-8.001137880887587
0.84,-0.44,6.22,-8.0,0.08,0.29,0.51,5.0,-35.0,0.0,4.402927026185115,2.5372604367413203,10.150965471323405,35.355339059327385,34.42041271860694,-0.2414654333340606,6.244166626549182,-7.991146184712032
0.853,-0.44,6.2,-8.02,0.09,0.29,0.52,5.0,-35.0,0.0,4.2138154985126475,2.5349052937853145,10.143076456381463,35.355339059327385,33.92568210536256,-0.24138578382144987,6.2235030451597275,-8.011154397659789
0.865,-0.44,6.2,-8.02,0.09,0.29,0.52,5.0,-35.0,0.0,4.0230030009446835,2.5325503061730927,10.146625054667194,35.355339059327385,34.501385226020396,-0.24130767436527073,6.222833303174589,-8.011162610080769
0.877,-0.44,6.2,-8.01,0.09,0.29,0.51,5.0,-35.0,0.0,3.8290797508880083,2.53269045440652,10.146625054667194,35.355339059327385,34.501385226020396,-0.2412315851996807,6.222161165983951,-8.001162121348994
0.888,-0.44,6.2,-8.01,0.09,0.29,0.51,5.0,-35.0,0.0,3.6366100743640986,2.5280948696099017,10.138722799248432,35.355339059327385,34.00783258470227,-0.24115653908859425,6.221477384681899,-8.00117814732465
0.899,-0.46,6.21,-8.01,0.08,0.29,0.51,5.0,-35.0,0.0,3.439402687911884,2.527954979809067,10.138722799248432,35.355339059327385,34.00783258470227,-0.26108374289560504,6.230792370225115,-8.001178635156936
0.912,-0.44,6.21,-8.02,0.08,0.29,0.52,5.0,-35.0,0.0,3.2418752002246563,2.5253996128457596,10.145728165094903,35.355339059327385,33.92568210536256,-0.24101234678187478,6.230097608483179,-8.011187546398451
0.9229999999999999,-0.44,6.21,-8.02,0.08,0.29,0.52,5.0,-35.0,0.0,3.0425440608735363,2.5228448335204945,10.152738546815831,35.355339059327385,34.42041271860694,-0.2409427667894693,6.229396337452426,-8.01119645560824
0.934,-0.45,6.22,-8.03,0.09,0.29,0.52,5.0,-32.0,-2.0,2.8668081347515644,2.522548073532945,10.152738546815831,35.355339059327385,34.42041271860694,-0.2508841140296981,6.238784673387146,-8.021197490492098
0.946,-0.45,6.22,-8.03,0.09,0.29,0.52,5.0,-32.0,-2.0,2.688901013400991,2.522251378998007,10.167192336136852,32.449961479175904,34.501385226020396,-0.250826652303136,6.238165284672256,-8.021198525147941
0.959,-0.45,6.21,-8.02,0.09,0.29,0.52,5.0,-32.0,-2.0,2.5054537545649143,2.5266082527437557,10.167192336136852,32.449961479175904,34.501385226020396,-0.25077084583025827,6.227542637453054,-8.011183331548773
0.971,-0.45,6.2,-8.0,0.08,0.29,0.51,5.0,-32.0,-2.0,2.3230717701557713,2.5266869694556817,10.153176842742372,32.449961479175904,34.501385226020396,-0.2507160373737987,6.216908643943227,-7.991183057042741
0.982,-0.45,6.2,-8.0,0.08,0.29,0.51,5.0,-32.0,-2.0,2.1383873485052867,2.526765689593759,10.131263494747335,32.449961479175904,33.92568210536256,-0.25066259259718326,6.216266468883057,-7.991182782524777
0.9940000000000001,-0.45,6.21,-8.0,0.08,0.29,0.51,5.0,-32.0,-2.0,2.152040435445728,2.5245085382163377,10.131263494747335,32.449961479175904,33.92568210536256,-0.25066583188534625,6.226306116093017,-7.991190653815852
1.006,-0.45,6.21,-8.0,0.08,0.29,0.51,5.0,-32.0,-2.0,2.1657202623977354,2.522251378998007,10.137386250903141,32.449961479175904,33.92568210536256,-0.25066908668551285,6.226345855658619,-7.991198525147941
1.01,-0.45,6.21,-8.0,0.08,0.29,0.51,5.0,-32.0,-2.0,2.1780463962865677,2.522347620734095,10.137386250903141,32.449961479175904,33.92568210536256,-0.25067263533759887,6.226389072479617,-7.991198189526382
1.088,-0.44,6.2,-8.01,0.08,0.29,0.51,5.0,-35.0,-2.0,2.1538658643609456,2.522347620734095,10.137386250903141,32.449961479175904,33.92568210536256,-0.24066573641025577,6.216304948915417,-8.001198189526383
1.166,-0.46,6.2,-8.0,0.08,0.29,0.52,5.0,-35.0,-2.0,2.126616559695284,2.526940827847909,10.138722799248432,35.41186241925155,33.92568210536256,-0.2606593046344169,6.216226126190986,-7.991182171771373
1.2429999999999999,-0.46,6.19,-8.0,0.08,0.29,0.52,5.0,-33.0,-2.0,2.124667603254625,2.5292415158481845,10.131712589685913,35.41186241925155,34.42041271860694,-0.260659404248314,6.206227349918052,-7.991174148671606
1.3330000000000002,-0.46,6.2,-8.02,0.08,0.29,0.52,3.0,-33.0,-2.0,1.9588903253841587,2.531323367125495,10.125596278738355,33.43650699460097,34.42041271860694,-0.2606138559474763,6.215657763565282,-8.011166888724894
1.344,-0.46,6.2,-8.02,0.08,0.29,0.52,3.0,-33.0,-2.0,1.794777438170985,2.5311656337451325,10.147512010340268,33.19638534539566,34.42041271860694,-0.2605697836929761,6.2150860473197485,-8.011167438781039
1.3559999999999999,-0.45,6.21,-8.01,0.08,0.29,0.52,3.0,-33.0,-2.0,1.6304167641268414,2.5311478851702987,10.147512010340268,33.19638534539566,34.42041271860694,-0.2505273234558414,6.224513831758342,-8.001167500674807
1.367,-0.45,6.21,-8.01,0.08,0.29,0.52,3.0,-33.0,-2.0,1.4659349770992105,2.531130129093057,10.145279690575316,33.19638534539566,34.42041271860694,-0.250486475574796,6.2239410749741015,-8.001167562594738
1.38,-0.43,6.18,-7.99,0.08,0.29,0.52,3.0,-33.0,-2.0,1.316782454720066,2.529274993001266,10.145279690575316,33.19638534539566,34.42041271860694,-0.23045042572593194,6.193415193142039,-7.981174031928138
1.391,-0.44,6.21,-8.0,0.09,0.29,0.52,3.0,-33.0,-2.0,1.1661658443978085,2.529414895044781,10.11026211331833,33.19638534539566,34.42041271860694,-0.24041588145549825,6.222891067636712,-7.991173544053654
1.402,-0.44,6.21,-8.0,0.09,0.29,0.52,3.0,-33.0,-2.0,1.01527753319787,2.5294759684887254,10.13694727223142,33.19638534539566,34.501385226020396,-0.2403826381654179,6.222365631977442,-7.991173331074831
1.413,-0.45,6.21,-8.0,0.08,0.29,0.52,3.0,-33.0,-2.0,0.8628228892049727,2.5318301999801065,10.13694727223142,33.19638534539566,34.501385226020396,-0.25035092837622774,6.221842643276138,-7.9911651212711465
1.425,-0.45,6.21,-8.0,0.08,0.29,0.52,3.0,-33.0,-2.0,0.7101019024062092,2.5341845869596544,10.137386250903141,33.19638534539566,34.42041271860694,-0.25032053620522515,6.221318645618235,-7.991156910940152
1.4380000000000002,-0.45,6.21,-8.02,0.08,0.29,0.52,3.0,-33.0,0.0,0.5638315922997232,2.5363019761316816,10.137386250903141,33.19638534539566,34.42041271860694,-0.25029269114910235,6.220816228156441,-8.01114952709201
1.45,-0.45,6.21,-8.02,0.08,0.29,0.52,3.0,-33.0,0.0,0.4167932353653749,2.5384191237028237,10.153176842742372,33.13608305156178,34.42041271860694,-0.250265971952829,6.220311063963138,-8.011142144098475
1.4609999999999999,-0.44,6.21,-8.01,0.08,0.29,0.51,3.0,-33.0,0.0,0.27358532647117617,2.5339042392302393,10.153176842742372,33.13608305156178,34.42041271860694,-0.24024005134312654,6.219796066180018,-8.001157888581393
1.473,-0.46,6.2,-8.03,0.08,0.29,0.51,3.0,-33.0,0.0,0.12321325556396792,2.5384013136723103,10.144841053461604,33.13608305156178,33.92568210536256,-0.260215758028237,6.209287446353441,-8.021142206206207
1.486,-0.46,6.2,-8.03,0.08,0.29,0.51,3.0,-33.0,0.0,-0.02792641977089516,2.542898285842384,10.15541727355405,33.13608305156178,33.92568210536256,-0.2601926421274082,6.208776089104723,-8.021126524242234
1.4980000000000002,-0.45,6.21,-8.0,0.08,0.29,0.52,3.0,-33.0,0.0,-0.20012112840573051,2.5431974732304066,10.15541727355405,33.13608305156178,33.92568210536256,-0.2501672118642778,6.218176599898709,-7.991125480909756
1.51,-0.45,6.21,-8.0,0.08,0.29,0.52,3.0,-33.0,0.0,-0.3726623285781111,2.5434967266425303,10.137386250903141,33.13608305156178,34.42041271860694,-0.2501435344570032,6.217575828711166,-7.9911244373472785
1.521,-0.44,6.22,-8.0,0.09,0.29,0.51,3.0,-33.0,0.0,-0.5437409856351398,2.5413358492668148,10.137386250903141,33.13608305156178,34.42041271860694,-0.24012154177322137,6.226971508938953,-7.991131972807474
1.534,-0.45,6.23,-7.99,0.08,0.29,0.51,3.0,-33.0,0.0,-0.7165551245353792,2.5412308781924646,10.143076456381463,33.13608305156178,34.00783258470227,-0.2501014120196441,6.236368243357465,-7.981132338865287
1.545,-0.45,6.23,-7.99,0.08,0.29,0.51,3.0,-33.0,0.0,-0.8897220829509048,2.541125880560628,10.141770062469373,33.13608305156178,33.92568210536256,-0.2500830675167503,6.235763688618219,-7.981132705015742
1.557,-0.46,6.25,-7.96,0.08,0.29,0.51,5.0,-35.0,-2.0,-0.9174458690498304,2.543454855932893,10.141770062469373,33.13608305156178,33.92568210536256,-0.2600805325536357,6.255675080260409,-7.951124583359639
1.569,-0.46,6.25,-7.96,0.08,0.29,0.51,5.0,-35.0,-2.0,-0.9449969836654528,2.5457838285261545,10.130927894324387,35.41186241925155,33.92568210536256,-0.2600780537005415,6.255587073280031,-7.951116461727892
1.58,-0.43,6.26,-7.99,0.08,0.29,0.51,5.0,-35.0,-2.0,-0.9673524962183132,2.5410398845466062,10.130927894324387,35.41186241925155,33.92568210536256,-0.23007543351787665,6.265492514627658,-7.9811330049032865
1.5930000000000002,-0.4,6.19,-8.13,0.09,0.29,0.52,5.0,-35.0,-2.0,-0.9606872833081224,2.5311238737975685,10.1593602160766,35.41186241925155,33.92568210536256,-0.20007512221017326,6.195481171473585,-8.121167584408537
1.604,-0.4,6.19,-8.13,0.09,0.29,0.52,5.0,-35.0,-2.0,-0.9507759298538656,2.5166235283464005,10.226094073496489,35.41186241925155,34.501385226020396,-0.20007468384784718,6.195465158868847,-8.121218151063244
1.6159999999999999,-0.44,6.14,-8.07,0.08,0.29,0.51,5.0,-35.0,-2.0,-0.965067637679091,2.5118666906713263,10.226094073496489,35.41186241925155,34.501385226020396,-0.24007287795088236,6.14539869143008,-8.061234739574735
1.628,-0.44,6.14,-8.07,0.08,0.29,0.51,5.0,-35.0,-2.0,-0.8130657491616613,2.5073271607658683,10.14978324891719,35.41186241925155,33.92568210536256,-0.24008743472087452,6.145913226151552,-8.061250570325573
1.641,-0.48,6.24,-7.95,0.08,0.29,0.51,5.0,-35.0,-2.0,-0.6676060691974285,2.5121444131359,10.14978324891719,35.41186241925155,33.92568210536256,-0.280103631694979,6.24643754133683,-7.94123377107202
1.653,-0.43,6.27,-7.95,0.08,0.29,0.51,5.0,-35.0,-2.0,-0.5161650601405303,2.5077373711124125,10.117830795185302,35.41186241925155,33.92568210536256,-0.23012081007861188,6.276950499001487,-7.941249139792416
1.664,-0.43,6.27,-7.95,0.08,0.29,0.51,5.0,-35.0,-2.0,-0.36540838848637097,2.50332965249612,10.134115649626269,35.41186241925155,33.92568210536256,-0.23013921555357292,6.277461021408548,-7.941264510924086
1.676,-0.4,6.23,-7.97,0.09,0.29,0.52,5.0,-35.0,-2.0,-0.21378944966271893,2.4964141599062093,10.134115649626269,35.41186241925155,33.92568210536256,-0.20015869612466686,6.23796575579633,-7.961288627573871
1.6880000000000002,-0.4,6.23,-7.97,0.09,0.29,0.52,5.0,-35.0,-2.0,-0.06159053868372565,2.487500818143644,10.123922164852909,35.41186241925155,34.501385226020396,-0.20017924181142688,6.23846549448903,-7.961319711583163
1.7,-0.42,6.21,-8.0,0.09,0.29,0.51,5.0,-33.0,-2.0,0.10568150492462193,2.4829878576535553,10.123922164852909,35.41186241925155,34.501385226020396,-0.22020409577957534,6.219033086778223,-7.991335449969954
1.7109999999999999,-0.46,6.17,-8.03,0.09,0.29,0.51,5.0,-33.0,-2.0,0.2675167833370907,2.485252451139345,10.136098855082263,33.43650699460097,34.00783258470227,-0.2602307867146118,6.179605281012916,-8.021327552475917
1.723,-0.46,6.17,-8.03,0.09,0.29,0.51,5.0,-33.0,-2.0,0.42919891540956,2.4875169549810323,10.13712977129128,33.43650699460097,34.00783258470227,-0.2602590891313016,6.180176862254284,-8.021319655308051
1.734,-0.49,6.17,-8.03,0.08,0.29,0.51,5.0,-33.0,-2.0,0.5791312202434258,2.4967062965345552,10.13712977129128,33.43650699460097,34.00783258470227,-0.29028812252510405,6.18073154208174,-8.021287608792571
1.7469999999999999,-0.49,6.17,-8.03,0.08,0.29,0.51,5.0,-33.0,-2.0,0.7284509423792904,2.5058966589388656,10.13853539718632,33.43650699460097,33.92568210536256,-0.29031857580566134,6.181284007786269,-8.021255558941165
1.759,-0.48,6.2,-8.0,0.08,0.29,0.51,5.0,-33.0,-2.0,0.8775586030061677,2.5150625476367736,10.13853539718632,33.43650699460097,33.92568210536256,-0.2803505085140653,6.211835562910471,-7.991223594661804
1.771,-0.48,6.2,-8.0,0.08,0.29,0.51,5.0,-33.0,-2.0,1.0293904385397696,2.5198116259614096,10.132640327180276,33.43650699460097,33.92568210536256,-0.2803835988603327,6.212381130644955,-7.991207033250021
1.7819999999999998,-0.42,6.22,-7.99,0.09,0.29,0.52,5.0,-33.0,-2.0,1.1903256187192075,2.5109750827950137,10.132640327180276,33.43650699460097,33.92568210536256,-0.22041716939334172,6.232910992488339,-7.9812378488840094
1.795,-0.41,6.24,-7.97,0.08,0.29,0.51,5.0,-33.0,-2.0,1.3506859575837231,2.5019986068825237,10.134342603247633,33.43650699460097,34.501385226020396,-0.2104519787291651,6.253438273955179,-7.961269152718169
1.807,-0.41,6.24,-7.97,0.08,0.29,0.51,5.0,-33.0,-2.0,1.510355913226991,2.493021562621223,10.130478764599431,33.43650699460097,33.92568210536256,-0.21048801269663037,6.253963055620462,-7.961300458748664
1.819,-0.42,6.22,-8.0,0.08,0.29,0.51,3.0,-33.0,-2.0,1.505164011745211,2.4885068125023797,10.130478764599431,33.43650699460097,33.92568210536256,-0.22048565003615844,6.233929255490002,-7.991316203310655
1.831,-0.42,6.22,-8.0,0.08,0.29,0.51,3.0,-33.0,-2.0,1.5013576196894325,2.4817173237660484,10.142228551950502,33.19638534539566,33.92568210536256,-0.2204830774687875,6.233892358463348,-7.99133988080811
1.8430000000000002,-0.45,6.16,-8.04,0.08,0.29,0.51,3.0,-33.0,-2.0,1.4920644976505033,2.4817506028928733,10.142228551950502,33.19638534539566,33.92568210536256,-0.25048083486442235,6.173860113405095,-8.031339764750998
1.855,-0.46,6.14,-8.04,0.09,0.29,0.51,3.0,-33.0,-2.0,1.3520350724919004,2.481791273835043,10.13852553382394,33.19638534539566,33.92568210536256,-0.2604475664913645,6.153372594392324,-8.031339622915786
1.867,-0.46,6.14,-8.04,0.09,0.29,0.51,3.0,-33.0,-2.0,1.2113924970443215,2.481831232216649,10.12683563607112,33.19638534539566,34.00783258470227,-0.2604153513169451,6.1528828572165315,-8.031339483565553
1.878,-0.46,6.17,-8.02,0.08,0.29,0.51,3.0,-33.0,-2.0,1.0658505243172378,2.4889111623468096,10.12683563607112,33.19638534539566,34.00783258470227,-0.26038480118714324,6.182400500106998,-8.01131479319471
1.891,-0.46,6.17,-8.02,0.08,0.29,0.51,3.0,-33.0,-2.0,0.9160192279875566,2.5034371906512263,10.129210235748888,33.19638534539566,33.92568210536256,-0.26035607376089,6.181929070199843,-8.011264135903355
1.904,-0.43,6.23,-7.98,0.08,0.29,0.51,3.0,-33.0,-2.0,0.7707172685310649,2.5111453805561723,10.129210235748888,33.19638534539566,33.92568210536256,-0.23032800222816335,6.241449598499671,-7.971237255003484
1.916,-0.43,6.23,-7.97,0.08,0.29,0.51,3.0,-33.0,-2.0,0.6312694470338346,2.509122910156876,10.133025214613848,33.19638534539566,33.92568210536256,-0.23030034045329068,6.2409565494992,-7.961244307983082
1.9269999999999998,-0.43,6.23,-7.97,0.08,0.29,0.51,3.0,-33.0,-2.0,0.4909884807159767,2.50709936564364,10.125151850713154,33.19638534539566,33.92568210536256,-0.230273743834793,6.2404605257148065,-7.9612513647193675
