time,ax,ay,az,gx,gy,gz,mx,my,mz,psi,theta,normAccel,normMag,normGyr,ax_pin,ay_pin,az_pin
30.041999999999998,-0.72,6.31,-7.87,-0.1,-0.47,0.52,-38.0,6.0,14.0,9.379069910910843,3.282353128778695,10.164851204026547,38.06573262134856,6.1175152137231255,-0.5248635311677554,6.353837866413438,-7.858548692211501
30.054,-0.72,6.31,-7.87,-0.1,-0.47,0.52,-38.0,6.0,14.0,9.478262732839486,3.2887985325371147,10.112932314615776,40.93897898091744,40.56686854146975,-0.5249446881934885,6.354197571608229,-7.858526230489716
30.068,-0.63,6.23,-8.0,-0.01,-0.08,0.2,-38.0,6.0,14.0,9.581000426054358,3.288221644996796,10.112932314615776,40.93897898091744,40.56686854146975,-0.43502380436078425,6.274545293062885,-7.988528240891206
30.08,-0.66,6.14,-8.08,-0.02,0.16,0.01,-38.0,6.0,14.0,9.691612032829553,3.2942986333517865,10.159222411188763,40.93897898091744,12.355180908248416,-0.465114929605316,6.18494228896328,-8.068507063188651
30.092,-0.66,6.14,-8.08,-0.02,0.16,0.01,-38.0,6.0,14.0,9.809672826789516,3.309652657610215,10.169641094945288,40.93897898091744,9.256416462935672,-0.4652201072194637,6.185395962027506,-8.068453556511301
30.103,-0.65,6.08,-8.12,-0.08,0.2,-0.0,-38.0,6.0,14.0,9.932179782130287,3.3227967142294266,10.169641094945288,40.93897898091744,9.256416462935672,-0.4553281305393625,6.125856986825352,-8.108407751927917
30.116999999999997,-0.65,6.08,-8.12,-0.08,0.2,-0.0,-38.0,6.0,14.0,10.05825073136398,3.349786414014005,10.16480693372973,40.93897898091744,12.34188861724756,-0.45545132794340637,6.126376871401766,-8.108313699778165
30.128,-0.63,6.11,-8.1,-0.09,0.19,-0.01,-38.0,6.0,14.0,10.181069451006119,3.3698573125601,10.16480693372973,40.93897898091744,12.34188861724756,-0.43556759183723165,6.156861910503379,-8.088243759548146
30.14,-0.6,6.22,-8.04,-0.08,0.18,-0.01,-38.0,6.0,14.0,10.301679708792507,3.3829026109243325,10.16557917681034,40.93897898091744,12.05936653831868,-0.4056774369140908,6.267315340807426,-8.028198301909507
30.151,-0.6,6.22,-8.04,-0.08,0.18,-0.01,-38.0,6.0,14.0,10.422759052360488,3.3729805610394124,10.182828683622246,40.93897898091744,11.300494104925539,-0.40576959719165784,6.267692249107262,-8.028232876222843
30.164,-0.59,6.26,-8.04,-0.07,0.16,-0.02,-40.0,4.0,17.0,10.563102277476686,3.3604838249425484,10.182828683622246,40.93897898091744,11.300494104925539,-0.39587649835548877,6.308125524509074,-8.02827642277373
30.175,-0.59,6.26,-8.04,-0.07,0.16,-0.02,-40.0,4.0,17.0,10.771496753388577,3.3756452011200224,10.206728173121883,43.64630568559039,10.071678917408104,-0.3960657510210366,6.3088825845569305,-8.028223590999884
30.186999999999998,-0.74,6.3,-7.94,-0.1,0.04,0.05,-40.0,4.0,17.0,10.798976426098847,3.3839686481679787,10.206728173121883,43.64630568559039,10.071678917408104,-0.5460963347455245,6.3490037610891275,-7.928194587223795
30.199,-0.82,6.04,-8.08,-0.09,0.08,0.05,-40.0,4.0,17.0,10.836357146280491,3.4357172296157046,10.162735852121713,43.64630568559039,6.803496860818383,-0.626172799567214,6.089305338173352,-8.068014270398617
30.212,-0.82,6.04,-8.08,-0.09,0.08,0.05,-40.0,4.0,17.0,10.73809113218533,3.5257193947187484,10.121284503461009,43.64630568559039,7.470455672192937,-0.6261656902066417,6.089277381697209,-8.067700683155643
30.223000000000003,-0.8,6.19,-7.92,-0.15,0.15,-0.05,-40.0,4.0,17.0,10.61957360941778,3.5049263455800883,10.121284503461009,43.64630568559039,7.470455672192937,-0.6060464488697707,6.2388059423018705,-7.907773128022449
30.235,-0.8,6.19,-7.92,-0.15,0.15,-0.05,-40.0,4.0,17.0,10.51330254597474,3.57861992885978,10.083774095049927,43.64630568559039,12.487325639445697,-0.606018729930609,6.238695655476295,-7.907516380227566
30.247,-0.54,5.94,-8.14,-0.17,0.26,-0.18,-40.0,4.0,17.0,10.416291493017887,3.5933840106047517,10.083774095049927,43.64630568559039,12.487325639445697,-0.34594902815257145,5.988417149080346,-8.127464944766405
30.261,-1.22,6.65,-7.67,-0.08,0.35,-0.15,-40.0,4.0,17.0,9.663699526923518,3.7707893007283673,10.091323005433926,43.64630568559039,20.57070097290109,-1.0254727594369728,6.69646668353707,-7.656846962041646
30.272,-1.22,6.65,-7.67,-0.08,0.35,-0.15,-40.0,4.0,17.0,8.917387083028789,3.948013696110309,10.224470646444246,43.64630568559039,22.293875423348407,-1.025020833885056,6.694532289196953,-7.656229735359701
30.284000000000002,-1.06,6.16,-7.94,-0.12,0.56,-0.38,-43.0,4.0,30.0,7.83872008063253,4.0594645860307565,10.224470646444246,43.64630568559039,22.293875423348407,-0.8642968964220061,6.20123463653218,-7.92584164787063
30.296,-1.06,6.16,-7.94,-0.12,0.56,-0.38,-43.0,4.0,30.0,6.787573544838133,4.170944265873088,10.105087827426342,52.58326730053962,39.380169117787545,-0.8636469855950809,6.198019649315869,-7.925453513723507
30.430999999999997,0.78,5.9,-8.15,-0.87,2.08,-3.29,-38.0,10.0,34.0,5.2983210735359805,3.894945474982663,10.105087827426342,52.58326730053962,39.380169117787545,0.9774310095274013,5.931953035489468,-8.13641454468289
30.518,-1.06,6.4,-7.79,-1.75,1.42,-2.18,-38.0,10.0,34.0,3.7995378845383567,3.9972637118404464,10.091625240762758,51.96152422706631,228.51895705209407,-0.8618489170132149,6.427132053205833,-7.776058233447769
30.529,1.63,7.13,-7.18,-0.78,0.72,-0.8,-38.0,10.0,34.0,2.2263257216439767,3.493015824552145,10.137440505374126,51.96152422706631,179.65036618073026,1.8290043971067629,7.149931129726481,-7.167814626082658
30.541,-0.03,5.31,-8.97,2.01,0.45,0.34,-27.0,10.0,38.0,1.2103877853295135,3.3338619916505783,10.24920484720644,51.96152422706631,76.15813980922033,0.169371288426881,5.325845799159569,-8.958369191974816
30.554,-0.03,5.31,-8.97,2.01,0.45,0.34,-27.0,10.0,38.0,0.1956358972895934,3.1748672877317436,10.423910014960796,47.67598976424087,119.6124016756673,0.1696540455079394,5.321758491072993,-8.958923292997127
30.565,-0.11,6.59,-7.85,0.65,0.44,0.35,-27.0,10.0,38.0,-0.9380386835459784,3.0563829452591733,10.423910014960796,47.67598976424087,119.6124016756673,0.08986332208504706,6.597392731912409,-7.839336269970153
30.576999999999998,-0.11,6.59,-7.85,0.65,0.44,0.35,-27.0,10.0,38.0,-2.0892479317090897,2.9312931827751214,10.250009756092918,47.67598976424087,49.24104761394374,0.08997840178897439,6.5929391866098515,-7.839772319574201
30.588,-0.46,6.51,-7.66,0.32,0.41,0.28,-27.0,10.0,38.0,-3.2411911160805302,2.887405958416167,10.250009756092918,47.67598976424087,49.24104761394374,-0.2600038126994638,6.508765064678269,-7.6499253174281225
30.6,-0.71,5.91,-8.42,0.23,0.36,0.28,-27.0,10.0,38.0,-4.324946560159419,2.8994186758334024,10.06316550594295,47.67598976424087,33.84333221654005,-0.5100618990189103,5.905024482330895,-8.409883438590638
30.614,-0.71,5.91,-8.42,0.23,0.36,0.28,-27.0,10.0,38.0,-5.407627984262722,2.9114139631326026,10.311576019212582,47.67598976424087,29.265750916695513,-0.5101897796652387,5.9012893255270225,-8.409841620961915
30.625,-0.78,5.74,-8.39,-0.15,-0.02,0.02,-27.0,10.0,38.0,-6.472289672446252,2.9451618889955853,10.311576019212582,47.67598976424087,29.265750916695513,-0.5803788436108022,5.727695776260185,-8.379723972298997
30.636999999999997,-0.78,5.74,-8.39,-0.15,-0.02,0.02,-27.0,10.0,38.0,-7.521342094168188,2.9858801286181347,10.195494102788741,47.67598976424087,8.745821171009249,-0.5806262835490104,5.724184779845972,-8.379582029170864
30.649,-0.48,6.17,-8.12,-0.52,-0.21,-0.28,-27.0,10.0,38.0,-8.622460845798091,2.9584593376727497,10.195494102788741,47.67598976424087,8.745821171009249,-0.28097644492351054,6.150261091096122,-8.109677617032702
30.662,-1.01,6.63,-7.42,-0.48,-0.13,-0.25,-27.0,9.0,36.0,-9.726316389660717,3.056272609856421,10.209490682693236,47.67598976424087,35.913989125682136,-0.811353697340427,6.606769708575197,-7.409336654565538
30.674,-1.01,6.63,-7.42,-0.48,-0.13,-0.25,-27.0,9.0,36.0,-10.832777711303756,3.1542522313910415,10.001669860578284,45.89117562233506,31.89064764525233,-0.8117933303447669,6.6032770491116475,-7.4089951433865835
30.685,-0.57,6.55,-7.89,0.15,0.32,0.09,-27.0,9.0,36.0,-11.935240475085713,3.114496943431064,10.001669860578284,45.89117562233506,31.89064764525233,-0.3723654141516155,6.51933127853109,-7.879133707921078
30.697,-0.57,6.55,-7.89,0.15,0.32,0.09,-27.0,9.0,36.0,-13.071847968847436,3.0561438021574787,10.27032131921879,45.89117562233506,20.895292401676556,-0.37304797582129534,6.515216380695636,-7.879337103549733
30.71,-0.53,6.48,-7.96,-0.04,0.18,-0.02,-27.0,9.0,36.0,-14.205367072723364,2.9886908047182885,10.27032131921879,45.89117562233506,20.895292401676556,-0.333820283846274,6.441096028867949,-7.949572231392515
30.721999999999998,-0.78,6.5,-7.69,-0.17,0.08,-0.09,-27.0,9.0,36.0,-15.320125715401197,2.9840710770931618,10.27778672672283,45.89117562233506,10.62678401212728,-0.5846177346183616,6.457270965675093,-7.679588335384211
30.733,-0.78,6.5,-7.69,-0.17,0.08,-0.09,-27.0,9.0,36.0,-16.434744982388306,2.979444776503371,10.099232644117077,45.89117562233506,11.936238753916983,-0.5854896502263797,6.453462661969727,-7.679604462356554
30.745,-0.37,6.22,-8.01,0.02,0.23,0.03,-27.0,9.0,36.0,-17.55137259720617,2.9403211929970325,10.099232644117077,45.89117562233506,11.936238753916983,-0.17646789350229852,6.169548798284259,-7.999740847233926
30.758000000000003,-0.37,6.22,-8.01,0.02,0.23,0.03,-27.0,9.0,36.0,-18.639431794157638,2.7487965877701868,10.148172249227935,45.89117562233506,13.338969381876414,-0.17764278512534745,6.165239595640036,-8.000408570161397
