time,ax,ay,az,gx,gy,gz,mx,my,mz,psi,theta,normAccel,normMag,normGyr
0.401,-0.19,6.43,-8.08,-0.0,-0.0,-0.0,-14.91,1.27,-44.35,-1.1935609524411521,1.0541074396028733,0.0,0.0,0.0
0.41100000000000003,-0.2,6.41,-8.09,-0.0,-0.0,-0.0,-14.91,1.27,-44.35,-1.197159036332865,1.082082470718305,10.327991092172764,46.806447205486556,0.0
0.422,-0.2,6.41,-8.09,-0.0,-0.0,-0.0,-14.91,1.27,-44.35,-1.1983560885178797,1.0914098753783463,10.323574962192119,46.806447205486556,0.0
0.433,-0.22,6.44,-8.08,-0.0,-0.0,-0.0,-14.48,-0.08,-44.04,-0.7848594833426654,1.1235213902953092,10.323574962192119,46.806447205486556,0.0
0.444,-0.22,6.44,-8.08,-0.0,-0.0,-0.0,-14.48,-0.08,-44.04,-0.5391335385833222,1.1427808694242998,10.334814947545022,46.35944779653874,0.0
0.455,-0.2,6.43,-8.07,-0.01,-0.0,-0.0,-14.48,-0.08,-44.04,-0.3957989990102164,1.1373902733839998,10.334814947545022,46.35944779653874,0.0
0.466,-0.2,6.43,-8.07,-0.01,-0.0,-0.0,-14.48,-0.08,-44.04,-0.29379473906770165,1.1335389075066615,10.320358520904204,46.35944779653874,0.5729577951308232
0.47700000000000004,-0.18,6.42,-8.05,-0.01,-0.0,0.0,-14.48,-0.08,-44.04,-0.22975181288664243,1.1170762206303948,10.320358520904204,46.35944779653874,0.5729577951308232
0.488,-0.18,6.41,-8.05,-0.0,-0.0,-0.0,-14.48,-0.08,-44.04,-0.18239018444649707,1.104338094540367,10.298121187867233,46.35944779653874,0.5729577951308232
0.499,-0.18,6.41,-8.05,-0.0,-0.0,-0.0,-14.48,-0.08,-44.04,-0.14454786979056977,1.0941414559055715,10.291890011071825,46.35944779653874,0.0
0.51,-0.21,6.45,-8.06,-0.0,-0.0,-0.0,-14.48,-0.08,-44.04,-0.0921896354375733,1.10062407390825,10.291890011071825,46.35944779653874,0.0
0.521,-0.21,6.45,-8.06,-0.0,-0.0,-0.0,-14.48,-0.08,-44.04,-0.048637343919689734,1.106025466263688,10.325221547259895,46.35944779653874,0.0
0.532,-0.21,6.43,-8.05,0.0,-0.0,-0.0,-14.48,-0.08,-44.04,-0.013671854974584006,1.1107632653253177,10.325221547259895,46.35944779653874,0.0
0.543,-0.21,6.43,-8.05,0.0,-0.0,-0.0,-14.48,-0.08,-44.04,0.016267630874263746,1.1148249699091934,10.30492600652717,46.35944779653874,0.0
0.554,-0.19,6.43,-8.07,-0.0,-0.01,0.01,-14.69,0.09,-44.2,0.007588078324801572,1.1108289824414186,10.30492600652717,46.35944779653874,0.0
0.5650000000000001,-0.19,6.43,-8.07,-0.0,-0.01,0.01,-14.69,0.09,-44.2,0.0,1.1073326594633244,10.320169572250254,46.57729275086735,0.8102846845413955
0.5760000000000001,-0.2,6.44,-8.05,-0.01,-0.03,0.03,-14.69,0.09,-44.2,-3.00779608317502e-05,1.107573399636479,10.320169572250254,46.57729275086735,0.8102846845413955
0.587,-0.2,6.43,-8.06,0.0,-0.04,0.04,-14.69,0.09,-44.2,-0.0022180291623703006,1.1077779296743415,10.310969886484976,46.57729275086735,2.497465127889139
0.598,-0.2,6.43,-8.06,0.0,-0.04,0.04,-14.69,0.09,-44.2,-0.004174540087945475,1.1079609368592003,10.312540909009767,46.57729275086735,3.241138738165582
0.609,-0.2,6.44,-8.08,0.0,-0.01,0.01,-14.69,0.09,-44.2,-0.006693484105156441,1.1080081911574098,10.312540909009767,46.57729275086735,3.241138738165582
0.62,-0.2,6.44,-8.08,0.0,-0.01,0.01,-14.69,0.09,-44.2,-0.008971555215336343,1.1080509377704288,10.334408546211051,46.57729275086735,0.8102846845413955
0.631,-0.2,6.42,-8.05,0.0,-0.0,0.0,-14.69,0.09,-44.2,-0.010481179890257371,1.10826517193685,10.334408546211051,46.57729275086735,0.8102846845413955
0.642,-0.2,6.42,-8.05,0.0,-0.0,0.0,-14.69,0.09,-44.2,-0.011858946756747727,1.108460808665896,10.298490180604146,46.57729275086735,0.0
0.653,-0.22,6.41,-8.09,0.0,-0.0,-0.0,-14.69,0.09,-44.2,-0.012310978168217194,1.113155371692983,10.298490180604146,46.57729275086735,0.0
0.664,-0.22,6.41,-8.09,0.0,-0.0,-0.0,-14.69,0.09,-44.2,-0.012726289607915069,1.1174740918266224,10.323981789987814,46.57729275086735,0.0
0.675,-0.21,6.4,-8.08,0.0,-0.0,-0.0,-15.55,0.09,-44.81,-0.012813508653594314,1.1219975102320348,10.323981789987814,46.57729275086735,0.0
0.686,-0.21,6.4,-8.08,0.0,-0.0,-0.0,-15.55,0.09,-44.81,-0.01276127387865845,1.124279973455259,10.309728415433648,47.43149481093759,0.0
0.6970000000000001,-0.19,6.42,-8.1,-0.0,-0.0,-0.0,-15.55,0.09,-44.81,-0.01695350687493516,1.1219975102320348,10.309728415433648,47.43149481093759,0.0
0.708,-0.19,6.42,-8.07,-0.0,-0.0,-0.0,-15.55,0.09,-44.81,-0.08265888172158356,1.115421586300485,10.337431982847578,47.43149481093759,0.0
0.719,-0.19,6.42,-8.07,-0.0,-0.0,-0.0,-15.55,0.09,-44.81,-0.1482414305885127,1.10884459678158,10.313942020391622,47.43149481093759,0.0
0.731,-0.22,6.43,-8.07,-0.0,-0.0,-0.0,-15.55,0.09,-44.81,-0.2016069875202473,1.113287747409288,10.313942020391622,47.43149481093759,0.0
0.741,-0.22,6.43,-8.07,-0.0,-0.0,-0.0,-15.55,0.09,-44.81,-0.2548604144401835,1.1177308846455531,10.320765475486787,47.43149481093759,0.0
0.752,-0.21,6.42,-8.06,-0.0,-0.0,-0.0,-15.55,0.09,-44.81,-0.3064979561779624,1.124361459976214,10.320765475486787,47.43149481093759,0.0
0.763,-0.21,6.42,-8.06,-0.0,-0.0,-0.0,-15.55,0.09,-44.81,-0.3571907152827144,1.1309642813178442,10.306507652934627,47.43149481093759,0.0
0.774,-0.2,6.44,-8.05,-0.0,-0.0,-0.0,-15.55,0.09,-44.81,-0.4075956477023601,1.135324705032346,10.306507652934627,47.43149481093759,0.0
0.785,-0.2,6.44,-8.05,-0.0,-0.0,-0.0,-15.55,0.09,-44.81,-0.4671834132916591,1.133165253867901,10.310969886484976,47.43149481093759,0.0
0.796,-0.19,6.38,-8.08,-0.0,-0.0,-0.0,-15.55,0.09,-44.81,-0.5361135157959634,1.1288450149114908,10.310969886484976,47.43149481093759,0.0
0.807,-0.22,6.41,-8.11,-0.0,-0.0,-0.0,-15.12,0.76,-44.2,-0.5998087931706626,1.1309153272495394,10.296936437601234,47.43149481093759,0.0
0.8180000000000001,-0.22,6.41,-8.11,-0.0,-0.0,-0.0,-15.12,0.76,-44.2,-0.663571705313402,1.1329850350065414,10.339661503163438,46.72078766459316,0.0
0.8290000000000001,-0.23,6.46,-8.08,-0.0,-0.0,0.0,-15.12,0.76,-44.2,-0.6982606354089471,1.1417515382703556,10.339661503163438,46.72078766459316,0.0
