time,ax,ay,az,gx,gy,gz,mx,my,mz,psi,theta,normAccel,normMag,normGyr
0.401,-0.29,5.74,-8.53,-0.51,0.08,-0.07,71.52,-1.6,-1.2,-0.3873257924612247,1.615662117883545,0.0,0.0,0.0
0.41100000000000003,-0.29,5.74,-8.53,-0.51,0.08,-0.07,71.52,-1.6,-1.2,-0.3873257924612247,1.615662117883545,10.285552974925558,71.54795874097317,29.848846600717877
0.422,-0.28,5.78,-8.55,-0.47,0.08,-0.07,70.28,-1.77,0.0,-0.25466123738880275,1.595088659478776,10.285552974925558,71.54795874097317,29.848846600717877
0.433,-0.28,5.78,-8.55,-0.47,0.08,-0.07,70.28,-1.77,0.0,-0.1875705188757223,1.584820914119092,10.324209412831571,70.30228516911808,27.609194745097636
0.444,-0.29,5.79,-8.55,-0.42,0.08,-0.07,70.28,-1.77,0.0,-0.14700825926473723,1.5896055135027751,10.324209412831571,70.30228516911808,27.609194745097636
0.455,-0.29,5.79,-8.55,-0.42,0.08,-0.07,70.28,-1.77,0.0,-0.11984830073694955,1.5927925249427943,10.330087124511584,70.30228516911808,24.823028660846447
0.467,-0.29,5.69,-8.5,-0.36,0.08,-0.07,70.28,-1.77,0.0,-0.10081062021858683,1.5972216051716543,10.330087124511584,70.30228516911808,24.823028660846447
0.47700000000000004,-0.29,5.69,-8.5,-0.36,0.08,-0.07,70.28,-1.77,0.0,-0.08654325625327901,1.6005495559400202,10.23280020326792,70.30228516911808,21.50691550912531
0.488,-0.3,5.66,-8.49,-0.36,0.08,-0.07,70.28,-1.77,0.0,-0.0755849472773178,1.6097636015849162,10.23280020326792,70.30228516911808,21.50691550912531
0.499,-0.3,5.66,-8.49,-0.36,0.08,-0.07,70.28,-1.77,0.0,-0.0668300694673285,1.6171466998929134,10.20811931748449,70.30228516911808,21.50691550912531
0.51,-0.29,5.7,-8.5,-0.39,0.08,-0.07,70.28,-1.77,0.0,-0.0595133321119855,1.6176871832494157,10.20811931748449,70.30228516911808,21.50691550912531
0.521,-0.3,5.69,-8.53,-0.41,0.08,-0.07,70.28,-1.77,0.0,-0.05355200889813243,1.6225308214101233,10.238364127144532,70.30228516911808,23.16053880184826
0.532,-0.3,5.69,-8.53,-0.41,0.08,-0.07,70.28,-1.77,0.0,-0.048511517874831565,1.6266300738942903,10.258021251683973,70.30228516911808,24.267992483765664
0.543,-0.3,5.7,-8.5,-0.41,0.08,-0.07,70.28,-1.77,0.0,-0.04407648219888206,1.630363516389906,10.258021251683973,70.30228516911808,24.267992483765664
0.554,-0.3,5.7,-8.5,-0.41,0.08,-0.07,70.28,-1.77,0.0,-0.040232058107290684,1.6336004990689759,10.238652255057792,70.30228516911808,24.267992483765664
0.5650000000000001,-0.12,5.71,-8.44,-0.37,0.08,-0.08,70.1,-1.24,0.51,0.0,1.5740844711504423,10.238652255057792,70.30228516911808,24.267992483765664
0.5760000000000001,-0.12,5.71,-8.44,-0.37,0.08,-0.08,70.1,-1.24,0.51,0.03552278741117028,1.5215240612141372,10.190785053174265,70.1128212240814,22.168358319838617
