time,ax,ay,az,gx,gy,gz,mx,my,mz,psi,theta,normAccel,normMag,normGyr
0.401,-0.29,6.2,-8.27,0.01,0.07,-0.07,-10.7,31.99,-27.11,-9.741166198663308,1.6071418118441585,0.0,0.0,0.0
0.41100000000000003,-0.23,6.27,-8.22,0.01,0.06,-0.07,-10.7,31.99,-27.11,-8.861547511439928,1.4408092577130986,10.340067698037572,43.2758847396561,5.7008580814747765
0.422,-0.23,6.27,-8.22,0.01,0.06,-0.07,-10.7,31.99,-27.11,-8.567212992057874,1.3853619442161147,10.340899380614822,43.2758847396561,5.313392006063641
0.433,-0.27,6.3,-8.2,0.01,0.07,-0.08,-11.47,29.51,-27.29,-6.152502610944245,1.412953426703325,10.340899380614822,43.2758847396561,5.313392006063641
0.445,-0.27,6.3,-8.2,0.01,0.07,-0.08,-11.47,29.51,-27.29,-4.660400769647994,1.4295043642229928,10.344220608629728,41.79886481712153,6.117515213723125
0.455,-0.27,6.32,-8.16,0.01,0.07,-0.07,-11.47,29.51,-27.29,-3.557860674347202,1.440992837820815,10.344220608629728,41.79886481712153,6.117515213723125
0.466,-0.23,6.31,-8.18,0.01,0.07,-0.08,-11.47,29.51,-27.29,-2.738255668412068,1.4173459660531194,10.32477118390524,41.79886481712153,5.7008580814747765
0.47700000000000004,-0.23,6.31,-8.18,0.01,0.07,-0.08,-11.47,29.51,-27.29,-2.1199851923357875,1.399608025121097,10.333508600664151,41.79886481712153,6.117515213723125
0.488,-0.22,6.29,-8.21,0.01,0.07,-0.08,-11.47,29.51,-27.29,-1.6784731940610758,1.3794807835905232,10.333508600664151,41.79886481712153,6.117515213723125
0.499,-0.22,6.29,-8.21,0.01,0.07,-0.08,-11.47,29.51,-27.29,-1.324697952545738,1.3633812381653598,10.34488279295614,41.79886481712153,6.117515213723125
0.51,-0.24,6.28,-8.2,0.01,0.07,-0.07,-11.47,29.51,-27.29,-1.0562033371906612,1.3604504763639511,10.34488279295614,41.79886481712153,6.117515213723125
0.521,-0.24,6.28,-8.2,0.01,0.07,-0.07,-11.47,29.51,-27.29,-0.8320331042896729,1.3580078691400814,10.331311630185201,41.79886481712153,5.7008580814747765
0.532,-0.23,6.3,-8.21,0.01,0.07,-0.07,-11.47,29.51,-27.29,-0.6231626021097597,1.3514763141866553,10.331311630185201,41.79886481712153,5.7008580814747765
0.543,-0.23,6.3,-8.21,0.01,0.07,-0.07,-11.47,29.51,-27.29,-0.44394138175720366,1.3458788705034976,10.351183507213078,41.79886481712153,5.7008580814747765
0.554,-0.23,6.25,-8.28,0.01,0.07,-0.07,-12.4,29.51,-27.29,-0.20628030987025744,1.3408109617609938,10.351183507213078,41.79886481712153,5.7008580814747765
0.5650000000000001,-0.23,6.25,-8.28,0.01,0.07,-0.07,-12.4,29.51,-27.29,0.0,1.3363782486276818,10.376598672011943,42.06357331468642,5.7008580814747765
0.5760000000000001,-0.25,6.24,-8.26,0.0,0.06,-0.07,-12.4,29.51,-27.29,0.1724035451055981,1.3391489319675998,10.376598672011943,42.06357331468642,5.7008580814747765
0.587,-0.24,6.28,-8.2,0.0,0.06,-0.07,-12.4,29.51,-27.29,0.38357139090693815,1.3387035151160234,10.355080878486657,42.06357331468642,5.282409864361135
0.598,-0.24,6.28,-8.2,0.0,0.06,-0.07,-12.4,29.51,-27.29,0.5716946167165461,1.3383049256148212,10.331311630185201,42.06357331468642,5.282409864361135
0.609,-0.21,6.34,-8.16,0.0,0.06,-0.07,-12.4,29.51,-27.29,0.8057997913460038,1.3296088629907672,10.331311630185201,42.06357331468642,5.282409864361135
0.62,-0.21,6.34,-8.16,0.0,0.06,-0.07,-12.4,29.51,-27.29,1.0169336016984263,1.321740228450139,10.335632539907753,42.06357331468642,5.282409864361135
