time,ax,ay,az,gx,gy,gz,mx,my,mz,psi,theta,normAccel,normMag,normGyr
0.401,-0.93,9.54,1.82,-1.67,1.02,0.64,25.05,28.76,24.11,-4.2573661779793435,5.469810820391444,0.0,0.0,0.0
0.41100000000000003,-0.4,10.49,1.35,-3.74,1.06,0.88,25.05,28.76,24.11,-1.878902304912068,3.7523203370406293,9.756479897995998,45.121305388917996,117.96392599886111
0.422,-0.4,10.49,1.35,-3.74,1.06,0.88,25.05,28.76,24.11,-1.1305249580167436,3.209359361912888,10.584072940035892,45.121305388917996,228.36231859426059
0.433,0.67,10.99,-1.27,-4.06,0.82,1.64,25.05,28.76,24.11,2.804567943476824,1.4583269936298962,10.584072940035892,45.121305388917996,228.36231859426059
0.444,0.67,10.99,-1.27,-4.06,0.82,1.64,25.05,28.76,24.11,4.959655301305211,0.42531560281835823,11.083406516049116,45.121305388917996,255.24353409987305
0.455,0.25,9.96,1.68,-4.55,0.08,1.92,25.05,28.76,24.11,4.349977606349495,0.12820460624601537,11.083406516049116,45.121305388917996,255.24353409987305
0.466,1.96,11.74,4.21,-5.85,-0.52,1.92,25.05,28.76,24.11,3.4152133596428427,-1.3972522041955386,10.103786418961953,45.121305388917996,282.9930136071234
0.47700000000000004,1.96,11.74,4.21,-5.85,-0.52,1.92,25.05,28.76,24.11,2.689972155248321,-2.4939980478134203,12.625105940149572,45.121305388917996,354.02718607333446
0.488,2.97,11.64,6.3,-4.97,-0.16,1.89,25.05,28.76,24.11,1.5318733522451098,-3.8889050682964523,12.625105940149572,45.121305388917996,354.02718607333446
0.499,2.97,11.64,6.3,-4.97,-0.16,1.89,25.05,28.76,24.11,0.5348974449247204,-4.961186406828887,13.564678396482536,45.121305388917996,304.79308354429946
0.51,2.5,9.56,6.6,-2.48,0.93,2.17,25.05,28.76,24.11,-0.8027397663924909,-5.6815107472007895,13.564678396482536,45.121305388917996,304.79308354429946
0.521,2.5,9.56,6.6,-2.48,0.93,2.17,25.05,28.76,24.11,-2.0302877389050296,-6.277516847866096,11.88291210099612,45.121305388917996,196.18429653977836
0.532,3.1,8.49,1.5,-0.51,1.63,2.87,25.05,28.76,24.11,-0.9043704549464179,-7.133727659166212,11.88291210099612,45.121305388917996,196.18429653977836
0.543,3.1,8.49,1.5,-0.51,1.63,2.87,25.05,28.76,24.11,0.11365920796878845,-7.88975864766897,9.161882994232135,45.121305388917996,191.35332175689032
0.554,1.99,9.65,3.4,4.07,1.5,3.81,25.05,28.76,24.11,0.05361684684700998,-8.090182573159225,9.161882994232135,45.121305388917996,191.35332175689032
0.5650000000000001,1.99,9.65,3.4,4.07,1.5,3.81,25.05,28.76,24.11,0.0,-8.266444935310432,10.42317609944301,45.121305388917996,330.7857591436509
0.5760000000000001,1.5,12.02,7.5,0.36,1.01,2.28,25.05,28.76,24.11,-1.4074807354439007,-8.118912076873087,10.42317609944301,45.121305388917996,330.7857591436509
0.587,2.77,13.49,2.31,-9.29,0.01,-0.72,25.05,28.76,24.11,-0.6268185985103739,-8.354441987497154,14.247119007013312,45.121305388917996,144.35921512154863
0.598,2.77,13.49,2.31,-9.29,0.01,-0.72,25.05,28.76,24.11,0.04587073841099897,-8.559033236625751,13.963849755708488,45.121305388917996,533.8743134901038
0.609,1.65,10.82,5.17,-10.19,-0.89,-2.84,25.05,28.76,24.11,-0.5030483942394072,-8.52578537696651,13.963849755708488,45.121305388917996,533.8743134901038
0.62,1.65,10.82,5.17,-10.19,-0.89,-2.84,25.05,28.76,24.11,-1.0063150461740433,-8.495351118660551,12.104701565920575,45.121305388917996,608.2367320763794
0.631,4.11,9.23,4.78,-7.71,-0.71,-4.05,29.5,-7.33,40.86,0.7761262924346901,-9.081915814668676,12.104701565920575,45.121305388917996,608.2367320763794
0.642,4.11,9.23,4.78,-7.71,-0.71,-4.05,29.5,-7.33,40.86,2.3338199913944604,-9.619484516305306,11.177361048118648,50.926599140331376,500.64414786137434
0.653,2.76,7.42,5.62,-2.39,-0.32,-4.11,29.5,-7.33,40.86,3.2537071746866446,-9.885050143608396,11.177361048118648,50.926599140331376,500.64414786137434
0.664,2.76,7.42,5.62,-2.39,-0.32,-4.11,29.5,-7.33,40.86,4.087622821133782,-10.131964304955815,9.70867653184511,50.926599140331376,273.02265595949484
0.675,2.35,5.49,6.6,0.86,-0.24,-4.08,29.5,-7.33,40.86,5.039053696419126,-10.879165269579332,9.70867653184511,50.926599140331376,273.02265595949484
0.686,1.77,5.03,6.82,0.63,-0.57,-4.19,29.5,-7.33,40.86,5.686446690582778,-11.44627072945076,8.900707837020605,50.926599140331376,239.29889437075312
