time,ax,ay,az,gx,gy,gz,mx,my,mz,pressure,psi,theta,normAccel,normMag,normGyr
0.222,-0.25,6.02,-7.93,0.21,1.71,2.17,-26.68,11.9,-33.84,-1.0,-0.31212183095601215,1.438398204397501,0.0,0.0,0.0
0.234,-0.25,6.02,-7.93,0.21,1.71,2.17,-26.68,11.9,-33.84,-1.0,-0.31212183095601215,1.438398204397501,9.959307204821025,44.70545827972241,158.75274054225065
0.246,-0.26,6.02,-7.93,0.21,1.71,2.17,-26.68,11.9,-33.84,-1.0,-0.30280496794818046,1.4575686281323499,9.959307204821025,44.70545827972241,158.75274054225065
0.258,-0.24,6.01,-7.95,0.21,1.71,2.17,-26.68,11.9,-33.84,-1.0,-0.3445094527615478,1.438041292252393,9.959563243435928,44.70545827972241,158.75274054225065
0.272,-0.24,6.01,-7.95,0.21,1.71,2.17,-26.68,11.9,-33.84,-1.0,-0.36951944879014165,1.4263292095094613,9.968961831605135,44.70545827972241,158.75274054225065
0.28300000000000003,-0.24,6.01,-7.96,0.21,1.71,2.17,-26.68,11.9,-33.84,-1.0,-0.3927470613678592,1.418333864574521,9.968961831605135,44.70545827972241,158.75274054225065
0.295,-0.24,6.01,-7.96,0.21,1.71,2.17,-26.68,11.9,-33.84,-1.0,-0.4093326702212197,1.4126250693557552,9.976938408149065,44.70545827972241,158.75274054225065
0.307,-0.24,6.01,-7.95,0.21,1.71,2.17,-24.23,12.07,-32.99,-1.0,-0.3259645904802055,1.4084854734165049,9.976938408149065,44.70545827972241,158.75274054225065
0.32,-0.24,6.01,-7.94,0.21,1.71,2.17,-24.23,12.07,-32.99,-1.0,-0.2553602432453952,1.405390816550252,9.968961831605135,42.67455799419603,158.75274054225065
0.332,-0.24,6.01,-7.94,0.21,1.71,2.17,-24.23,12.07,-32.99,-1.0,-0.1979764589333284,1.4029147745412303,9.960988906730096,42.67455799419603,158.75274054225065
0.34400000000000003,-0.24,6.02,-7.94,0.21,1.71,2.17,-24.23,12.07,-32.99,-1.0,-0.14568111710058015,1.400811594431815,9.960988906730096,42.67455799419603,158.75274054225065
0.356,-0.24,6.02,-7.94,0.21,1.71,2.17,-24.23,12.07,-32.99,-1.0,-0.10164485247964977,1.3990589661330262,9.967025634561196,42.67455799419603,158.75274054225065
0.369,-0.25,6.01,-7.93,0.21,1.71,2.17,-24.23,12.07,-32.99,-1.0,-0.0627223521580585,1.4021485284616801,9.967025634561196,42.67455799419603,158.75274054225065
0.381,-0.23,6.0,-7.94,0.21,1.71,2.17,-24.23,12.07,-32.99,-1.0,-0.03995113847522604,1.3965659107464319,9.953265795707457,42.67455799419603,158.75274054225065
0.393,-0.23,6.0,-7.94,0.21,1.71,2.17,-24.23,12.07,-32.99,-1.0,-0.020079730127909465,1.3917269547652467,9.954722497387861,42.67455799419603,158.75274054225065
