time,ax,ay,az,gx,gy,gz,mx,my,mz,pressure,psi,theta,normAccel,normMag,normGyr
0.002,-0.35,-6.83,-7.24,0.43,-0.66,1.2,-11.85,-23.86,-13.21,-1.0,-2.997310842240386,2.0139484724564056,0.0,0.0,0.0
0.013000000000000001,-0.35,-6.83,-7.24,0.43,-0.66,1.2,-11.85,-23.86,-13.21,-1.0,-2.997310842240386,2.0139484724564056,9.959367449793184,29.735941215976332,82.24489336244044
0.025,-0.32,-6.81,-7.29,0.4,-0.65,1.2,-11.85,-23.86,-13.21,-1.0,-2.92594681242689,1.9549683272629466,9.959367449793184,29.735941215976332,82.24489336244044
0.08600000000000001,-0.38,-6.76,-7.36,0.39,-0.65,1.19,-10.93,-24.24,-12.85,-1.0,-1.5914077351529958,2.010803731623696,9.981112162479691,29.735941215976332,81.48297885386096
0.098,-0.38,-6.76,-7.36,0.39,-0.65,1.19,-10.93,-24.24,-12.85,-1.0,-0.784517420654794,2.0442516495068475,10.000579983180975,29.532439790846944,80.83985774955556
0.11,-0.38,-6.73,-7.36,0.4,-0.65,1.2,-10.93,-24.24,-12.85,-1.0,-0.2129654751951293,2.0672323825794052,10.000579983180975,29.532439790846944,80.83985774955556
0.122,-0.41,-6.77,-7.3,0.41,-0.65,1.2,-10.93,-24.24,-12.85,-1.0,0.14495348073525102,2.108738765672342,9.980325645989714,29.532439790846944,81.48297885386096
0.137,-0.41,-6.77,-7.3,0.41,-0.65,1.2,-10.93,-24.24,-12.85,-1.0,0.4147553267789641,2.1398807094077767,9.964486941132494,29.532439790846944,81.64598321003824
0.148,-0.4,-6.78,-7.32,0.41,-0.65,1.19,-10.93,-24.24,-12.85,-1.0,0.6223923874125823,2.157216054808302,9.964486941132494,29.532439790846944,81.64598321003824
0.16,-0.37,-6.8,-7.26,0.42,-0.65,1.2,-10.93,-24.24,-12.85,-1.0,0.7221835551898766,2.1545226590497037,9.985529530275297,29.532439790846944,81.1640776610476
