time,ax,ay,az,gx,gy,gz,mx,my,mz,pressure,psi,theta,normAccel,normMag,normGyr
0.002,-0.43,6.05,-8.1,0.0,-1.25,1.0,-15.47,38.3,-14.02,-1.0,0.4464625325614675,2.4354398701014333,0.0,0.0,0.0
0.014,-0.43,6.05,-8.1,0.0,-1.25,1.0,-15.47,38.3,-14.02,-1.0,0.4464625325614675,2.4354398701014333,10.119160044193391,43.62076684332819,91.71799862570647
0.026000000000000002,-0.4,6.02,-8.15,-0.01,-1.25,1.0,-15.47,38.3,-14.02,-1.0,0.4444740490965223,2.3771331796357487,10.119160044193391,43.62076684332819,91.71799862570647
0.038,-0.4,6.02,-8.15,-0.01,-1.25,1.0,-15.47,38.3,-14.02,-1.0,0.4434581567298034,2.348007114569654,10.14016272058787,43.62076684332819,91.7197882277325
0.099,-0.42,6.01,-8.13,0.0,-1.21,0.96,-15.19,37.22,-11.78,-1.0,0.2463539934373404,2.3541645384917302,10.14016272058787,43.62076684332819,91.7197882277325
0.111,-0.42,6.01,-8.13,0.0,-1.21,0.96,-15.19,37.22,-11.78,-1.0,0.11593532842346614,2.3582706582632085,10.11896239740024,41.8907257039073,88.497407358764
0.123,-0.43,6.04,-8.13,0.0,-1.21,0.95,-15.19,37.22,-11.78,-1.0,0.027357285689538408,2.368684275870308,10.11896239740024,41.8907257039073,88.497407358764
0.137,-0.43,6.04,-8.13,0.0,-1.21,0.95,-15.19,37.22,-11.78,-1.0,-0.038920523156388415,2.376492313735369,10.137228418063787,41.8907257039073,88.14243874512319
0.149,-0.42,6.06,-8.12,0.0,-1.22,0.95,-15.19,37.22,-11.78,-1.0,-0.07505644165962227,2.3761833495003657,10.137228418063787,41.8907257039073,88.14243874512319
0.161,-0.43,6.06,-8.09,0.0,-1.22,0.95,-15.19,37.22,-11.78,-1.0,-0.104436280872471,2.382152612567083,10.140729756777862,41.8907257039073,88.59380171458429
0.17300000000000001,-0.43,6.06,-8.09,0.0,-1.22,0.95,-15.19,37.22,-11.78,-1.0,-0.12851977969001754,2.3870373800698133,10.11714386573602,41.8907257039073,88.59380171458429
